           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.013080939      0.023000199    0.00083530485     -0.041434325    -0.0017699541   -0.00027498245
              -75             -105            -22.4     -0.034735724      0.089937732      0.009207705     -0.037346214    0.00085801317     0.0016783383
              -45             -105            -22.4     -0.057143491       0.14560421     0.0077565205     -0.024961419    0.00084948237     0.0016516754
              -15             -105            -22.4      -0.06560868       0.17453146   -0.00074893149    -0.0079520512    0.00022504399    0.00077146129
               15             -105            -22.4     -0.055483434       0.16980055     -0.009676205      0.010188883    -0.0009158554   -0.00090782135
               45             -105            -22.4      -0.03209025       0.13418737     -0.011593336       0.02428421     -0.001363868    -0.0017958226
               75             -105            -22.4     -0.010624566      0.080218911    -0.0070186341      0.032208458    -0.0015379228    -0.0019983274
              105             -105            -22.4    -0.0020557749      0.021280833     0.0041272775      0.033339079    0.00056842796   -0.00062396325
             -105              -75            -22.4     -0.042531628      0.029210445      0.037405316      -0.11793707    -0.0056364438    -0.0027494854
              -75              -75            -22.4      -0.12091736       0.10397714      0.051937439      -0.10961226    -0.0014173253   -9.9723824e-05
              -45              -75            -22.4      -0.18363014       0.16481137      0.035783641     -0.073662192    5.7857193e-05   -0.00018918324
              -15              -75            -22.4      -0.21174154        0.1944107    -0.0022135852     -0.020583482    0.00051838899   -0.00026627729
               15              -75            -22.4      -0.18702999       0.19083095     -0.039769884      0.033088617   -5.0500323e-05   -0.00014999487
               45              -75            -22.4      -0.12937109       0.15106353     -0.052879982       0.07431069    -0.0010169812   -0.00040490943
               75              -75            -22.4     -0.069876887      0.091868684      -0.03826575      0.096472271     0.0002030387   -0.00075778033
              105              -75            -22.4      -0.02170625      0.026861636     -0.010865534      0.097558782     0.0027316988    0.00093746377
             -105              -45            -22.4     -0.092030354        0.0245861       0.14757974      -0.19849078    -0.0091743115    -0.0064179185
              -75              -45            -22.4      -0.27361873      0.088351287       0.16482808      -0.18349244    -0.0031304816    -0.0028499304
              -45              -45            -22.4      -0.43541858       0.13303784       0.12179723      -0.11674584   -0.00080167159    8.0322643e-05
              -15              -45            -22.4      -0.50808311       0.15517762    0.00047897029     -0.033949718   -0.00085539673    0.00097694411
               15              -45            -22.4      -0.45043087       0.15584497      -0.11811664        0.0505867    0.00074847252   -0.00069550466
               45              -45            -22.4      -0.30579901       0.13433461      -0.15729389        0.1221403     0.0011012784   -0.00055798894
               75              -45            -22.4      -0.16087702      0.086135648      -0.12429406       0.16313367     0.0015006975   -0.00019421638
              105              -45            -22.4     -0.049787212      0.024855627     -0.071504988       0.16611929     0.0040892926     0.0018176492
             -105              -15            -22.4      -0.15664618    -0.0028744573        0.3752175      -0.25299001     -0.012270715    -0.0078538228
              -75              -15            -22.4      -0.50122523    -0.0023931228       0.43346748      -0.21195573    -0.0065895515    0.00020775438
              -45              -15            -22.4      -0.87040621     -0.046384141       0.32429558      -0.12507497    -0.0033469088    -0.0052527636
              -15              -15            -22.4       -1.0606782     -0.078585736     0.0066779694     -0.044142663    -0.0018769843    9.9128869e-05
               15              -15            -22.4      -0.88768202     -0.031503838      -0.31316301      0.030829499     0.0039806897     0.0021435446
               45              -15            -22.4      -0.54927397      0.029716277       -0.3864494       0.13582024     0.0047106342      0.002663597
               75              -15            -22.4      -0.26202911      0.038312517      -0.29982269       0.20685686     0.0022670266   -0.00032249687
              105              -15            -22.4     -0.074171275     0.0097889379      -0.18898743       0.22201957      0.004972762     0.0033944554
             -105               15            -22.4      -0.19357771     -0.056035865       0.72105813      -0.23123612     -0.014675532     -0.011565572
              -75               15            -22.4      -0.71992576      -0.21935952       0.94716918      -0.10222483     -0.015002116     -0.013310038
              -45               15            -22.4       -1.5574204      -0.57562882       0.86815751      0.054827467    -0.0082414728     -0.025805401
              -15               15            -22.4       -2.1331253      -0.85862416     0.0014970703     -0.060835175     -0.015215728     -0.014027163
               15               15            -22.4       -1.5574437      -0.56277335      -0.84532481      -0.16710162     0.0014296714      0.015641611
               45               15            -22.4       -0.7690782        -0.219612      -0.85840994      0.019779995     0.0060467892      0.011875601
               75               15            -22.4      -0.29504919     -0.063473709      -0.57291073       0.18386772     0.0043456238      0.001275755
              105               15            -22.4     -0.075313903     -0.019093549      -0.34008664       0.23477629     0.0049555553     0.0026529389
             -105               45            -22.4      -0.10689189      -0.10488336        1.0577469     -0.091579705     -0.016925491     -0.013789237
              -75               45            -22.4      -0.57550555      -0.45630521        1.7259898       0.28710186    -0.0096820537     -0.032902539
              -45               45            -22.4       -2.1027622       -1.4691617        2.4682972       0.96419996     -0.028138407      -0.13914093
              -15               45            -22.4       -4.4338508       -2.7718258      0.023382701     -0.042240463       0.01746833     0.0061642537
               15               45            -22.4       -2.0744474       -1.4445297       -2.4068868       -1.0434912    -0.0004093824       0.11858833
               45               45            -22.4      -0.57670814      -0.49213845       -1.6228406      -0.37141317      0.011140889      0.035447143
               75               45            -22.4       -0.1350418      -0.16875774      -0.85203516       0.06581375      0.006124496      0.006693528
              105               45            -22.4     -0.025276747     -0.051762991      -0.45263475       0.18722171     0.0077420035     0.0015125606
             -105               75            -22.4       0.14824739     -0.082343623        1.0129362      0.070422232     -0.022016101     -0.021042492
              -75               75            -22.4        0.4517954      -0.24695632        2.0178018       0.68680722     -0.044348925     -0.098079517
              -45               75            -22.4       0.78246957       -0.4529613        4.4793606        2.6045852      -0.11673291      -0.64644456
              -15               75            -22.4       0.93364835        1.2501184       0.10570239      0.054992821    -0.0068670078    -0.0077728196
               15               75            -22.4       0.85987568        -0.360677        -4.272974       -2.5642104     -0.019261312        0.4665353
               45               75            -22.4       0.53546721      -0.29315439       -1.9307247      -0.74646109      0.038112473      0.085961297
               75               75            -22.4       0.24368817      -0.18814458      -0.83790356     -0.070054077      0.020821033      0.017526055
              105               75            -22.4       0.06883727     -0.069176406      -0.39779675      0.094238505      0.012141984       0.00151244
             -105              105            -22.4       0.32250187     -0.027074631       0.41449594      0.080203198     -0.065859042      -0.05337932
              -75              105            -22.4        1.3924756       0.19730587        0.8862645        0.3922658      -0.12912512      -0.14202315
              -45              105            -22.4        3.8057625        1.5218831        1.6867187        1.1991224       -0.1988024      -0.40557957
              -15              105            -22.4        6.3773108         3.741003    -0.0071818344     -0.013624539     -0.080761217      -0.13928312
               15              105            -22.4        3.7587333        1.4348214       -1.6005015       -1.1476134       0.14145076       0.31913868
               45              105            -22.4        1.4350907      0.078778394      -0.84412271      -0.40326163       0.13179421       0.15532497
               75              105            -22.4       0.50822181      -0.13493834      -0.35493645     -0.070498101      0.067323804      0.055814002
              105              105            -22.4       0.10659956     -0.075120516      -0.15808359     0.0055271303      0.029790308      0.021698097
