           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    5.1870156e-05   -0.00035990129   -0.00015950827   -0.00014949904    -0.0010296447    0.00075374253
              -75             -105            -22.4    0.00024151572   -0.00064002088   -0.00026403691   -0.00023301145     -0.001185701     0.0012438184
              -45             -105            -22.4    0.00079974608    -0.0012113242   -0.00036286275   -0.00032202466    -0.0017086923     0.0021578216
              -15             -105            -22.4     0.0023311141    -0.0027740623   -0.00029520207   -0.00030052359    -0.0030013851     0.0041861427
               15             -105            -22.4     0.0075712786     -0.007785493    0.00028743615   -5.5650384e-05    -0.0062578516     0.0085901897
               45             -105            -22.4      0.034172598     -0.033125531     0.0015631813     0.0019406681     -0.010520001      0.016482312
               75             -105            -22.4       0.16726743      -0.20313863     0.0097505171     0.0041853124      0.039406709     -0.033125516
              105             -105            -22.4     -0.020233717     0.0025928076      -0.02040584      0.040450957       0.67622185      -0.79963505
             -105              -75            -22.4   -0.00013897773   -0.00046464583    -0.0001876648   -5.5765922e-05   -0.00094164949     0.0010125287
              -75              -75            -22.4   -3.6939218e-05   -0.00083767035   -0.00032986907   -3.3740922e-05   -0.00041461323      0.001795465
              -45              -75            -22.4     0.0003766049    -0.0014794178   -0.00053575111    5.5829027e-05   -0.00038304063     0.0028742598
              -15              -75            -22.4     0.0015404474    -0.0030388178   -0.00084906514    0.00058712822    -0.0012073325     0.0047340598
               15              -75            -22.4     0.0051172161    -0.0076288865    -0.0019749906     0.0026631227    -0.0039393199     0.0083413562
               45              -75            -22.4       0.01770716     -0.021735821    -0.0089616803      0.011810998     -0.010084897      0.013622483
               75              -75            -22.4      0.054153286     -0.067417115     -0.056174174       0.06977208     -0.006601485     0.0036838781
              105              -75            -22.4    -0.0060751978     -0.008652715      -0.14942144       0.17805813      0.062096849     -0.061177287
             -105              -45            -22.4   -0.00027219296   -0.00045243147   -0.00014022217    4.0164614e-05   -0.00087892625     0.0010153791
              -75              -45            -22.4   -0.00026533104   -0.00078240474    -0.0002435661    0.00013974236    4.6454512e-05     0.0017776421
              -45              -45            -22.4    3.7107078e-05    -0.0012908094   -0.00040938318    0.00038790869    0.00039394043      0.002638648
              -15              -45            -22.4    0.00073744514    -0.0022894125   -0.00076203438     0.0010658007    7.2993455e-05     0.0040898556
               15              -45            -22.4     0.0023424425    -0.0042839386    -0.0018187582     0.0028873612    -0.0015627493     0.0063453093
               45              -45            -22.4     0.0056843306    -0.0078622447    -0.0056897001     0.0079915486    -0.0053864517     0.0096501876
               75              -45            -22.4     0.0083077559     -0.011203465      -0.01707878      0.021051703    -0.0093473429      0.012766038
              105              -45            -22.4    -0.0021824113    -0.0016681729     -0.031238675      0.031407114     -0.010115195      0.016085941
             -105              -15            -22.4   -0.00036015591   -0.00038005019   -5.9478618e-05    0.00010484808   -0.00083561242    0.00091443158
              -75              -15            -22.4   -0.00038082164    -0.0005920679   -7.8940386e-05    0.00024332554    0.00024031405     0.0015288579
              -45              -15            -22.4   -0.00018739357   -0.00084488926   -0.00017321846    0.00047831226    0.00080292945     0.0021383907
              -15              -15            -22.4    0.00021148026    -0.0013744597   -0.00037477442     0.0010417098    0.00085683609     0.0030881201
               15              -15            -22.4    0.00089118484    -0.0019967218   -0.00095099228     0.0020928553    0.00012178312      0.004452168
               45              -15            -22.4     0.0016582463    -0.0024837244    -0.0022911571     0.0040332638    -0.0016957551     0.0064569185
               75              -15            -22.4     0.0018154103    -0.0022047854    -0.0049044318     0.0070740352    -0.0036887885     0.0079958802
              105              -15            -22.4   -0.00026153913    4.0037186e-05    -0.0073156413     0.0073129316    -0.0061556846     0.0086961053
             -105               15            -22.4   -0.00036925898   -0.00029547824    1.7068582e-05    0.00012438044   -0.00077015627     0.0008042875
              -75               15            -22.4   -0.00040663779   -0.00041068779    6.0440922e-05      0.000248122    0.00024293159     0.0012630334
              -45               15            -22.4   -0.00027908734   -0.00053836789    6.1712046e-05    0.00044436444    0.00085943879     0.0016595365
              -15               15            -22.4    -2.407944e-05   -0.00072772388   -1.2206123e-05    0.00078882423     0.0010896935     0.0022240588
               15               15            -22.4    0.00031084285   -0.00086883153   -0.00024498504     0.0013295817    0.00086000038     0.0030551378
               45               15            -22.4    0.00064257521   -0.00088544947   -0.00072720804     0.0022149645    0.00010932449     0.0040312223
               75               15            -22.4     0.0007569291   -0.00038952223    -0.0014942426     0.0028891666    -0.0011544927     0.0046487059
              105               15            -22.4     0.0002618882    0.00039708076    -0.0021779935     0.0025722797    -0.0028475635     0.0041359882
             -105               45            -22.4   -0.00031298285   -0.00021688432    8.3881227e-05    0.00012601633   -0.00071901677    0.00068237504
              -75               45            -22.4   -0.00036428956   -0.00027165023    0.00018017416    0.00021775886    0.00010711134     0.0010565427
              -45               45            -22.4   -0.00026806636   -0.00032989978    0.00024634783    0.00036198876     0.0006196067      0.001307487
              -15               45            -22.4   -9.4296069e-05   -0.00039324662    0.00025569147    0.00057338079    0.00086436264     0.0016403613
               15               45            -22.4    0.00012380342   -0.00040674795    0.00017883226    0.00088141795    0.00084270426     0.0021116403
