           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00096367364   -0.00054296094     0.0015930694   -0.00082598755    0.00078314281     0.0027103752
              -75             -105            -22.4    0.00078921241   -0.00041942974     0.0024257591    -0.0013001453    0.00039992985      0.003586726
              -45             -105            -22.4    0.00030848413   -0.00016359593     0.0029987355    -0.0014302451    0.00016966465     0.0040001748
              -15             -105            -22.4   -0.00029132332    0.00012985252     0.0028884117     -0.001510425    0.00030348307     0.0039687855
               15             -105            -22.4   -0.00071701535    0.00035135529     0.0024243325    -0.0013027634    0.00055215892     0.0034651393
               45             -105            -22.4   -0.00081950362    0.00047194952     0.0016565919    -0.0010063474    0.00075084547     0.0027402304
               75             -105            -22.4   -0.00072763092    0.00046355277     0.0010088987   -0.00068005535    0.00083997572      0.001959041
              105             -105            -22.4   -0.00054394931     0.0003828755    0.00052165368   -0.00035180303    0.00076297577     0.0012144843
             -105              -75            -22.4     0.0023327924    -0.0010418226      0.002749692    -0.0013959479   -1.5905303e-05     0.0047149695
              -75              -75            -22.4     0.0019454426   -0.00088617648     0.0045548198    -0.0025923161    -0.0036285762     0.0066022496
              -45              -75            -22.4    0.00055591192   -0.00025865505     0.0055328431    -0.0030340361    -0.0054955855     0.0079641026
              -15              -75            -22.4   -0.00086554303    0.00049175636     0.0051948563    -0.0026933183    -0.0053575281     0.0081830658
               15              -75            -22.4    -0.0016688207     0.0008862422     0.0039015561    -0.0020687212    -0.0035915279     0.0074686101
               45              -75            -22.4    -0.0017671001    0.00090461993     0.0025368039    -0.0012811774    -0.0016741136     0.0057905093
               75              -75            -22.4     -0.001463571    0.00088011421     0.0014306216   -0.00080511085   -0.00016822173     0.0038868042
              105              -75            -22.4    -0.0010228354    0.00070030033    0.00068342651   -0.00039852108    0.00085370301     0.0019541986
             -105              -45            -22.4     0.0049415724    -0.0023029158     0.0048633656     -0.002914703    -0.0021227663     0.0077923904
              -75              -45            -22.4     0.0044810395    -0.0023028152     0.0092314631    -0.0061045657     -0.011360588       0.01023188
              -45              -45            -22.4     0.0011212708   -0.00032904645      0.012326087    -0.0082704294     -0.016384969      0.011835353
              -15              -45            -22.4    -0.0027921996     0.0018284627      0.010014606    -0.0059063192     -0.015220345      0.012404651
               15              -45            -22.4    -0.0040186313     0.0021085634     0.0062402664    -0.0030900233     -0.010414589      0.011080569
               45              -45            -22.4    -0.0034497753     0.0017200308     0.0033924389    -0.0015385887    -0.0053313193     0.0086907558
               75              -45            -22.4    -0.0025357683     0.0013708668     0.0016983282   -0.00079039636    -0.0016271424     0.0057672737
              105              -45            -22.4    -0.0016559851     0.0010037391    0.00076197763   -0.00036059137    0.00076057453     0.0027486561
             -105              -15            -22.4      0.011564808    -0.0059550987     0.0086360248    -0.0057860874    -0.0073107919      0.011812411
              -75              -15            -22.4      0.014602719     -0.009579638      0.023947651     -0.020525157     -0.026493499      0.011987474
              -45              -15            -22.4    0.00069436536   -0.00028501754      0.037385922     -0.031050473     -0.034825388       0.01169706
              -15              -15            -22.4     -0.012060937      0.010000079      0.024599472     -0.019747213     -0.032692533      0.014264579
               15              -15            -22.4    -0.0099229608     0.0062789414     0.0096472874    -0.0057774694     -0.021023523       0.01391082
               45              -15            -22.4    -0.0062207305     0.0034247579     0.0038570422    -0.0018294461      -0.01033745      0.010991217
               75              -15            -22.4    -0.0038882245     0.0018770373     0.0016013369   -0.00059174193    -0.0035571973     0.0072626411
              105              -15            -22.4    -0.0023117575     0.0012756522    0.00065461738   -0.00023990354    0.00056074798     0.0034505462
             -105               15            -22.4      0.025947431     -0.017811287      0.011021048    -0.0089183729     -0.013757099      0.015228957
              -75               15            -22.4      0.064569294     -0.064786829      0.062603809     -0.067382202     -0.033228353     -0.010407349
              -45               15            -22.4     -0.014359267      0.015674667       0.16695601      -0.19438612     0.0050105592     -0.080024742
              -15               15            -22.4     -0.062056728      0.064386778      0.061330047     -0.064007208     -0.045429852    -0.0020758566
               15               15            -22.4     -0.023116264      0.018068772      0.011441872    -0.0082970364     -0.032016404      0.013995264
               45               15            -22.4     -0.010072682     0.0058316365     0.0027217846    -0.0013434479     -0.015303162      0.011886592
               75               15            -22.4    -0.0051075472     0.0023835029    0.00074572489   -0.00015172194    -0.0052897264     0.0078766868
              105               15            -22.4    -0.0028303945     0.0013606519    0.00025422935   -1.1601544e-05    0.00029184989     0.0039188201
             -105               45            -22.4      0.040566534      -0.03036912    -0.0008119726    0.00028696231     -0.015490376      0.015421205
              -75               45            -22.4       0.18985169        -0.215822     0.0083062304    -0.0084142275        0.0219725     -0.093983918
              -45               45            -22.4    -0.0026738879     0.0047041969     -0.021977058      0.017430838       0.63471633      -0.90762562
              -15               45            -22.4      -0.16943991       0.19435708     -0.006474942      0.003171786     0.0023390516     -0.074867755
               15               45            -22.4     -0.037670396      0.031541441    -0.0014057345    0.00022954113     -0.034118924      0.010708203
               45               45            -22.4     -0.011694092     0.0062293978    -0.0011900668    0.00062179589     -0.016447114      0.011394784
               75               45            -22.4    -0.0053822398     0.0025731181   -0.00070857996    0.00041294974    -0.0054595768     0.0077650314
              105               45            -22.4     -0.002926033     0.0012659121   -0.00033358118    0.00024831918    0.00019678024     0.0040488886
             -105               75            -22.4      0.024162743     -0.016516874     -0.011693732     0.0089554917     -0.012480944      0.014392685
              -75               75            -22.4      0.063044429     -0.065257542     -0.062185526      0.064382143     -0.023777783     -0.017412949
              -45               75            -22.4     -0.003272533     0.0042355545      -0.17655204       0.19663021      0.014048528     -0.081420422
              -15               75            -22.4     -0.060741499      0.062589474     -0.062052928      0.059713922     -0.038004722    -0.0051469798
               15               75            -22.4     -0.022180984      0.017250665     -0.014033408     0.0094304541     -0.025473207       0.01030136
               45               75            -22.4    -0.0088065462     0.0053258315    -0.0046318872     0.0021262735     -0.011210432     0.0096586738
               75               75            -22.4    -0.0043569277     0.0018837492    -0.0019773231    0.00083586352    -0.0035948108     0.0064455676
              105               75            -22.4    -0.0022480148     0.0010702338   -0.00079417828    0.00041786919     0.0003836469     0.0036104808
             -105              105            -22.4     0.0088317236    -0.0050432887    -0.0090773022      0.005277737    -0.0039447751      0.012687375
              -75              105            -22.4      0.011230515    -0.0078269439     -0.023528613      0.015383232      -0.01213826      0.014029309
              -45              105            -22.4    0.00064444548    1.3064317e-05     -0.039125249      0.027758455     -0.014902456      0.014045698
              -15              105            -22.4     -0.010864069     0.0086617749     -0.025687788      0.016691649     -0.013403606      0.014005192
               15              105            -22.4    -0.0080149099     0.0052478048     -0.010970086     0.0052152146    -0.0068003582      0.011235644
               45              105            -22.4    -0.0046021659     0.0023216561    -0.0048359768     0.0018394839    -0.0022130371     0.0076397024
               75              105            -22.4    -0.0025859266     0.0011472605    -0.0022199331    0.00092456193   -3.7732534e-06     0.0047556977
              105              105            -22.4    -0.0015089328    0.00063756137   -0.00093614927    0.00048518696    0.00081704499     0.0027782887
