           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00063190993    -0.0004088784    0.00038690784   -0.00029960173    0.00037932748     0.0014701508
              -75             -105            -22.4     0.0010309075   -0.00060616247    0.00089337182   -0.00056911202    0.00035476757      0.002416688
              -45             -105            -22.4      0.001645694   -0.00085907301     0.0018027361   -0.00091599836   -8.9182955e-05     0.0037511466
              -15             -105            -22.4     0.0023511134    -0.0014210314     0.0033876481    -0.0016158971    -0.0012404828     0.0056246612
               15             -105            -22.4     0.0029204744    -0.0020524648     0.0061333072    -0.0029948358    -0.0034208661     0.0077263811
               45             -105            -22.4     0.0019913265     -0.002014443      0.009471871    -0.0052620517    -0.0058132405     0.0095784543
               75             -105            -22.4    -0.0010655468   -0.00018494933       0.01128104    -0.0075392979    -0.0062096883      0.010334952
              105             -105            -22.4    -0.0037719088     0.0017939373      0.008075634    -0.0054319575    -0.0032591829     0.0098448563
             -105              -75            -22.4    0.00097905111   -0.00066469907    0.00037066982   -0.00025327897    0.00037834552     0.0020931892
              -75              -75            -22.4     0.0017118899    -0.0010503699    0.00093884463    -0.0005156328   -0.00069034478     0.0040187133
              -45              -75            -22.4      0.002898938    -0.0016266208     0.0020357913   -0.00096805405    -0.0031075864     0.0062407902
              -15              -75            -22.4     0.0049846261    -0.0030744949     0.0043345131    -0.0020714498    -0.0079642925     0.0084719947
               15              -75            -22.4      0.008263574    -0.0068370476      0.010175387    -0.0066310391     -0.016099764      0.010494802
               45              -75            -22.4      0.010179956    -0.0098507013      0.024487589     -0.019361822     -0.024866126      0.010780661
               75              -75            -22.4    -0.0030671158   -0.00084388355      0.038019244     -0.031985871     -0.024383204      0.011468183
              105              -75            -22.4     -0.014656365     0.0083793877      0.021659767     -0.018042386     -0.012583938      0.016873017
             -105              -45            -22.4     0.0012647755   -0.00083424826    0.00024614655   -0.00014129213    0.00035430962     0.0025228465
              -75              -45            -22.4     0.0023821543    -0.0013575917    0.00063383486   -0.00030450759    -0.0015705507     0.0052176421
              -45              -45            -22.4     0.0043050884    -0.0023861129     0.0014441718   -0.00064378523    -0.0056421924     0.0079516508
              -15              -45            -22.4     0.0088483719      -0.00572218     0.0034799976    -0.0018134945     -0.014099824      0.010756302
               15              -45            -22.4      0.022584997     -0.019386498      0.011881168    -0.0091008944     -0.029341104      0.011681398
               45              -45            -22.4      0.060543139      -0.06633281      0.063444957     -0.064968072     -0.039124187    -0.0043126969
