           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    -0.0024637489      0.039151452      0.016945399     -0.021118443      0.002619341    0.00053326617
              -75             -105            -22.4      -0.04533121        0.1117903      0.046717476     -0.027526781     0.0061651082     0.0032262187
              -45             -105            -22.4      -0.16342016       0.18747415      0.096546076     -0.021492876     0.0090871267     0.0060905428
              -15             -105            -22.4      -0.39716041       0.23809065        0.1581222       0.00149838      0.011271637     0.0081479521
               15             -105            -22.4       -0.7448855       0.21589766       0.19540231      0.051372841      0.015993113     0.0081514921
               45             -105            -22.4       -1.0749682      0.086994663       0.10650802      0.089002952      0.016366802     0.0011215887
               75             -105            -22.4       -1.0553908     -0.054688901      -0.15429695      0.068656683      0.024249762     0.0065542459
              105             -105            -22.4      -0.42952144     -0.071309455      -0.33088505      0.031829208      0.067467928      0.045139588
             -105              -75            -22.4     -0.011586413      0.035328962      0.045231439     -0.084277473    8.7650675e-05    -0.0012032805
              -75              -75            -22.4       -0.0622418       0.10296982       0.13286521     -0.098335892     0.0014938336    0.00012652761
              -45              -75            -22.4      -0.19023001       0.16763103       0.28751919     -0.083250657     0.0028715159   -0.00079487695
              -15              -75            -22.4      -0.45871079       0.18735464       0.50952423     0.0067804288     0.0025957369     -0.002495358
               15              -75            -22.4      -0.98397428      0.066027716       0.71876961       0.19533589     0.0042707538    -0.0073163817
               45              -75            -22.4       -1.7757537      -0.33191192        0.5557192       0.37906373     0.0092334002      -0.01024814
               75              -75            -22.4       -2.0661855      -0.65629023      -0.51941371       0.14856806      0.033058621      0.012656765
              105              -75            -22.4      -0.87492985       -0.3207446       -1.4323958      -0.15983631       0.12550437         0.104205
             -105              -45            -22.4    -0.0094101913       0.02318418      0.073749572      -0.13736287   -0.00012798453    -0.0019293017
              -75              -45            -22.4     -0.045923196      0.066388205       0.20815113      -0.15658735    0.00015351638    -0.0015907674
              -45              -45            -22.4      -0.13634175       0.10074919       0.45559826       -0.1175952    0.00089069619    -0.0027335563
              -15              -45            -22.4      -0.35573119      0.079565689       0.88881534      0.067075163    -0.0025598407    -0.0068682125
               15              -45            -22.4      -0.89043009      -0.15075958        1.5531833       0.57888401     0.0040497715     -0.021696784
               45              -45            -22.4       -2.5175455       -1.1621776        2.0511534        1.2978934     0.0062971758      -0.12611771
               75              -45            -22.4       -4.5565119       -2.3687928      -0.93715268       0.14686607     0.0079837888      0.014360382
              105              -45            -22.4       -1.6714571      -0.96543545       -3.8832152        -1.273294       0.12425542       0.25927028
             -105              -15            -22.4     0.0010056506     0.0061156033      0.086622864      -0.16306832    0.00046119638    6.5974047e-05
              -75              -15            -22.4    -0.0010149609      0.016301677       0.23670229      -0.17989403   -0.00052102824    0.00090727891
              -45              -15            -22.4    -0.0073584961      0.022238649        0.5370543        -0.126894   -0.00041397329    -0.0012579728
              -15              -15            -22.4     -0.024986781      0.009779471        1.0750822       0.12654448    -0.0057934867    -0.0078239907
               15              -15            -22.4     -0.024508104     -0.045174386        2.1117744       0.94492191   -0.00089937961     -0.058727939
               45              -15            -22.4      -0.18476644      -0.28649411        4.3188663        2.9776704      0.053321905       -0.6010974
               75              -15            -22.4      -0.30695224        1.3640536       -1.2399966      -0.10431404    -0.0076117413     -0.048655495
              105              -15            -22.4     -0.021726679      -0.17143494       -6.3644595       -3.0172024      0.011705509       0.58916128
             -105               15            -22.4      0.010540517     -0.010547008      0.075767569      -0.15734042     0.0012350711    0.00070520211
