           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0029910614      0.031838633     0.0054658055     -0.020550705      0.001281936   -3.9549755e-05
              -75             -105            -22.4     -0.015706295      0.094199769      0.025261469     -0.026011309     0.0036530956     0.0017661423
              -45             -105            -22.4       -0.0803096       0.16135082      0.052951526     -0.023577794     0.0049237623      0.003191924
              -15             -105            -22.4       -0.2013091       0.21696019      0.077906586     -0.011226773     0.0052074376     0.0037378727
               15             -105            -22.4      -0.35635209       0.23442687      0.078996599      0.016477218     0.0067574331      0.002816855
               45             -105            -22.4      -0.46322149       0.19072196      0.028132336      0.047749136     0.0069109388   -0.00064244168
               75             -105            -22.4      -0.41449574       0.10270993     -0.069250345       0.06820973      0.011877058     0.0012660744
              105             -105            -22.4      -0.16309935     0.0087352227      -0.11209395      0.076642945      0.032087691      0.018247182
             -105              -75            -22.4    -0.0084178774      0.030611927      0.018241441      -0.07702034   -0.00056836603    -0.0012594721
              -75              -75            -22.4     -0.045695432      0.092850767      0.078408085     -0.090410873    0.00072202802   -9.4450588e-05
              -45              -75            -22.4      -0.13750845       0.15643573       0.16928819     -0.085579306     0.0015520658   -0.00073849683
              -15              -75            -22.4      -0.31540501       0.19716446       0.26945591     -0.038993098     0.0015249656    -0.0011365865
               15              -75            -22.4      -0.59394586       0.17831978       0.30265155      0.051551584     0.0025138226    -0.0017187773
               45              -75            -22.4       -0.8709861      0.062635235        0.1337754       0.15087806     0.0049434714     -0.001064618
               75              -75            -22.4      -0.85596275     -0.055219416      -0.25818911       0.17188062       0.02188131     0.0064374404
              105              -75            -22.4      -0.35652617     -0.056272637      -0.52228582       0.14461428      0.066556238      0.044615638
             -105              -45            -22.4     -0.013855295      0.022578109      0.043847121      -0.12908293   -0.00083424116    -0.0019008777
              -75              -45            -22.4     -0.060750622      0.068770207        0.1458786      -0.14891608   -0.00027534668    -0.0014995536
              -45              -45            -22.4      -0.16812688       0.10932813        0.3171559      -0.12887242    0.00054672919    -0.0016409419
              -15              -45            -22.4      -0.41066667        0.1076107       0.55808389     -0.027756358    -0.0015026742     -0.002251805
               15              -45            -22.4      -0.87836629     -0.021979289       0.76814806        0.2014403    -0.0034143955    -0.0059965895
               45              -45            -22.4       -1.6425576      -0.40337479       0.56327575       0.41385433    0.00043296168     -0.017587531
               75              -45            -22.4       -1.9765725      -0.70888191      -0.55629641       0.22795801      0.031391226      0.015109423
              105              -45            -22.4      -0.87863123      -0.36376998       -1.5028987     -0.064959481       0.12267918       0.10949498
             -105              -15            -22.4     -0.010468833      0.008193857       0.07120166      -0.16097251    -8.203552e-05   -0.00024677214
              -75              -15            -22.4     -0.044950005      0.026357139       0.20651674      -0.17944583   -0.00072860922     0.0010508305
              -45              -15            -22.4       -0.1270638      0.034661457       0.46986634      -0.14090034    0.00069429347    -0.0010687792
              -15              -15            -22.4      -0.32851747    -0.0078129005       0.90273869      0.050632898     -0.003698668    -0.0035495015
               15              -15            -22.4       -0.8603254      -0.26472151        1.5670197       0.57386088    -0.0050239656     -0.030121978
               45              -15            -22.4       -2.4808128       -1.2620223        1.9689975        1.2436713     -0.097610183      -0.22192878
               75              -15            -22.4       -4.6983657       -2.5363667      -0.81519699       0.25500232      0.020725824     0.0094137844
              105              -15            -22.4       -1.6995009       -1.0220768       -3.8467202       -1.1864415       0.14789952       0.27545401
             -105               15            -22.4    -0.0014006877    -0.0087821065      0.082955606      -0.16387567    0.00072319945    0.00045144674
              -75               15            -22.4    -0.0017761772     -0.025337299       0.23265743      -0.17887434    0.00041494385    0.00043416963
              -45               15            -22.4   -0.00056732423     -0.044597723       0.53555691      -0.12693028    0.00031840173    -0.0015596205
              -15               15            -22.4     0.0068234438     -0.070164807        1.0695778       0.12554489     0.0015909456    -0.0049510095
