           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0042154589     -0.001885482     0.0053979997    -0.0026659502   -0.00054426718     0.0079165604
              -75             -105            -22.4      0.003865469    -0.0018819212      0.010194601    -0.0054267156     -0.004319055     0.0097653512
              -45             -105            -22.4    0.00080090208   -4.7406058e-05      0.013341399    -0.0063666943    -0.0064258277      0.010779989
              -15             -105            -22.4    -0.0025943774     0.0017668433      0.011210341    -0.0054095308    -0.0051787072      0.010070019
               15             -105            -22.4    -0.0035614243     0.0019683975     0.0073216078    -0.0030445603    -0.0025114701     0.0080867857
               45             -105            -22.4    -0.0028990959      0.001454586     0.0040758997    -0.0016626383   -0.00039271565     0.0057839327
               75             -105            -22.4    -0.0020258436      0.000955745     0.0021147134   -0.00090887758     0.0008099745     0.0037766504
              105             -105            -22.4     -0.001305034     0.0006372052    0.00093679794   -0.00045233039     0.0012502295     0.0022528886
             -105              -75            -22.4      0.011277393    -0.0057030558     0.0090993093    -0.0057440251    -0.0064794989      0.011901025
              -75              -75            -22.4      0.014803116     -0.010911197      0.026722603     -0.022452461     -0.023710076       0.01022422
              -45              -75            -22.4    0.00068120984    2.3312037e-05      0.039804719     -0.033043656      -0.03127813      0.010226804
              -15              -75            -22.4     -0.011859949      0.010036109       0.02593172     -0.019603435     -0.028938701      0.012236689
               15              -75            -22.4    -0.0097268922     0.0069424994      0.011490916    -0.0069743516     -0.017840194      0.011635676
               45              -75            -22.4    -0.0059538861     0.0029503645     0.0050159483    -0.0020672267    -0.0084175384     0.0091459034
               75              -75            -22.4    -0.0036920861     0.0016707819      0.002315532   -0.00090695696    -0.0025878958     0.0060790675
              105              -75            -22.4    -0.0022041828     0.0010459688    0.00095047214   -0.00041254188    0.00095154211     0.0032403332
             -105              -45            -22.4      0.025931794     -0.017730918      0.011665197    -0.0086900704     -0.013035994      0.015126782
              -75              -45            -22.4      0.063910276     -0.065035395      0.066551052      -0.07129506     -0.032196775     -0.012697861
              -45              -45            -22.4     0.0066169747    -0.0038182735       0.17329583      -0.19806768       0.01959358      -0.10007416
              -15              -45            -22.4     -0.061236832      0.065686017      0.064521849     -0.067360014     -0.045059633    -0.0046287738
               15              -45            -22.4     -0.023911588      0.018609304      0.012881408     -0.009211096     -0.032867372      0.013845481
               45              -45            -22.4      -0.01008281     0.0053188102     0.0039494243    -0.0017494939     -0.015214514      0.011712513
               75              -45            -22.4    -0.0053229071     0.0023150078     0.0015998341   -0.00057174166    -0.0052105477     0.0079120556
              105              -45            -22.4    -0.0030040429     0.0013318163     0.0006263823   -0.00021826802    0.00063153706     0.0039751716
