           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.41090205       0.01945688       0.37452057     -0.054681703     -0.015078585     -0.011823098
              -75             -105            -22.4       -1.1637993       0.10741819       0.31136966     -0.054981776     0.0029193331     0.0044269636
              -45             -105            -22.4       -1.5741962       0.19512145      0.065732248     -0.058259137    -0.0048298948     0.0024020027
              -15             -105            -22.4        -1.408094       0.32446873      -0.18176995     -0.055186864    -0.0086736102    -0.0012711072
               15             -105            -22.4      -0.93642986       0.38694853      -0.25214386     -0.009947353      -0.01288914     -0.011200911
               45             -105            -22.4      -0.50299996       0.33307442      -0.19728087      0.040734548    -0.0099885985     -0.010024598
               75             -105            -22.4      -0.21346992       0.20828204      -0.12160139      0.060935944    -0.0085303662    -0.0077712908
              105             -105            -22.4     -0.051792137      0.067852676     -0.070268817      0.052936789    -0.0032390933    -0.0023242948
             -105              -75            -22.4      -0.58545655     -0.076556168        1.3270714     -0.070779853     -0.042241409     -0.038110681
              -75              -75            -22.4       -1.8457148      -0.30162138        1.1726184     -0.022230614     -0.017122289     -0.030071743
              -45              -75            -22.4       -2.5923939      -0.42277855       0.14712736       -0.1931369    -0.0025393807    -0.0068400176
              -15              -75            -22.4       -2.0576632     -0.095936164      -0.81453049      -0.29644507     0.0042794063      0.014963572
               15              -75            -22.4       -1.1454657       0.23748542      -0.88627666     -0.079309687   -0.00022081842     0.0073311673
               45              -75            -22.4      -0.54709154       0.28266352      -0.60540569       0.11283543      0.001642729     0.0015825245
               75              -75            -22.4      -0.22825849       0.19357648      -0.35258168       0.19150375    -0.0010320613    -0.0010356189
              105              -75            -22.4     -0.060466301      0.067170396      -0.20161472       0.18338002     0.0008131839     0.0013028163
             -105              -45            -22.4      -0.61744779      -0.22672954        2.5890481       0.20788118     -0.030063435     -0.072034031
              -75              -45            -22.4       -2.6288073       -1.1694368        2.9787009       0.65524238       -0.1087915      -0.22683823
              -45              -45            -22.4       -4.8600907       -2.2392125       0.23476541       -0.2805433       0.12210738      0.077854976
              -15              -45            -22.4       -2.7538967       -1.0394748       -2.4711854       -1.1904492      0.033345081       0.15054263
