           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.079908162      0.041372076      0.053236637      -0.07196971    -0.0066971602    -0.0037381165
              -75             -105            -22.4      -0.20997556       0.16055432       0.04899722     -0.065223992   -0.00083087973     0.0018316467
              -45             -105            -22.4      -0.28349647       0.25318429      0.013609502      -0.04030893   -0.00064987334      0.001984312
              -15             -105            -22.4      -0.27106398       0.29294568     -0.025346864    -0.0094058141    -0.0010445281    0.00059234502
               15             -105            -22.4      -0.19886594       0.27298298     -0.045989327      0.018693278     -0.002602027    -0.0024634127
               45             -105            -22.4      -0.11205924       0.20783876     -0.042670436      0.036863472     -0.002527758    -0.0030602524
               75             -105            -22.4     -0.045378163       0.12196456      -0.02808794      0.042661801     -0.002576597    -0.0026726543
              105             -105            -22.4     -0.010051992      0.036563192     -0.011237216      0.037284784   -0.00032201144   -0.00050162501
             -105              -75            -22.4      -0.15690027       0.04077448       0.24313919      -0.20131832     -0.017380705     -0.011151846
              -75              -75            -22.4      -0.42191786       0.15179366       0.19439083      -0.18518345    -0.0052739107    -0.0022465703
              -45              -75            -22.4      -0.55408716       0.24334623      0.043813676      -0.11610781   -0.00069694337   -0.00094328658
              -15              -75            -22.4      -0.51879925       0.28820622      -0.10567644     -0.023328802    0.00074505823   -0.00028339875
               15              -75            -22.4      -0.36866021       0.28254309      -0.17019007      0.062552869   -0.00025632669    1.9317726e-05
               45              -75            -22.4      -0.20976654       0.21919835      -0.15041141       0.11558355    -0.0010916118   -0.00034629996
               75              -75            -22.4     -0.096786559       0.13205215     -0.096335389       0.13399732   -0.00034657161   -0.00068299926
              105              -75            -22.4     -0.026948856      0.041871361     -0.047360875       0.12202282     0.0015409939     0.0011631658
             -105              -45            -22.4      -0.30560067    -0.0086152637        0.6372965      -0.29292312     -0.028202027     -0.024996977
              -75              -45            -22.4      -0.85156161     0.0031162798       0.49121442      -0.27420717    -0.0096499827     -0.011140055
