           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    3.1460408e-05    -0.0003177186   -5.3426382e-05   -0.00021928828    -0.0006974854    0.00088122033
              -75             -105            -22.4    0.00015241464   -0.00047844794   -3.9472165e-05   -0.00040314638   -0.00070896832     0.0013591107
              -45             -105            -22.4    0.00042630089   -0.00070776313    9.1999638e-05   -0.00066249399   -0.00094032363      0.002029439
              -15             -105            -22.4    0.00085602788    -0.0011511638    0.00051633397    -0.0011292505    -0.0014751306     0.0031146689
               15             -105            -22.4     0.0014922963    -0.0017780623     0.0014658162    -0.0020465851     -0.002572404     0.0046236743
               45             -105            -22.4     0.0020279514    -0.0023189171     0.0033684736    -0.0038503059    -0.0042577828     0.0066532693
               75             -105            -22.4     0.0017885866    -0.0021098193     0.0065347925    -0.0069601163    -0.0057645086     0.0085509578
              105             -105            -22.4   -0.00072155276    0.00029650592     0.0085802283     -0.007141375    -0.0059671807     0.0090129357
             -105              -75            -22.4   -3.0334322e-05   -0.00047535985    -6.907629e-05   -0.00017290736   -0.00064941566     0.0012607151
              -75              -75            -22.4    0.00014108568   -0.00076006941   -5.9701964e-05   -0.00033949019   -0.00028446497     0.0022249641
              -45              -75            -22.4    0.00058359676    -0.0011774082    8.1075967e-05   -0.00061435462   -0.00053139171     0.0033497266
              -15              -75            -22.4     0.0014510669    -0.0020400349    0.00059798523    -0.0011296156    -0.0017736813      0.004853515
               15              -75            -22.4     0.0031027435    -0.0041165012     0.0021611108    -0.0027862154    -0.0045622662     0.0070977118
               45              -75            -22.4     0.0063957665    -0.0080013229     0.0071653021    -0.0077599837     -0.009567908     0.0098899202
               75              -75            -22.4     0.0085868705     -0.011823436      0.020180421     -0.021023983       -0.0144084       0.01374973
              105              -75            -22.4    -0.0035739602    -0.0017972738      0.035057239     -0.031369034     -0.012250584      0.018493922
             -105              -45            -22.4   -5.8222853e-05   -0.00056924956   -5.5678149e-05   -9.0818663e-05   -0.00064722454      0.001453544
              -75              -45            -22.4    0.00016446131   -0.00094671606   -6.0359584e-05   -0.00018069446   -8.5647371e-05     0.0026880889
              -45              -45            -22.4    0.00079588359    -0.0015541076     4.618823e-05   -0.00034974399   -0.00049853825      0.004020988
              -15              -45            -22.4       0.00222542    -0.0029780734    0.00043076708   -0.00070464023    -0.0024506229     0.0059624733
               15              -45            -22.4     0.0060278513    -0.0071398867     0.0019850321    -0.0022552311    -0.0073079863     0.0084991241
               45              -45            -22.4      0.018735234     -0.021614024      0.010149104     -0.010106113     -0.016650122      0.011797235
               75              -45            -22.4      0.054741003     -0.070654616      0.059966382     -0.067952141     -0.017026354     0.0030691656
              105              -45            -22.4    -0.0062840888     -0.012979184       0.19232298      -0.22445747      0.062088445     -0.069237493
             -105              -15            -22.4   -8.9513298e-05   -0.00059078069   -3.9488164e-05    1.5905433e-05   -0.00066373893     0.0015140595
              -75              -15            -22.4    0.00014795267   -0.00096535869   -5.1654974e-05    3.3273463e-05   -3.7715138e-06     0.0028091569
              -45              -15            -22.4    0.00088610884    -0.0015054429   -8.3413688e-05    5.3551048e-05   -0.00046494819     0.0042607123
              -15              -15            -22.4     0.0025442792    -0.0032524767   -9.1504458e-05    9.3928706e-05    -0.0026834114     0.0062259873
               15              -15            -22.4     0.0077732909    -0.0085814074   -0.00015209064     0.0002060023     -0.008479326     0.0088649886
               45              -15            -22.4      0.034354817     -0.037382532    0.00043572264   -5.1636209e-05     -0.018767998      0.011026496
               75              -15            -22.4       0.17017178      -0.21251607    -0.0059210695     0.0059682336      0.037409313     -0.066142842
              105              -15            -22.4     -0.024671678    -0.0052787289      0.070950888     -0.081566378       0.65709692      -0.81425589
             -105               15            -22.4   -0.00011301738   -0.00055992987   -2.1375796e-05    0.00010206474   -0.00063574611     0.0014839536
              -75               15            -22.4    0.00010902807   -0.00086740829   -5.0405899e-05    0.00020927351    2.5699193e-05      0.002696482
              -45               15            -22.4    0.00075503933    -0.0013492623   -0.00019168973    0.00039378705   -0.00029117224     0.0040666047
              -15               15            -22.4     0.0021168953    -0.0025962626   -0.00060915278    0.00082785712    -0.0021853929      0.005862657
               15               15            -22.4      0.005722661    -0.0063196439    -0.0021298693     0.0024254108    -0.0069761379     0.0083134156
               45               15            -22.4      0.018570269     -0.022126013     -0.010640866      0.011199176     -0.015724204      0.010895271
               75               15            -22.4      0.053715393     -0.068037681     -0.056820288      0.063025042     -0.019697843     0.0048814639
              105               15            -22.4     -0.011891983    -0.0055292784      -0.18274824       0.21094652      0.051881887      -0.05317004
             -105               45            -22.4   -0.00011320121   -0.00047750992    1.2099612e-05     0.0001750182   -0.00061668537     0.0013506428
              -75               45            -22.4    3.6358339e-05   -0.00069106312    -6.066226e-06    0.00032737092    1.9033039e-05      0.002404277
              -45               45            -22.4     0.0004888823     -0.001038819   -0.00016356884    0.00058580603   -0.00010172919     0.0035252848
              -15               45            -22.4     0.0013191972    -0.0017628133   -0.00065387797     0.0011083696    -0.0013335649     0.0049981261
               15               45            -22.4     0.0029244837    -0.0035221968     -0.002149767     0.0026619378    -0.0042164819     0.0070345905
               45               45            -22.4     0.0058878139    -0.0071150577    -0.0066791438     0.0073258653    -0.0088694366     0.0092741689
               75               45            -22.4     0.0084601678     -0.012073578     -0.019942138      0.021456201     -0.013234195      0.012268065
              105               45            -22.4    -0.0025581985    -0.0023776644     -0.032496743      0.029304473     -0.010919932      0.016460868
             -105               75            -22.4    -9.330496e-05   -0.00036063453    3.9371866e-05    0.00021268131   -0.00060351635     0.0011288503
              -75               75            -22.4    -4.798228e-06   -0.00052694156    5.7814032e-05    0.00041255201   -0.00014584804     0.0019276683
              -45               75            -22.4    0.00026882041   -0.00069120288    -5.123451e-05    0.00065222621   -0.00018410997     0.0027452351
              -15               75            -22.4    0.00069145754   -0.00099587743   -0.00041703079     0.0010896313   -0.00077667698     0.0038115969
               15               75            -22.4     0.0012554741    -0.0015635451     -0.001240159     0.0019663393    -0.0021549424     0.0052223164
               45               75            -22.4     0.0018221539    -0.0024359724    -0.0030293658     0.0041786246    -0.0039858716     0.0067310682
               75               75            -22.4     0.0014443906    -0.0020068388    -0.0056989724     0.0062180609    -0.0055557955     0.0082505653
              105               75            -22.4   -0.00082708325   -0.00011908798    -0.0079522999     0.0067680124    -0.0055810655     0.0086066434
             -105              105            -22.4   -2.8936085e-05   -0.00021767814    4.0754825e-05    0.00021502821   -0.00066085387    0.00075649691
              -75              105            -22.4    2.5591899e-05    -0.0002921845    6.3637039e-05    0.00038409609   -0.00060541247     0.0011343422
              -45              105            -22.4    0.00016333922    -0.0003893408    5.7202615e-06    0.00058708171   -0.00073057419     0.0016018588
              -15              105            -22.4    0.00035929601   -0.00051210151   -0.00021223885    0.00089397066    -0.0010102307     0.0022548325
               15              105            -22.4    0.00055485463   -0.00061804801    -0.0006248866     0.0013242522    -0.0014722027     0.0030716271
               45              105            -22.4     0.0006604935   -0.00060741924    -0.0012868434     0.0019462963    -0.0020804591     0.0039345762
               75              105            -22.4    0.00047970636   -0.00024251876    -0.0020945694     0.0025823738    -0.0025847387      0.004641939
              105              105            -22.4   -0.00014836527    0.00044569327    -0.0026532926      0.002152438    -0.0027657847     0.0043650204
