           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    -0.0004465142      0.039775912      0.020227155     -0.012418968     0.0047225067     0.0014225631
              -75             -105            -22.4     -0.050424498       0.10408201      0.059253391     -0.016777964      0.010166064     0.0052456162
              -45             -105            -22.4      -0.20360695       0.16512467       0.13579725    -0.0027447646      0.017328067      0.010853829
              -15             -105            -22.4      -0.55465454       0.17366876       0.26670754      0.046325851      0.027233729      0.017192561
               15             -105            -22.4       -1.2122386      0.020596134       0.44565588       0.16840266      0.042585555      0.020729413
               45             -105            -22.4       -2.1819975      -0.43493602       0.40601295       0.24554887      0.041842673    0.00034046039
               75             -105            -22.4       -2.5598071      -0.81165826      -0.26063937       0.03233033      0.036896534      0.014179174
              105             -105            -22.4       -1.0741436      -0.40800267      -0.88401842      -0.23813087       0.10912888      0.096801884
             -105              -75            -22.4    -0.0074429186      0.032917254      0.048962481      -0.06526275     0.0012062727   -0.00094407931
              -75              -75            -22.4      -0.05119111      0.090053074       0.15625516     -0.073544085     0.0029590295    0.00042085937
              -45              -75            -22.4       -0.1755015       0.14134331       0.36950701      -0.04192533     0.0053813518   -0.00052552402
              -15              -75            -22.4       -0.4536832       0.13583115       0.75799453       0.11823732     0.0059265783    -0.0052155904
               15              -75            -22.4       -1.1200215      -0.11025431        1.4341084       0.56133354     0.0090223672      -0.02930495
               45              -75            -22.4       -2.8453813       -1.1402822        2.0817614        1.2626665      0.001398006      -0.12437433
               75              -75            -22.4       -4.7820067       -2.3337159      -0.81860983      0.011777182     -0.023115633    -0.0096750539
              105              -75            -22.4       -1.6807357      -0.89581752       -3.6434276       -1.4024194       0.12171983       0.23415971
             -105              -45            -22.4   -0.00020749739      0.019862881      0.067207433      -0.10668311    0.00076426129    -0.0015877441
              -75              -45            -22.4     -0.010249147      0.052787308       0.21110342      -0.11942987    0.00096755713    -0.0012954148
              -45              -45            -22.4     -0.039882515      0.082690448       0.48708737     -0.070007347     0.0018473135    -0.0032095129
              -15              -45            -22.4     -0.083724834      0.096820578          1.02145       0.16507348    -0.0021701222     -0.010973239
               15              -45            -22.4      -0.14065185      0.057139575        2.0560384       0.93657482     0.0050634639     -0.052709363
               45              -45            -22.4      -0.22109419      -0.17397058        4.1324816        2.8376343      0.010500473      -0.53058767
               75              -45            -22.4       -0.3246004        1.3730178      -0.83013678      0.095514059     0.0070976587        0.1183135
              105              -45            -22.4     -0.010114498     -0.049932022       -6.2830443       -3.1550016     -0.059344418       0.55074549
             -105              -15            -22.4      0.011181368     0.0044377623      0.061069541      -0.12220965    0.00096129102    0.00020347934
              -75              -15            -22.4      0.039286163     0.0080099413       0.19613288      -0.13477139   -6.4018386e-05    0.00049163343
              -45              -15            -22.4       0.10494743      0.016451238        0.4524276     -0.092017516    -0.0013324658    -0.0010855203
              -15              -15            -22.4       0.27265891      0.055368252       0.88394445       0.10855147    -0.0069175386    -0.0077502555
               15              -15            -22.4       0.77915013        0.2772041        1.5372415       0.68348378    -0.0072415173     -0.039397925
               45              -15            -22.4        2.3584852        1.3629733        2.0653794         1.720377      0.044458151      -0.15790398
               75              -15            -22.4        4.2922888        3.2988787      -0.80117375       0.21140237   -0.00052597804     0.0062394775
              105              -15            -22.4        1.5894927        1.0589727       -3.9199471       -1.8922435     -0.083768666       0.19692554
             -105               15            -22.4      0.015960898    -0.0083605275      0.035787102      -0.11200293     0.0015194205    0.00069436058
              -75               15            -22.4      0.062470119     -0.030039556       0.14063802      -0.12349037      0.001173652    0.00013032308
              -45               15            -22.4       0.16322722     -0.046192717       0.31822178     -0.099095002    0.00018692295   -0.00033796049
              -15               15            -22.4       0.38734204     -0.022252778       0.55943537      0.018345889    -0.0018680939    -0.0023618694
               15               15            -22.4       0.83653915       0.13060352       0.77095747       0.28189501    -0.0022606277     -0.012224929
               45               15            -22.4        1.5728438        0.5866878        0.5368225        0.4943749    0.00070235343     -0.015197874
               75               15            -22.4        1.9192835       0.98417312      -0.56402165       0.16176631      -0.02901537      -0.00729586
              105               15            -22.4       0.85286385       0.47023839       -1.5172942      -0.30876711      -0.11472858     -0.058234241
             -105               45            -22.4      0.013020446     -0.016371669     0.0080835121     -0.083274119     0.0017763245      0.001351638
              -75               45            -22.4      0.052123975     -0.052501123      0.077872992     -0.092989519     0.0004492579    0.00021520565
              -45               45            -22.4       0.13631281     -0.086986303       0.18109606     -0.081501894   -2.5782276e-05    0.00041197054
              -15               45            -22.4       0.30268821     -0.098812744       0.28945249     -0.023636356   -0.00085031817   -0.00011654854
               15               45            -22.4       0.56592798     -0.047946144       0.31889752       0.08613535     -0.003550194     -0.001303362
               45               45            -22.4       0.82473171       0.08495298       0.13577957       0.18604472    -0.0030032278    -0.0050548958
               75               45            -22.4       0.82177329       0.18928221      -0.28183302       0.15974331     -0.017686542    -0.0039588902
              105               45            -22.4       0.35498348       0.12117536      -0.54159194      0.094806768      -0.06406232      -0.04314439
             -105               75            -22.4     0.0034905677     -0.019189073    -0.0077054407     -0.046609044     0.0012055936     0.0010561724
              -75               75            -22.4      0.023692399     -0.059644762      0.032951027     -0.053691454   -1.8600473e-05    9.7020471e-05
              -45               75            -22.4      0.076706842      -0.10031018      0.082913063     -0.048948463   -0.00047791831    0.00041752003
              -15               75            -22.4       0.17335615      -0.12984341       0.12502553      -0.02140695   -0.00076867407    0.00027881327
               15               75            -22.4       0.30219063      -0.12778401       0.12145054      0.029963056   -0.00076360709    0.00074275222
               45               75            -22.4       0.39880812     -0.085677095      0.033920422      0.085277125    -0.0057135751   -0.00045207029
               75               75            -22.4       0.35265011     -0.019981671      -0.10554685       0.11395239    -0.0086778328    -0.0028915303
              105               75            -22.4       0.14340444      0.014554037      -0.17081743        0.1128166     -0.029117905     -0.018998418
             -105              105            -22.4    -0.0081458017      -0.01860586    -0.0060992274     -0.012074089    0.00012081244    0.00072676491
              -75              105            -22.4    -0.0080685504     -0.054877669     0.0083590792     -0.014489728    -0.0012697559   -0.00038993952
              -45              105            -22.4      0.019224098     -0.094251625        0.0238047      -0.01283622    -0.0019377152   -0.00098788517
              -15              105            -22.4       0.07305453      -0.12578286      0.034393813    -0.0039672866    -0.0021913229   -0.00089916534
               15              105            -22.4       0.13700283      -0.13481484      0.030947715      0.011617383    -0.0025204499    0.00039322302
               45              105            -22.4       0.17374378      -0.11164416     0.0078796251      0.030773068    -0.0026486225    0.00077850709
               75              105            -22.4       0.14455509     -0.059677023     -0.023906467      0.044646665    -0.0047510723    0.00050452113
              105              105            -22.4      0.056890007    -0.0012889771     -0.027410686      0.052512273     -0.012869895    -0.0058712405
