           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.034933209      0.043490835     -0.014809336      0.027582375       0.02245938      0.010557503
              -75             -105            -22.4      0.063825913      0.064099215      0.031765498      0.045310978      0.053324059      0.027979957
              -45             -105            -22.4     0.0010798168       0.04139562       0.15119784       0.12494279       0.14439695      0.078479543
              -15             -105            -22.4      -0.32556865      -0.20133427       0.57624263       0.46547663       0.41590872       0.19236128
               15             -105            -22.4       -1.7000014       -1.2050614        2.1116068        1.6974666       0.90910715      0.031851843
               45             -105            -22.4       -3.6781344      -0.96263725       0.41693163       0.35197085      -0.17782527       0.16219641
               75             -105            -22.4       -1.6134145       -1.1671079       -2.1398926       -1.7095246       -0.9423551     -0.028864413
              105             -105            -22.4      -0.24724209      -0.16149053      -0.61232239      -0.52556401      -0.47869962       -0.2191371
             -105              -75            -22.4      0.017134909      0.024896769     -0.038462102      0.022660002      0.010605651     0.0014717774
              -75              -75            -22.4      0.038187865      0.044311203      0.065869331      0.061109904      0.023849526     0.0045852335
              -45              -75            -22.4      0.050526306      0.070265941       0.29316688       0.17470235      0.050552167     0.0086249067
              -15              -75            -22.4       0.17019464       0.18752697       0.81004983       0.56172878       0.10387473    -0.0066274814
               15              -75            -22.4        1.0823826       0.99773949        1.6905413        1.4141799       0.11154085      -0.16448972
               45              -75            -22.4        2.5762563        2.6494789      0.072127372        0.1270496     -0.068578802      -0.10663437
               75              -75            -22.4        1.0785981       0.99518037        -1.697615       -1.4072537      -0.14725959       0.13413045
              105              -75            -22.4       0.13004026          0.14398       -0.9077186      -0.64083207      -0.15460861     -0.020281576
             -105              -45            -22.4      0.012436698      0.017840406     -0.054928165      0.016588325     0.0059645725   -0.00024717918
              -75              -45            -22.4      0.044441544         0.036904      0.051208645      0.047298487     0.0096888635   -0.00031155153
              -45              -45            -22.4       0.11835068      0.081368409       0.22507612       0.11068854      0.018458894     -0.001731373
              -15              -45            -22.4        0.3474429       0.23418857       0.46509433       0.24996868      0.025889046    -0.0059682941
               15              -45            -22.4         0.849576       0.62557858       0.54029393       0.36032704      0.015864465     -0.022686923
               45              -45            -22.4        1.2561058       0.98656327     -0.023723157     -0.012573009    -0.0026810439     0.0018600391
