           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     9.130672e-05      0.010704364       0.20005089      -0.23044188      0.059090868     -0.054920916
              -75             -105            -22.4     -0.060835987      0.073263831      0.063860841     -0.069329739    -0.0091837831     0.0067579513
              -45             -105            -22.4     -0.019612275      0.020052258      0.010803278    -0.0089954017     -0.013384813      0.015413628
              -15             -105            -22.4    -0.0061455928     0.0065456945     0.0023108958    -0.0020207574    -0.0059138667     0.0083197681
               15             -105            -22.4    -0.0021941862     0.0026116881    0.00044206178   -0.00079579739    -0.0027552517     0.0045764614
               45             -105            -22.4   -0.00084850914     0.0012656964   -3.5414443e-05   -0.00047051455    -0.0014957048     0.0026332834
               75             -105            -22.4   -0.00028913558    0.00067520404   -0.00012406215   -0.00028772879   -0.00099641946     0.0015740846
              105             -105            -22.4   -9.2616297e-05    0.00040164765   -9.7177253e-05    -0.0001595417   -0.00091052812    0.00095530553
             -105              -75            -22.4     0.0046736607      0.026607385     -0.062377676      0.065947413       0.70536733       -0.8676514
              -75              -75            -22.4      -0.16803585        0.2132113      0.011722628     -0.011551714      0.054586407     -0.087995939
              -45              -75            -22.4     -0.031942815      0.036946494    0.00034883845    0.00093086297     -0.014930702      0.011047211
              -15              -75            -22.4    -0.0074688653     0.0089154895    4.0359482e-05    0.00023625532    -0.0071382588     0.0085671386
               15              -75            -22.4     -0.002324074     0.0034670541   -0.00020070384    1.2327353e-05    -0.0024144701     0.0055620107
               45              -75            -22.4   -0.00074685435     0.0015484812   -0.00024709513     -9.44278e-05   -0.00078067073     0.0034959035
               75              -75            -22.4   -0.00014423883    0.00085978961    -0.0002162547    -0.0001086837   -0.00043935218     0.0022435253
              105              -75            -22.4    4.7933197e-05    0.00051776174   -0.00013407784    -7.131249e-05   -0.00082350807     0.0012915784
             -105              -45            -22.4      0.001183531      0.017563954      -0.18124901       0.21218437      0.053804938     -0.056817736
              -75              -45            -22.4     -0.053581327      0.070453085     -0.058876947       0.06957823    -0.0093223732    -0.0061813653
              -45              -45            -22.4     -0.018987671      0.023299685     -0.010051123      0.011569909     -0.014867666      0.011033527
              -15              -45            -22.4    -0.0057505872     0.0072862185    -0.0021444394     0.0025768054    -0.0061488929     0.0078925164
               15              -45            -22.4    -0.0019068803     0.0028878788   -0.00068019959    0.00076625613    -0.0017534134      0.005262888
               45              -45            -22.4   -0.00056455011     0.0013974148   -0.00034052748    0.00026463476   -0.00020590446     0.0034933807
               75              -45            -22.4    1.9941144e-06    0.00083767489    -0.0001980723    9.4489733e-05   -5.7468136e-05     0.0023368411
              105              -45            -22.4    0.00014725825    0.00052532012    -0.0001141715    3.9515802e-05   -0.00078107626     0.0013366438
             -105              -15            -22.4     0.0025977548     0.0020841239     -0.032695852      0.028989654     -0.010882394       0.01658586
              -75              -15            -22.4    -0.0077641672      0.010909178     -0.018894652      0.020611092     -0.012374903      0.012126439
              -45              -15            -22.4    -0.0060301418     0.0074563674    -0.0066690072     0.0076080589    -0.0080217989     0.0089902533
              -15              -15            -22.4     -0.002820869     0.0037469368    -0.0020947044     0.0026790898      -0.00331393     0.0065060328
               15              -15            -22.4    -0.0011512836     0.0018608443   -0.00075024739     0.0010418211   -0.00071925647     0.0045300019
               45              -15            -22.4   -0.00029210577      0.001106633    -0.0003005414    0.00049465697    0.00026500062     0.0031551055
               75              -15            -22.4    0.00012928425     0.0006923654   -0.00013119998    0.00023858566    0.00015924245     0.0021634521
              105              -15            -22.4    0.00022374708    0.00046013037   -7.4214775e-05    0.00011099975   -0.00073388172     0.0012707402
             -105               15            -22.4     0.0006243994    5.2409436e-05    -0.0076391045     0.0064292243    -0.0057930546     0.0086855404
              -75               15            -22.4    -0.0015601806      0.002065859     -0.005665346     0.0063424134    -0.0050858608     0.0081650391
              -45               15            -22.4    -0.0018396168     0.0022420485    -0.0029448373     0.0037623255    -0.0030385507     0.0064826412
              -15               15            -22.4    -0.0012104934      0.001652353    -0.0012482718     0.0019124781    -0.0010600687     0.0049005854
               15               15            -22.4   -0.00053579814     0.0010528361   -0.00045958188    0.00094995229    0.00017602966     0.0036164296
               45               15            -22.4   -6.8651563e-05    0.00075986946   -0.00013758751    0.00054269237    0.00055266649      0.002625525
               75               15            -22.4    0.00021567485    0.00052271917   -3.1638363e-05    0.00029064238    0.00022963359     0.0018570221
              105               15            -22.4    0.00026309621    0.00037103167   -1.5586937e-05    0.00015265026    -0.0006864639     0.0011280878
             -105               45            -22.4    3.6650596e-05   -0.00039561043    -0.0024447963     0.0022361977    -0.0026148679     0.0042657098
              -75               45            -22.4    -0.0005823173     0.0002753532    -0.0018498816     0.0025356703    -0.0017062463     0.0049248184
              -45               45            -22.4   -0.00068842486    0.00066483289    -0.0010864561     0.0019617432   -0.00077521848     0.0043677026
              -15               45            -22.4   -0.00048436114    0.00071203563   -0.00045626602     0.0012682664    3.6908248e-05     0.0035311419
               15               45            -22.4   -0.00019076381    0.00060505269   -9.7333541e-05    0.00080716168    0.00052190287     0.0027569374
               45               45            -22.4    5.8533722e-05    0.00044541236    5.8268168e-05    0.00047558951    0.00053595577     0.0020818908
               75               45            -22.4    0.00024308352    0.00036814855    8.4003688e-05    0.00029826886    0.00017291088     0.0015599489
              105               45            -22.4    0.00026018047    0.00027834935    4.7155852e-05    0.00016700903   -0.00066417939     0.0009630908
             -105               75            -22.4   -0.00010724686   -0.00038941906   -0.00089595054     0.0009715124    -0.0014437089      0.002266075
              -75               75            -22.4   -0.00031656117   -9.1112997e-05   -0.00057237898      0.001318944   -0.00074533187     0.0029585981
              -45               75            -22.4   -0.00031501404    0.00015875253   -0.00024614041     0.0011026419   -0.00027987675     0.0028304514
              -15               75            -22.4   -0.00020454681    0.00027569922    9.2820446e-06    0.00083490234    4.5454744e-05     0.0024339585
               15               75            -22.4   -5.1446925e-05    0.00030025389    0.00016340897    0.00060960825    0.00020866426     0.0019856682
               45               75            -22.4    9.5438743e-05    0.00028439329    0.00021704462    0.00045018017    0.00017682607     0.0015856631
               75               75            -22.4    0.00019371668    0.00022604867    0.00017608407    0.00027432703   -9.7323005e-05     0.0012177696
              105               75            -22.4    0.00017850228    0.00018859126    8.5763102e-05    0.00016422819   -0.00062899693    0.00078716525
             -105              105            -22.4   -9.4812902e-05   -0.00025615573   -0.00036314322    0.00050787395    -0.0011233657     0.0012480663
              -75              105            -22.4   -0.00017495966   -0.00013268269    -0.0001573631    0.00067495182   -0.00099397136     0.0016006994
              -45              105            -22.4   -0.00016507649    1.1606597e-05    2.6420472e-05    0.00066672202   -0.00091237063     0.0015668224
              -15              105            -22.4   -0.00010545073    0.00010421062    0.00014423835    0.00057008601   -0.00080999697       0.00137226
               15              105            -22.4   -2.9987888e-05    0.00014025919    0.00021101862    0.00045206054   -0.00070485333     0.0011378516
               45              105            -22.4    4.3780357e-05    0.00013819135    0.00021264701    0.00033454676   -0.00063437998    0.00091922283
               75              105            -22.4    9.6492266e-05    0.00012701635    0.00016049137    0.00023609011   -0.00060807628    0.00073763105
              105              105            -22.4    0.00010564451    0.00010760965     8.862689e-05    0.00013862216   -0.00066601729    0.00053023919
