           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
               75              -45            -22.4      -0.39242089       0.11708894       -1.1329875       0.28260884     0.0021239314     0.0066571715
              105              -45            -22.4      -0.10162377      0.052585945      -0.72683829       0.39411911     0.0035074104     0.0024743828
             -105              -15            -22.4     -0.010496755     0.0015628525        1.7344525      -0.30747068   -5.3061405e-05    -0.0076057925
              -75              -15            -22.4     -0.046501197     -0.042144209        2.7519732       0.37766889     -0.015084446     -0.069296077
              -45              -15            -22.4      -0.10865341      -0.13565888        5.1220746        2.5234337     0.0063667297      -0.59449494
              -15              -15            -22.4      -0.17930183        1.2745264      0.059954718      -0.10233407      0.015255404     -0.079546526
               15              -15            -22.4     -0.054752506      -0.12808877       -4.8526254       -2.6292591      0.021155635       0.54047585
               45              -15            -22.4     -0.064099297     -0.032575093       -2.5118513      -0.53293741    -0.0023619563      0.071822532
               75              -15            -22.4     -0.032094367      0.024127329       -1.3549496       0.27903375     0.0028277945     0.0075806752
              105              -15            -22.4    -0.0097048385      0.012504763      -0.84475082       0.45579848     -0.002750075     0.0032904351
             -105               15            -22.4       0.21217446     0.0087459963        1.5030298      -0.34012058     0.0090872133    -0.0001019718
              -75               15            -22.4       0.88581812       0.17765546         2.115813       0.13553064      0.015567044      -0.02935474
              -45               15            -22.4        2.5489151        1.1643124        2.6321003        1.1405314      0.030451588      -0.17847483
              -15               15            -22.4        4.5411363        2.9576604       0.13308568      0.035238445      -0.12489178      -0.17786065
               15               15            -22.4        2.6039214        1.1439036       -2.7181604       -1.5199625      0.021781659       0.22808219
               45               15            -22.4       0.93977517       0.13402632       -1.9484651      -0.30867076      0.008164268      0.043729156
               75               15            -22.4       0.32819432     -0.046385452       -1.1691282       0.30214754     0.0014809123     0.0069727316
              105               15            -22.4      0.083610699     -0.023944834      -0.76373714       0.44186771    -0.0034100502     -0.002258013
             -105               45            -22.4       0.27382573     -0.024142638       0.98560333      -0.33903816      0.012013116      0.010232029
              -75               45            -22.4       0.94600606      0.012666149         1.173138      -0.17676386    0.00063421903    -0.0097549977
              -45               45            -22.4        1.8761535       0.33596268         1.033433      0.096287228     -0.013120365     -0.028726881
              -15               45            -22.4        2.4809031       0.65716171      0.033694141     -0.086472884     -0.004425298    -0.0012239567
               15               45            -22.4        1.9092185       0.27736893      -0.93729329      -0.24587163     0.0018986013      0.023260294
               45               45            -22.4        1.0250212     -0.083366945       -1.0312278      0.044957366     0.0064843055     0.0082246689
               75               45            -22.4        0.4530375      -0.14538455      -0.76509786       0.30522189    -0.0010456304     0.0031632162
              105               45            -22.4       0.12721325     -0.055035722      -0.54424644       0.36363193    -0.0046742894    -0.0065101651
             -105               75            -22.4       0.21929909     -0.067633241       0.50037199      -0.23533757     0.0099784601     0.0065863566
              -75               75            -22.4       0.69348949      -0.18349878       0.54273105      -0.20406088     0.0022421391    -0.0025093253
              -45               75            -22.4        1.1488631      -0.21282782       0.39474919      -0.10908072    -0.0014206456    -0.0011974429
              -15               75            -22.4        1.3695666      -0.21905917      0.021429624     -0.054690272     0.0022272833     0.0024338888
               15               75            -22.4        1.1813347      -0.28795415      -0.35169008    -0.0025134976    -0.0027901551     0.0050093406
               45               75            -22.4       0.77096504      -0.31667727      -0.46251559       0.12094509     0.0050437502     0.0037234947
               75               75            -22.4       0.39456642       -0.2227781      -0.39683765         0.215211   -5.3586671e-05   -0.00047913363
              105               75            -22.4       0.11851343     -0.076521017      -0.29690149       0.22627261    -0.0038930774    -0.0064192973
             -105              105            -22.4       0.15595993       -0.0672938         0.141404     -0.078707635     0.0031308832     0.0022497433
              -75              105            -22.4       0.47112399      -0.22480986       0.15119536     -0.078162268      -0.00233135    -0.0036548194
              -45              105            -22.4       0.75112951      -0.34924629       0.10675541     -0.049416505    -0.0035912679     -0.004167146
              -15              105            -22.4       0.86774498      -0.41353199     0.0075590732      -0.01829646    0.00088568655    -0.0012297052
               15              105            -22.4       0.77819514      -0.41879147     -0.087482877      0.013143959     0.0012739423     0.0039152382
               45              105            -22.4       0.55013955      -0.35572639      -0.12974638      0.048635017     0.0042473427     0.0062401029
               75              105            -22.4       0.29875147      -0.22625515      -0.12019376      0.073543966      0.003525588     0.0043889582
              105              105            -22.4      0.089955069     -0.069786154     -0.089941904      0.069817342   -0.00049887056    0.00090250926
