           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.16612078     0.0076444768       0.11379141     -0.076154463       -0.0310535     -0.019108577
              -75             -105            -22.4      -0.40934843        0.1022551       0.07049343      -0.06768328     -0.011908894    -0.0023846545
              -45             -105            -22.4      -0.46559185       0.19017354     -0.022934111     -0.047302186    -0.0078196479   -0.00062014913
              -15             -105            -22.4      -0.35557598       0.23441459     -0.076802075     -0.016000167     -0.005962865    -0.0013522456
               15             -105            -22.4      -0.20037822       0.21750773     -0.078362882      0.010723887    -0.0062913531    -0.0040267212
               45             -105            -22.4     -0.081077978       0.16155697     -0.053301167      0.024759617    -0.0046965475    -0.0031951224
               75             -105            -22.4      -0.01486127      0.094101503     -0.025588585      0.026277987     -0.003601274    -0.0021321457
              105             -105            -22.4     0.0035642898      0.031802643    -0.0049489988      0.020727117    -0.0010225844   -7.5171585e-05
             -105              -75            -22.4      -0.36388111     -0.062628813       0.52315915      -0.14445588     -0.073623046      -0.05085355
              -75              -75            -22.4       -0.8510471     -0.049952112        0.2471143      -0.17878227     -0.023916576     -0.011334142
              -45              -75            -22.4      -0.86608362      0.070700571      -0.13562077      -0.15089083    -0.0058599766   -0.00047119771
              -15              -75            -22.4      -0.59199923       0.17746238      -0.30415237     -0.053261578     -0.001764773    0.00083066197
               15              -75            -22.4      -0.31733307       0.20001458      -0.26980966      0.041630074    -0.0015028787    0.00041075581
               45              -75            -22.4      -0.13687414       0.15525928      -0.16801317      0.084091067   -0.00064619398    2.3453111e-05
               75              -75            -22.4     -0.045223217       0.09237425     -0.077484041      0.089802526    -0.0007225743   -0.00013486542
              105              -75            -22.4    -0.0083049722      0.030916067      -0.01802134      0.077196963    0.00068264909     0.0010643182
             -105              -45            -22.4      -0.86138713      -0.35658169        1.4860361      0.049937349      -0.13109481      -0.12295868
              -75              -45            -22.4       -1.9429299      -0.68920106       0.51614594      -0.25822276     -0.032138631     -0.023181586
              -45              -45            -22.4       -1.6643052      -0.41480485      -0.56072021      -0.41175434    -0.0079368437      0.016099574
              -15              -45            -22.4      -0.89211035     -0.028821351      -0.76157659      -0.19377705     0.0017135572      0.012055282
               15              -45            -22.4      -0.40339741       0.10980826      -0.55699515      0.027417948     0.0035312432     0.0014576652
               45              -45            -22.4       -0.1666691        0.1102071      -0.31724575       0.12895067    0.00049177703    0.00041312934
               75              -45            -22.4     -0.059074547      0.069234602      -0.14275956       0.14653099    8.2536972e-06    0.00035693377
              105              -45            -22.4     -0.013229039      0.022643253     -0.043738257       0.12896964     0.0008104961    0.00075577642
