           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00060828589   -0.00046999284     0.0015796906    -0.0010195567   -0.00019677868     0.0028715327
              -75             -105            -22.4    0.00029991317     -0.000200749     0.0019853995    -0.0014162854   -0.00043290807     0.0035181867
              -45             -105            -22.4   -0.00011037309    6.8049951e-05     0.0020637638    -0.0013173147   -0.00046547697     0.0035692567
              -15             -105            -22.4   -0.00044248326    0.00027873731      0.001710884     -0.001204301   -0.00020083577     0.0032448445
               15             -105            -22.4   -0.00057169038    0.00036903919     0.0012446872   -0.00095359521    6.1335857e-05     0.0026468479
               45             -105            -22.4   -0.00050748623    0.00039072253    0.00074871338   -0.00070393743    0.00021550394     0.0020189108
               75             -105            -22.4   -0.00037535175     0.0003416973    0.00041308522   -0.00046388392    0.00024376216     0.0014388963
              105             -105            -22.4   -0.00025028994    0.00026833732    0.00020578198   -0.00023978343    0.00011738937    0.00092459109
             -105              -75            -22.4      0.001694628   -0.00081506622     0.0032164007     -0.002060842    -0.0012799132     0.0052092122
              -75              -75            -22.4    0.00075936597   -0.00013289545     0.0041936804    -0.0030955174    -0.0035217439     0.0063262498
              -45              -75            -22.4   -0.00043139554    0.00047965129     0.0039944472    -0.0027459848    -0.0040056221     0.0067583644
              -15              -75            -22.4    -0.0011183883    0.00079392007     0.0030414495       -0.0019588    -0.0030986648     0.0063102595
               15              -75            -22.4    -0.0012335355    0.00082996325     0.0019639141    -0.0013484126    -0.0015605087     0.0053672465
               45              -75            -22.4    -0.0010243099    0.00069578504     0.0011435322   -0.00082541886   -0.00044469061     0.0040044868
               75              -75            -22.4   -0.00070214586     0.0006188447    0.00058390683     -0.000516409    0.00014206798     0.0026943728
              105              -75            -22.4   -0.00042879977    0.00047626544    0.00026700244   -0.00025772574    0.00024484922     0.0014211151
             -105              -45            -22.4     0.0043037217     -0.001976083     0.0076193223    -0.0057022767    -0.0043752221      0.009342229
              -75              -45            -22.4     0.0014489789    0.00012615559      0.010316008    -0.0082316771     -0.010680678      0.010011432
              -45              -45            -22.4    -0.0019298509     0.0022212972     0.0090365577    -0.0067616659     -0.011890932        0.0100053
              -15              -45            -22.4    -0.0029914959     0.0021551468     0.0053645764    -0.0032958367    -0.0085972082     0.0093848556
               15              -45            -22.4    -0.0026447685     0.0015451794     0.0028770296    -0.0015410391    -0.0046620909     0.0077673364
               45              -45            -22.4    -0.0018675756     0.0011428478     0.0014610088   -0.00082984404    -0.0017828175     0.0057997601
               75              -45            -22.4    -0.0011764927    0.00090670172    0.00069220399   -0.00046133174   -0.00023758945     0.0038110155
              105              -45            -22.4   -0.00068427523    0.00066404429    0.00030259782   -0.00021857859    0.00025774879     0.0018741075
             -105              -15            -22.4      0.014448667    -0.0084386803      0.022169963     -0.018891875     -0.012614939      0.015651686
              -75              -15            -22.4     0.0033883383    0.00099810027      0.037269324     -0.034506559      -0.02574186      0.011449213
              -45              -15            -22.4     -0.010120503     0.0097404514      0.022748493     -0.019291379     -0.026259758       0.01131915
              -15              -15            -22.4    -0.0085876659     0.0066964873     0.0091555044    -0.0064019053     -0.018070811      0.011647146
               15              -15            -22.4    -0.0051493328     0.0029987707     0.0034904727    -0.0017839728    -0.0092088357     0.0097539416
               45              -15            -22.4    -0.0029958154     0.0018010394     0.0014662007   -0.00068839284    -0.0036797626      0.007290402
               75              -15            -22.4    -0.0017357081     0.0011392424    0.00062612892   -0.00028759014   -0.00086863025      0.004685279
              105              -15            -22.4   -0.00094433682    0.00081214641    0.00025806454   -0.00013522163    0.00022333996      0.002251921
             -105               15            -22.4      0.064054459     -0.060428768      0.059579823     -0.063762315     -0.014725208      0.008521053
              -75               15            -22.4     0.0053712931     0.0016279239       0.16969231      -0.19748677         0.020544     -0.081570253
              -45               15            -22.4     -0.053888269      0.059064079      0.058113191     -0.062087074     -0.033554837    -0.0092410808
              -15               15            -22.4     -0.021846926       0.01811102      0.011072606    -0.0087604374     -0.028861459      0.012102606
