           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.032720979      0.056756396       0.04065058     -0.050773609     0.0014599003    0.00049648609
              -75             -105            -22.4      -0.12795585       0.18109511      0.068242721     -0.059207682     0.0046443092     0.0037437151
              -45             -105            -22.4      -0.28358844       0.30316654       0.10102455     -0.048018426     0.0052318191     0.0055350852
              -15             -105            -22.4      -0.49352676       0.38854635       0.11291184     -0.021861065     0.0038778102     0.0053911451
               15             -105            -22.4       -0.6861183       0.40377715      0.070467733      0.018721534     0.0037588568     0.0017259717
               45             -105            -22.4      -0.72241765       0.33848673     -0.028224353       0.05783581     0.0020339577    -0.0035304809
               75             -105            -22.4      -0.54242218       0.21347974      -0.13586438      0.084936917     0.0013596985    -0.0042309491
              105             -105            -22.4      -0.19500712      0.055678777      -0.16143659      0.089974388       0.01230166     0.0063272133
             -105              -75            -22.4      -0.04813512      0.059510753       0.12657818      -0.16985726    -0.0013216912     -0.001957295
              -75              -75            -22.4       -0.1759012       0.18292791       0.21581942      -0.18716662    0.00059574994    0.00016773003
              -45              -75            -22.4      -0.39187238       0.29202458       0.33455551       -0.1522328     0.0017658335    -0.0013579846
              -15              -75            -22.4      -0.72513473       0.33534124       0.40911019     -0.051550671     0.0011707701    -0.0021869238
               15              -75            -22.4       -1.1016301       0.28743353       0.28530097      0.070565887     0.0011210062    -0.0019375482
               45              -75            -22.4        -1.238049       0.17435554       -0.1076026       0.15798724    -0.0026726762    -0.0022447589
               75              -75            -22.4      -0.92929745      0.095189229      -0.50553823       0.21292135     0.0078545157     0.0013044707
              105              -75            -22.4      -0.32707509      0.027921965      -0.63019556       0.23247415      0.027153468      0.018176686
             -105              -45            -22.4     -0.052146133      0.043904308       0.22913808      -0.27796528    -0.0014465041    -0.0041044215
              -75              -45            -22.4      -0.19519059       0.13012153       0.39859262      -0.29559654    -0.0010451417    -0.0036189584
              -45              -45            -22.4      -0.46552747       0.17883176       0.66411155      -0.20021127   -3.5291305e-06    -0.0043262914
              -15              -45            -22.4       -1.0130347      0.089814492        0.9462139      0.031222075    -0.0042298357    -0.0076883971
               15              -45            -22.4       -1.8779929      -0.25017357       0.85030115       0.30387652     -0.009202851     -0.015269081
               45              -45            -22.4       -2.4248471      -0.57676739      -0.18293026       0.24949107    -0.0064055622    -0.0092725828
               75              -45            -22.4       -1.6927643      -0.37472615       -1.2564886       0.14358281       0.01451288      0.019441381
              105              -45            -22.4      -0.53883564      -0.10312145        -1.443032       0.21617226      0.038033526      0.034631807
             -105              -15            -22.4     -0.034228928      0.015457993       0.32123464      -0.34116367   -0.00040235271   -0.00065868272
              -75              -15            -22.4      -0.13603812      0.043429639       0.56876951      -0.34039396    -0.0024446859     0.0015317185
