           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0096841389    -0.0058132582     0.0094593028    -0.0055550518    -0.0043909894      0.012847453
              -75             -105            -22.4      0.012516395    -0.0092744902      0.025186578     -0.018063717     -0.013164192      0.015854597
              -45             -105            -22.4     0.0014641745   -0.00011157226      0.041851331     -0.029575838     -0.017287498      0.017277667
              -15             -105            -22.4     -0.011307256     0.0097092781       0.02657008     -0.018050224      -0.01429676      0.015405521
               15             -105            -22.4    -0.0089604454     0.0064379694      0.011547159    -0.0056887302    -0.0073075551      0.011812659
               45             -105            -22.4    -0.0050531994      0.002981235     0.0049763666    -0.0019241088    -0.0023851469      0.007804852
               75             -105            -22.4    -0.0027863451     0.0013938106     0.0022217555   -0.00081042165    5.0455455e-06     0.0048164856
              105             -105            -22.4    -0.0015807471    0.00076816039    0.00089127827   -0.00040418818    0.00083545392     0.0028298513
             -105              -75            -22.4      0.025041549      -0.01735891      0.011831211    -0.0085358592     -0.013477281      0.015799576
              -75              -75            -22.4      0.067203388     -0.070605062      0.070418864     -0.074706137     -0.030766588    -0.0086773951
              -45              -75            -22.4    -0.0052437652     0.0050468263       0.17233412      -0.19615854      0.010466022     -0.079740226
              -15              -75            -22.4     -0.062143613      0.066487595      0.060332723      -0.05915679     -0.037878025    -0.0054652384
               15              -75            -22.4     -0.023482896      0.020359781      0.014446634    -0.0098254867     -0.026238304      0.010837387
               45              -75            -22.4    -0.0091503439     0.0053402428     0.0045709275    -0.0016320974     -0.011665858     0.0096241087
               75              -75            -22.4    -0.0044874372     0.0021342987     0.0018825845   -0.00055232312     -0.003709052     0.0065253922
              105              -75            -22.4    -0.0023852943     0.0011270016    0.00071976369   -0.00027363794    0.00043465669     0.0037003255
             -105              -45            -22.4      0.039526582     -0.029251589    0.00073593733    0.00078235345     -0.015813101      0.015680298
              -75              -45            -22.4       0.19414416      -0.22407128     0.0058701495    -0.0049167583      0.043244883       -0.1253816
              -45              -45            -22.4      0.024393085     -0.022894664      0.052224047      -0.05741189       0.51101297      -0.76354498
              -15              -45            -22.4      -0.17422304       0.20587681      0.004173236    -0.0046746344      0.020535005      -0.10386674
               15              -45            -22.4     -0.036634497      0.030233771    0.00066691928    0.00039378912     -0.035263672      0.011268103
               45              -45            -22.4     -0.011663328     0.0064020543    0.00091062242     0.0001046589     -0.016308203      0.010941958
               75              -45            -22.4    -0.0054392838     0.0023638019    0.00057243486   -3.4632725e-05    -0.0056234584     0.0076569035
              105              -45            -22.4    -0.0028825062     0.0012551255    0.00022969869   -3.1187978e-05    0.00018702554     0.0041188528
             -105              -15            -22.4      0.025100965     -0.015533276      -0.01079352     0.0085472651     -0.013859482      0.015155552
              -75              -15            -22.4      0.058961049     -0.056875337      -0.05861618      0.062202215     -0.030973589     -0.014608616
              -45              -15            -22.4   -0.00089121377   -0.00053435843      -0.16564988       0.18885262     0.0098610176     -0.088364519
              -15              -15            -22.4     -0.058906291       0.06126463      -0.05799143      0.059518643     -0.041978702    -0.0087013561
               15              -15            -22.4     -0.022919601      0.016746439     -0.011566075     0.0087644067     -0.032647692      0.012657426
               45              -15            -22.4    -0.0097736837      0.004995021    -0.0027382057     0.0018723939     -0.015452659      0.011336445
               75              -15            -22.4    -0.0050696852     0.0019876789   -0.00086959871     0.0004660353    -0.0054087685     0.0078455629
              105              -15            -22.4    -0.0028365608     0.0011657067   -0.00028681883    0.00016781759    0.00031500313     0.0040355022
             -105               15            -22.4      0.010935672    -0.0044688261    -0.0082384888      0.005358126    -0.0071043754      0.011645754
              -75               15            -22.4      0.013591715    -0.0078137433     -0.022186121      0.017031925     -0.025849156      0.009581374
              -45               15            -22.4     0.0018744533   -0.00080343208     -0.036086161      0.028069369     -0.034202449      0.008615708
              -15               15            -22.4     -0.011004859     0.0082150269     -0.023159955      0.016827838     -0.032098241      0.011243797
               15               15            -22.4    -0.0092704343     0.0047056745    -0.0093691964     0.0052267737      -0.02127699      0.012548553
               45               15            -22.4    -0.0060806777      0.002565769    -0.0039319261     0.0018436627      -0.01078295      0.010379524
               75               15            -22.4    -0.0038274233       0.00145071    -0.0016415832    0.00068108586    -0.0037694518     0.0069664535
              105               15            -22.4    -0.0023304962    0.00097965018   -0.00068132405    0.00030028145    0.00055723585     0.0035363846
             -105               45            -22.4     0.0047679711    -0.0013946962    -0.0046602953     0.0023284752    -0.0022084133      0.007833235
              -75               45            -22.4     0.0044286461    -0.0013585695    -0.0087120542     0.0042302636     -0.011580152       0.00910071
              -45               45            -22.4     0.0010760592   -0.00015800002     -0.011425159     0.0056646052     -0.016354237      0.010223274
              -15               45            -22.4    -0.0025418941     0.0011605278    -0.0094921105     0.0044162814     -0.015273469      0.010722177
               15               45            -22.4    -0.0036967874     0.0013928963    -0.0060793757     0.0025952582     -0.010667752      0.010337324
               45               45            -22.4    -0.0032912649     0.0010216791     -0.003406771     0.0012282114     -0.005618792      0.008268483
               75               45            -22.4    -0.0024891032    0.00097581639    -0.0017254745    0.00073843601    -0.0017105532     0.0056580314
              105               45            -22.4    -0.0016748105    0.00074554951   -0.00082315889    0.00035755953    0.00079921691     0.0028471111
             -105               75            -22.4     0.0022048245   -0.00059216691    -0.0025781172     0.0010248767   -5.1616036e-05      0.004860281
              -75               75            -22.4     0.0019022234   -0.00058137451    -0.0042885654     0.0018732985     -0.003717537     0.0063100504
              -45               75            -22.4    0.00062330434   -0.00022645525     -0.005287515     0.0018602489    -0.0056418385     0.0072958185
              -15               75            -22.4   -0.00075410906    0.00014353254    -0.0050052106     0.0016592209    -0.0054774904     0.0076280842
               15               75            -22.4    -0.0016025929    0.00041573215    -0.0038304864     0.0013887787    -0.0037781757      0.007022195
               45               75            -22.4    -0.0016515942    0.00062870729    -0.0024778661     0.0011346845    -0.0017626756     0.0056845746
               75               75            -22.4    -0.0014360523    0.00057885132    -0.0014601997    0.00065969152   -0.00020908218     0.0038453413
              105               75            -22.4   -0.00095914269    0.00049754226   -0.00069806853    0.00035370118    0.00086964178     0.0020684884
             -105              105            -22.4    0.00087500946   -0.00033228414     -0.001480723    0.00057065161    0.00086146872     0.0029169142
              -75              105            -22.4     0.0007238774   -0.00026257601    -0.0022985481    0.00083964854     0.0004020943     0.0037021185
              -45              105            -22.4    0.00029428265   -0.00011860194    -0.0028516708    0.00097310945    0.00018904204     0.0041378811
              -15              105            -22.4     -0.000266763    3.3158161e-05    -0.0028043615     0.0010261055    0.00030645996     0.0040552146
               15              105            -22.4    -0.0006303534    0.00017810932    -0.0022870058    0.00093436835    0.00058123172     0.0035698917
               45              105            -22.4   -0.00075627788    0.00026143139    -0.0016378771    0.00075499143    0.00078294601     0.0028516224
               75              105            -22.4   -0.00067768985    0.00028716211     -0.001001162    0.00053780363    0.00087679067     0.0020816727
              105              105            -22.4   -0.00052639301    0.00025853558   -0.00054487458    0.00028039253    0.00080963376     0.0013402919
