           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00082590646   -0.00048839935    0.00091043417   -0.00049333501     0.0011518997      0.001625466
              -75             -105            -22.4    0.00097235217   -0.00054566242     0.0016561911   -0.00090720091     0.0010884035     0.0025313254
              -45             -105            -22.4    0.00093148719   -0.00046133687     0.0025397444    -0.0012562255    0.00088353222      0.003360441
              -15             -105            -22.4    0.00053959229   -0.00026993745     0.0031810631    -0.0016129424    0.00069232448     0.0040143337
               15             -105            -22.4   -9.8538541e-05    6.4437154e-05     0.0035130319    -0.0016786422    0.00055356516     0.0042119734
               45             -105            -22.4   -0.00070970249    0.00038222317     0.0030441566    -0.0014852464     0.0006300275     0.0039033985
               75             -105            -22.4     -0.001027728    0.00055532978     0.0022060599    -0.0011387502    0.00090499624     0.0031812645
              105             -105            -22.4   -0.00098315615    0.00055248477      0.001273724   -0.00064978725     0.0012287177     0.0021740291
             -105              -75            -22.4     0.0016599495   -0.00090823899     0.0012547466   -0.00059604307     0.0010654291     0.0026923958
              -75              -75            -22.4     0.0020946295    -0.0011410341     0.0025166126    -0.0012558115    -0.0011434577     0.0051051797
              -45              -75            -22.4     0.0020183085    -0.0011016312     0.0040759835    -0.0020367755    -0.0034642306     0.0073023844
              -15              -75            -22.4     0.0013141274   -0.00064672111     0.0056087445    -0.0027450619     -0.005574313     0.0087089464
               15              -75            -22.4   -0.00021483425    0.00010147392      0.006177505    -0.0031723208    -0.0062747393     0.0091828331
               45              -75            -22.4    -0.0016885237    0.00084942341      0.005352037      -0.00247124    -0.0051914109     0.0081245145
               75              -75            -22.4    -0.0024003128     0.0011596992     0.0036545717    -0.0017208218    -0.0025281615     0.0061372309
              105              -75            -22.4    -0.0021646488     0.0010482331     0.0019366612   -0.00091209041     0.0008181344     0.0037082045
             -105              -45            -22.4       0.00275376    -0.0014098121     0.0015063733   -0.00066319783     0.0007224452     0.0040014954
              -75              -45            -22.4     0.0039460151    -0.0021041413     0.0033582833    -0.0015867895    -0.0044332715     0.0078608487
              -45              -45            -22.4      0.004600273    -0.0026789391     0.0064118286    -0.0034623661      -0.01035811      0.011048139
              -15              -45            -22.4     0.0035759404    -0.0021406622      0.010442451     -0.006049722      -0.01600543      0.013419233
               15              -45            -22.4   -0.00035769489    0.00018635581      0.012935875    -0.0075076921      -0.01835016      0.013639527
               45              -45            -22.4    -0.0041749948     0.0023329146      0.010180639    -0.0055954717      -0.01511661      0.012210375
               75              -45            -22.4    -0.0050990302     0.0024902087     0.0058322381    -0.0029709502    -0.0081729675     0.0092823273
              105              -45            -22.4    -0.0040996792     0.0017995583     0.0027396125    -0.0012807564     -0.000361749     0.0057347245
             -105              -15            -22.4     0.0043130899    -0.0018483517     0.0014624008   -0.00049974932   -9.2334609e-05     0.0053023612
              -75              -15            -22.4     0.0070061022    -0.0035510729     0.0037536575     -0.001843037    -0.0090485886     0.0098239267
              -45              -15            -22.4      0.010594389    -0.0066988035     0.0098916497    -0.0058905948     -0.021105569      0.013924699
              -15              -15            -22.4      0.013178899     -0.010268222      0.024230707     -0.019214548     -0.033865385      0.015568734
               15              -15            -22.4   -0.00030279389    0.00011503452      0.039248988     -0.031391773     -0.038202137      0.014678997
               45              -15            -22.4     -0.013209054     0.0098212976      0.023869174     -0.019048247     -0.031543165      0.013426431
               75              -15            -22.4     -0.011306142     0.0065405318     0.0093498593    -0.0058534271     -0.017686699      0.011857955
              105              -15            -22.4    -0.0070975432     0.0033355083     0.0032642114    -0.0016383214    -0.0024359922     0.0078982022
             -105               15            -22.4     0.0055665285    -0.0023306184    0.00077420624   -0.00021211154   -0.00089290424     0.0062510227
              -75               15            -22.4      0.010839848    -0.0059949644     0.0026729761    -0.0014025896     -0.013605104      0.010561609
              -45               15            -22.4      0.025824452     -0.020151066      0.012027582    -0.0091915848     -0.032540623      0.013533561
              -15               15            -22.4      0.067143016     -0.070240825      0.064903207     -0.068947479     -0.046128746    -0.0040996308
               15               15            -22.4    -0.0060960297     0.0074229217       0.17107859      -0.19709209      0.010888439     -0.085780509
               45               15            -22.4      -0.06344527       0.06607154      0.065226644     -0.069946058     -0.041727915    -0.0086167306
               75               15            -22.4     -0.025480192       0.01847709      0.010887839    -0.0083947349     -0.028749298       0.01223672
              105               15            -22.4     -0.010934797     0.0051468527     0.0023687822    -0.0012882889    -0.0049769878     0.0096473312
             -105               45            -22.4     0.0058449036    -0.0024326351   -0.00053007982    0.00030553807    -0.0012764952     0.0065139392
              -75               45            -22.4      0.012502114    -0.0067277197    -0.0010509329    0.00064120721     -0.014854063      0.010392463
              -45               45            -22.4      0.037708092     -0.029727966    -0.0019380238    0.00036136433     -0.035151217      0.011947487
              -15               45            -22.4       0.17676368      -0.20221069    -0.0057327002     0.0023413752     0.0014081701        -0.075466
               15               45            -22.4     -0.023201142      0.024304587      -0.03619469      0.031920467       0.55402237      -0.82316136
               45               45            -22.4      -0.20221378       0.23262738     0.0052640969    -0.0082944399      0.019154537     -0.099707633
               75               45            -22.4     -0.038416557      0.030731082    -0.0022300004    0.00075969484     -0.030020367     0.0091217943
              105               45            -22.4     -0.012967112     0.0061418489    -0.0008307937    0.00034266771    -0.0062182988      0.010612331
             -105               75            -22.4       0.00463309    -0.0019263254    -0.0015766879    0.00075511145   -0.00059846678     0.0058109164
              -75               75            -22.4     0.0095495116    -0.0055838129    -0.0044903243     0.0021197279      -0.01018401     0.0088824108
              -45               75            -22.4      0.022895683     -0.017011164     -0.014301682     0.0088033024      -0.02619856      0.011039896
              -15               75            -22.4      0.061675329     -0.062653847     -0.062893458      0.060257409     -0.042497464   -0.00031342273
               15               75            -22.4   -0.00054774247    -0.0014602261       -0.2022664       0.23003678      0.034368582      -0.11379002
               45               75            -22.4     -0.059723355       0.06315437     -0.057142243      0.056137551      -0.02980032     -0.015501812
               75               75            -22.4     -0.023641601      0.016739847     -0.013447628     0.0082969582       -0.0238891      0.010667001
              105               75            -22.4    -0.0094273183     0.0047148773    -0.0037555266     0.0017062367    -0.0041724835     0.0093377586
             -105              105            -22.4     0.0027368737    -0.0011323411    -0.0019058874    0.00077464286    0.00089516485     0.0046956413
              -75              105            -22.4     0.0048306589    -0.0022503315    -0.0048036985     0.0016655439    -0.0017148694     0.0075785499
              -45              105            -22.4      0.008531021     -0.005120636     -0.011265939     0.0050623957    -0.0065987166      0.011416628
              -15              105            -22.4      0.011145217    -0.0084616216     -0.025174826      0.016049907     -0.012875216      0.014471639
               15              105            -22.4    1.7955317e-05   -0.00032818998      -0.03826965      0.026442029     -0.014082143       0.01357538
               45              105            -22.4     -0.011388017     0.0084529351     -0.025558045      0.016536471     -0.012923407      0.013862704
               75              105            -22.4    -0.0087721124     0.0053573991     -0.010616163     0.0051779933    -0.0060880911      0.011313833
              105              105            -22.4    -0.0051004007     0.0021415614    -0.0039747269     0.0016092979   -0.00046658772     0.0079960357
