           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.13730142      0.089343227       0.15372753     -0.078436822     0.0045940559     0.0023983128
              -75             -105            -22.4      -0.48273629        0.2722984       0.21684007     -0.077093191      0.012110488     0.0094545074
              -45             -105            -22.4      -0.95907968       0.39996815       0.27389351     -0.030373529      0.011305709      0.011581318
              -15             -105            -22.4       -1.4800149        0.4193083       0.22228177       0.01455481     0.0039011927     0.0076712226
               15             -105            -22.4       -1.7343537       0.36904052    -0.0073521617       0.02357123      0.001347403    -0.0012169881
               45             -105            -22.4       -1.4380835       0.33589754      -0.23875473      0.033292476   -0.00073633913     -0.006913343
               75             -105            -22.4      -0.85123992       0.25141901      -0.31326643      0.069080241     -0.010602023     -0.012273163
              105             -105            -22.4      -0.26358664      0.081874341       -0.2667076      0.083439291   -0.00062637986     -0.001365057
             -105              -75            -22.4      -0.14824641      0.085149765       0.45748627        -0.257696    -0.0023860596    -0.0034655989
              -75              -75            -22.4      -0.53048974       0.23169148       0.67751533       -0.2225987    0.00082188187    -0.0016335063
              -45              -75            -22.4       -1.1651993       0.25028121       0.94176877     -0.043304898     0.0036503426    -0.0098970309
              -15              -75            -22.4       -2.1182334    -0.0068518454       0.89980179       0.17435832   -0.00058091234     -0.018129811
               15              -75            -22.4       -2.7312908      -0.25598413     -0.019960053      0.065559573     0.0075372411     0.0037388366
               45              -75            -22.4        -2.060442     -0.071508683      -0.96418899     -0.052261639    -0.0069667567     0.0066200215
               75              -75            -22.4       -1.0622458       0.10662138        -1.057641        0.1345358     0.0028622984     0.0042405091
              105              -75            -22.4      -0.30956027      0.062885113      -0.85477549       0.24558955      0.011630336     0.0092167491
             -105              -45            -22.4      -0.10530493      0.050567582       0.72669804      -0.39554453   -0.00061917701    -0.0078218402
              -75              -45            -22.4      -0.40038916       0.11005641        1.1572273      -0.28569871    -0.0036478515      -0.01468706
              -45              -45            -22.4       -1.0301585     -0.049678475        1.8719699       0.20888896    -0.0054602455      -0.04324453
              -15              -45            -22.4       -2.7907264      -0.97818124        2.6150975        1.0100919     -0.010988812      -0.13071005
               15              -45            -22.4       -5.2345495       -2.2902527     -0.036822259       0.09804257     -0.069405891      -0.04542686
               45              -45            -22.4       -2.7553468       -1.0211252       -2.7437909      -0.85237598      0.020935223       0.13118522
               75              -45            -22.4      -0.96831715      -0.13336149       -2.0678482     -0.061809801     0.0089683356      0.034271285
              105              -45            -22.4      -0.23820944      0.012402399       -1.4428637       0.31182981      0.011260351      0.011810378
             -105              -15            -22.4    -0.0065484513      0.012563523       0.85024983       -0.4541356    0.00048318476   -0.00028324977
              -75              -15            -22.4     -0.027345862      0.024501503        1.3716334      -0.27721789     -0.006480956    -0.0071822559
              -45              -15            -22.4     -0.055129129     -0.030706566        2.5482688       0.56919235     0.0022702017     -0.064449608
              -15              -15            -22.4     -0.049298313      -0.10185998        4.6940336        2.5219009      0.060612053      -0.42791218
               15              -15            -22.4      -0.14781262        1.2996993       0.15601793       0.23058167     0.0021780527       0.14430307
               45              -15            -22.4       -0.1794472      -0.18328626       -4.8411951       -2.3008859      0.010452325       0.54998362
               75              -15            -22.4     -0.049762473     -0.043041207       -2.7176545       -0.3619827     0.0022148967      0.062130332
              105              -15            -22.4     -0.018831573    -0.0010201172       -1.7205144       0.31556582    -0.0059828535      0.011272951
             -105               15            -22.4      0.085519321     -0.023329405       0.76590413      -0.44583088      0.003916909     0.0018473613
              -75               15            -22.4       0.33891454     -0.042612486        1.1759529      -0.30121398     0.0046441685    -0.0036190618
              -45               15            -22.4       0.92243099       0.12419119        1.9118323       0.29638645     0.0018465315     -0.040413257
              -15               15            -22.4         2.516782        1.1189346        2.6040344        1.3965443     -0.023764985      -0.19584167
               15               15            -22.4        4.8616605        3.3093116    0.00036115292       0.18296957     -0.028379627     -0.052610811
               45               15            -22.4        2.5859661        1.2081418       -2.7094138       -1.1790249     -0.029982224       0.17128353
               75               15            -22.4       0.85312659       0.15499189       -2.1069784       -0.1329187      0.003385517      0.043084014
              105               15            -22.4       0.20659924      0.005973794       -1.4972459       0.33476481    -0.0076080915   -0.00012849105
             -105               45            -22.4       0.12804899     -0.056198101       0.54428434      -0.36570919      0.005471895     0.0060180225
              -75               45            -22.4       0.45368576      -0.14417066       0.76832831      -0.30414429    0.00051772117    -0.0020256182
              -45               45            -22.4        1.0111419     -0.091530785        1.0302305     -0.041640751    -0.0040968871    -0.0098894574
              -15               45            -22.4        1.9014275       0.28366864       0.94272816       0.25325277     -0.007272759      -0.02442009
               15               45            -22.4        2.4871371       0.65038204     -0.025536545      0.093576737    -0.0064151967    -0.0013409685
               45               45            -22.4        1.8816803       0.34502846       -1.0204006     -0.080109179     0.0049660979      0.014067077
               75               45            -22.4       0.93628097     0.0044209845        -1.173316       0.17602815   -0.00079549372      0.012501113
              105               45            -22.4       0.27266869     -0.022443086      -0.98570824       0.33516946     -0.010861977     -0.010500282
             -105               75            -22.4       0.11776977     -0.077848628       0.29744014      -0.22594047     0.0043982826     0.0034391368
              -75               75            -22.4       0.39719975      -0.22639458       0.39865482      -0.21790951   -7.5435586e-05    -0.0017342492
              -45               75            -22.4       0.76976109       -0.3060967       0.46002012      -0.12048675    -0.0021604097    -0.0012836449
              -15               75            -22.4        1.1770809      -0.28224978       0.34760508     0.0012952477    0.00034741586    -0.0012370367
               15               75            -22.4        1.3825214      -0.21870674        -0.024551      0.052335612    -0.0035663971     0.0014245135
               45               75            -22.4        1.1611781      -0.22274932      -0.39835817       0.10804115     0.0031032765      0.004908253
               75               75            -22.4        0.6879921      -0.17907232      -0.54086143       0.20032579   -0.00085186533   -0.00014921412
              105               75            -22.4       0.22036627     -0.065469511      -0.49913889       0.23577404    -0.0086792288     -0.010536457
             -105              105            -22.4      0.090067029     -0.070030324      0.089143515     -0.069694661    0.00052715326    0.00061722624
              -75              105            -22.4       0.29873055      -0.22469896       0.11887895     -0.073736414    -0.0034336918    -0.0036154503
              -45              105            -22.4       0.55157995       -0.3554199       0.13066478     -0.047991436    -0.0046382467    -0.0054154894
              -15              105            -22.4       0.77733833      -0.41933164      0.089993715      -0.01105954    -0.0022675507    -0.0039991704
               15              105            -22.4       0.86809289      -0.41268396    -0.0052969488      0.019809084    -0.0021057562      0.001470127
               45              105            -22.4       0.74977922      -0.34910896      -0.10541274      0.050174914     0.0022944605      0.005149168
               75              105            -22.4       0.47253802      -0.22650537      -0.15385625      0.077229954     0.0025994158     0.0046444647
              105              105            -22.4       0.15653074     -0.066734508      -0.14254925      0.078613572     -0.003268895   -0.00043072301
