           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00093953981   -0.00049910473    0.00080035155    -0.0004329927     0.0011671255     0.0016614944
              -75             -105            -22.4     0.0013004488   -0.00065030286     0.0016316705   -0.00083291106     0.0010951573     0.0027284008
              -45             -105            -22.4     0.0016207413   -0.00071533601     0.0028486832    -0.0012709554    0.00069103099     0.0039826855
              -15             -105            -22.4      0.001555807   -0.00075854559     0.0042821318    -0.0019192178   -4.1505657e-05     0.0053397091
               15             -105            -22.4    0.00085715379   -0.00045643395      0.005771914    -0.0024609971    -0.0009550887     0.0063209613
               45             -105            -22.4   -0.00050987868    0.00011648444     0.0059969495    -0.0026133633    -0.0012890847     0.0065480447
               75             -105            -22.4    -0.0017023358    0.00070681027     0.0048767971    -0.0023360697   -0.00063176925     0.0059438306
              105             -105            -22.4    -0.0019970043     0.0008866064     0.0029239813    -0.0014243023    0.00086647365     0.0046503833
             -105              -75            -22.4     0.0016888672   -0.00088672282    0.00093272823   -0.00044460985      0.001085642     0.0025682589
              -75              -75            -22.4     0.0025265389    -0.0012916322     0.0020979962    -0.0009746881     -0.001172416     0.0051112906
              -45              -75            -22.4     0.0033421232    -0.0016957676     0.0039925314    -0.0018384289    -0.0044767163     0.0077493526
              -15              -75            -22.4     0.0039103567    -0.0020948774     0.0069965334    -0.0033832234     -0.009122828     0.0098799411
               15              -75            -22.4     0.0027335142    -0.0019356066      0.010857146    -0.0062291929     -0.013655628      0.011240277
               45              -75            -22.4    -0.0010732536    0.00029971355      0.012663675    -0.0070975581     -0.015026925      0.011029942
               75              -75            -22.4    -0.0046782913     0.0019768733     0.0098053981    -0.0055877906     -0.010440281     0.0094937943
              105              -75            -22.4    -0.0050221169      0.002020967     0.0050730999    -0.0027771285    -0.0017220546      0.007775581
             -105              -45            -22.4     0.0024608166    -0.0012422972    0.00085534528   -0.00035207218    0.00092666072     0.0034453704
              -75              -45            -22.4     0.0041274917    -0.0020512508     0.0020680483   -0.00087498763    -0.0036062622     0.0073284563
              -45              -45            -22.4     0.0064083836    -0.0035256699     0.0045756972     -0.002267902     -0.010461167      0.010909799
              -15              -45            -22.4      0.010025131    -0.0066059185      0.010679799    -0.0066891857     -0.021107743      0.013971059
               15              -45            -22.4      0.012193405     -0.009972712      0.025467644     -0.019817952      -0.03307873      0.014267126
               45              -45            -22.4    -0.0014467053   -2.1746149e-05       0.03952517     -0.031847674     -0.034873672      0.012056476
               75              -45            -22.4     -0.014568796     0.0094176391      0.023686046     -0.018744687      -0.02629799       0.01178966
              105              -45            -22.4     -0.011806154      0.006046081     0.0089104166    -0.0060693612    -0.0068813795      0.011699309
             -105              -15            -22.4     0.0032144894    -0.0014081206    0.00048013768   -0.00010025664     0.0006793419     0.0040570777
              -75              -15            -22.4     0.0055707959    -0.0026072261     0.0011936753   -0.00038333779     -0.005650091     0.0085406518
              -45              -15            -22.4      0.010369366    -0.0054192729     0.0034504877    -0.0015032258     -0.016297624      0.012923924
              -15              -15            -22.4      0.024320025     -0.019164054      0.012357255    -0.0095797805     -0.033679951      0.014881253
               15              -15            -22.4      0.064382344     -0.067525886      0.064619958     -0.066720858      -0.04580842    -0.0038877553
               45              -15            -22.4    -0.0053096446     0.0012143078       0.17548786      -0.20178691     0.0062786024     -0.082578294
               75              -15            -22.4     -0.065088004      0.063548125      0.060564622     -0.062560022     -0.045579523     0.0044425596
              105              -15            -22.4     -0.026398363      0.018183067      0.010720843    -0.0081077237     -0.013619185      0.015132402
             -105               15            -22.4     0.0033995418    -0.0014407332   -0.00011272844    0.00016547951    0.00058960763     0.0042486233
              -75               15            -22.4     0.0061156056    -0.0026755121   -0.00026030984    0.00035115995    -0.0064817984     0.0086698476
              -45               15            -22.4      0.012678777    -0.0067693852    -0.0004337857    0.00059963571     -0.018425465      0.012905051
              -15               15            -22.4      0.037459649     -0.029599899    -0.0011605147     0.0006395597     -0.037535302      0.012598483
               15               15            -22.4       0.17426884      -0.20069277     0.0062869759    -0.0038260999    -0.0044203917     -0.070210069
               45               15            -22.4      0.013751327      -0.01874401     -0.013619758     0.0098559223       0.51312703      -0.76876903
               75               15            -22.4      -0.17503653       0.19484909    -0.0036809752     0.0020587323     0.0039194729     -0.067462392
              105               15            -22.4     -0.039606102      0.028023222    -0.0002458907    0.00035883731     -0.015943928      0.015432634
             -105               45            -22.4     0.0029810045    -0.0012409618   -0.00070476427    0.00039363635    0.00066118798     0.0039709294
              -75               45            -22.4     0.0052625779    -0.0020343026    -0.0016766394    0.00088626583    -0.0052950317     0.0077844295
              -45               45            -22.4     0.0097391689    -0.0046893121    -0.0040775631     0.0020776456     -0.015055958      0.011396483
              -15               45            -22.4      0.022712898     -0.016610116      -0.01292852     0.0087204995     -0.031935997      0.012297511
               15               45            -22.4       0.06064409     -0.063573241     -0.063117288      0.063441731     -0.041296724     -0.010622096
               45               45            -22.4      0.010129011    -0.0097875167      -0.17414834       0.19610204      0.010645165     -0.089517206
               75               45            -22.4     -0.062120505       0.06014888     -0.059639975      0.060534805     -0.034270953    -0.0093325106
              105               45            -22.4     -0.025814429      0.016376937     -0.011963275     0.0089328941     -0.013315292      0.014774568
             -105               75            -22.4     0.0021335944   -0.00087856746   -0.00096200802    0.00049501611    0.00090542587     0.0032278197
              -75               75            -22.4     0.0035341282    -0.0014812648     -0.002323373     0.0010855608    -0.0025769754     0.0059988075
              -45               75            -22.4       0.00563516     -0.002266322    -0.0050247558     0.0020561842    -0.0083121154     0.0087512797
              -15               75            -22.4     0.0089402804    -0.0047202241     -0.010985798      0.005580205     -0.017589517      0.010794896
               15               75            -22.4      0.011146812    -0.0083485087     -0.025115248      0.017174346     -0.028284149      0.010051235
               45               75            -22.4    -0.0010617601   -0.00014737381     -0.038378276      0.032038413     -0.028566156     0.0058356836
               75               75            -22.4     -0.013170716     0.0076931557     -0.023170639      0.015924988      -0.02341033     0.0096240407
              105               75            -22.4     -0.010219572     0.0047776722    -0.0088620186     0.0055002845    -0.0059151934      0.011034146
             -105              105            -22.4     0.0012078683   -0.00048288345   -0.00095191936    0.00045698526     0.0012710532      0.002283535
              -75              105            -22.4      0.001859669   -0.00065021095    -0.0021087774    0.00083565299    0.00079561351     0.0037735035
              -45              105            -22.4     0.0026612598   -0.00090068753     -0.004003454     0.0013651886   -0.00030192314     0.0057799462
              -15              105            -22.4     0.0031608918    -0.0013085974    -0.0068610962     0.0025269741    -0.0023065677     0.0079818862
               15              105            -22.4     0.0023303861    -0.0012734113     -0.010462428     0.0041570324    -0.0048430539      0.009515998
               45              105            -22.4   -0.00061749161    2.1240396e-05     -0.012471011       0.00556067    -0.0060653402      0.010036552
               75              105            -22.4    -0.0035193001     0.0013808499    -0.0095287561     0.0044244174    -0.0042443429      0.009415024
              105              105            -22.4    -0.0039041359     0.0012673385    -0.0051611979      0.002177852    -0.0004940324     0.0080809267
