           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00035975614   -0.00036058229    0.00072276243   -0.00053865125    0.00012731191     0.0016160399
              -75             -105            -22.4    0.00027671282   -0.00027551051     0.0010064936   -0.00082716293    0.00010073854      0.002196881
              -45             -105            -22.4    0.00010007202    -0.0001222109      0.001207366   -0.00092982739     6.270103e-05     0.0024488405
              -15             -105            -22.4   -0.00012591229    5.6179124e-05     0.0011605636   -0.00097973854    0.00013081204     0.0024548075
               15             -105            -22.4   -0.00029051999    0.00020494444    0.00098201213   -0.00087915635    0.00019450812     0.0022035046
               45             -105            -22.4   -0.00033061299    0.00029991649    0.00067169999   -0.00069848291    0.00023721717     0.0018278379
               75             -105            -22.4   -0.00028957985    0.00031444637    0.00041679581   -0.00048678339    0.00022359024     0.0013857492
              105             -105            -22.4   -0.00021961794    0.00027509738    0.00023435362   -0.00026170624     0.0001044688    0.00088996964
             -105              -75            -22.4    0.00089352083   -0.00066103047     0.0012933036   -0.00084215344   -2.5168283e-05     0.0027769133
              -75              -75            -22.4    0.00070817844   -0.00051796302     0.0019276938    -0.0013942833    -0.0010020016     0.0042335391
              -45              -75            -22.4    0.00020191999    -0.0001936886     0.0022711447    -0.0016121154    -0.0015001349     0.0051006554
              -15              -75            -22.4   -0.00031513389    0.00018810315     0.0021918437     -0.001524276    -0.0014473397     0.0052254987
               15              -75            -22.4   -0.00065927848    0.00045607408     0.0017205174    -0.0013013221   -0.00082005718     0.0047976449
               45              -75            -22.4   -0.00072707096    0.00056029629     0.0011718831   -0.00090989249   -0.00024290707      0.003813351
               75              -75            -22.4   -0.00059987407    0.00059782766    0.00067712244   -0.00060486817     0.0001496762      0.002672381
              105              -75            -22.4   -0.00041995983    0.00050593464    0.00034729156   -0.00031663611    0.00023898078     0.0013983061
             -105              -45            -22.4     0.0019161885    -0.0011599943     0.0023490356     -0.001541497   -0.00078371697     0.0046631452
              -75              -45            -22.4      0.001578561    -0.0009473745     0.0037547802    -0.0025446927    -0.0038860373      0.006857614
              -45              -45            -22.4    0.00045716832   -0.00025980233     0.0046445448    -0.0030824151    -0.0056714788     0.0079887295
              -15              -45            -22.4   -0.00086201285    0.00050141691     0.0041857227    -0.0025152885    -0.0052659963     0.0082535557
               15              -45            -22.4    -0.0015499595    0.00089938816     0.0030415836     -0.001721818    -0.0036044111     0.0073670102
               45              -45            -22.4    -0.0014931001     0.0010009148     0.0018391577    -0.0011168052    -0.0017152044     0.0058354335
               75              -45            -22.4    -0.0011369308    0.00094170502    0.00097601028   -0.00066705729   -0.00037725177     0.0039871805
              105              -45            -22.4   -0.00075238926    0.00074520439    0.00047115394   -0.00033318708    0.00021806899     0.0019779815
             -105              -15            -22.4     0.0044098925     -0.002198705     0.0044235555    -0.0028593186    -0.0031891735     0.0075380206
              -75              -15            -22.4     0.0041556926    -0.0020616697     0.0083432971    -0.0061229714     -0.010931478     0.0095873978
              -45              -15            -22.4    0.00057626952   -0.00026285317      0.010629771    -0.0072969045     -0.014749427      0.010794375
              -15              -15            -22.4    -0.0028059096     0.0019182282     0.0088009806    -0.0058215582     -0.013653737      0.011129653
               15              -15            -22.4    -0.0036455602     0.0021694747      0.005080428    -0.0029039092    -0.0090542464     0.0099243224
               45              -15            -22.4    -0.0028760259     0.0018586313     0.0025504953    -0.0014680409    -0.0045083859     0.0078392206
               75              -15            -22.4    -0.0019667554     0.0013457321     0.0011953113   -0.00065420812    -0.0015009864     0.0052519357
              105              -15            -22.4    -0.0011838452     0.0010024628    0.00052074867   -0.00030734297    7.5692551e-05     0.0025999455
             -105               15            -22.4      0.010380978    -0.0062921811     0.0078297053    -0.0061922753    -0.0078110653      0.011403594
              -75               15            -22.4      0.013473731    -0.0099466722      0.022519076     -0.020577056     -0.023816656      0.010120692
              -45               15            -22.4   -0.00017457717    0.00027816894      0.035529245     -0.032118339     -0.031710576      0.011264354
              -15               15            -22.4     -0.011710158      0.009661709      0.021891158     -0.018423237     -0.028772812      0.012733219
               15               15            -22.4    -0.0090107275     0.0065597999     0.0082628131    -0.0059357779     -0.017461523      0.011772655
               45               15            -22.4    -0.0053766565     0.0034100977     0.0029509901    -0.0018333433    -0.0085209385     0.0093350075
               75               15            -22.4    -0.0030173513     0.0018983975     0.0010330632   -0.00052948645    -0.0029963218     0.0061611976
              105               15            -22.4    -0.0016668293     0.0011857887    0.00039679938   -0.00018326817   -0.00019067612     0.0031592478
             -105               45            -22.4      0.024611792     -0.018735688      0.010550583    -0.0098950537     -0.014263958      0.014804668
              -75               45            -22.4      0.063326851     -0.065179266      0.061985698     -0.067817859     -0.030829139    -0.0077811293
              -45               45            -22.4     0.0037818167    -0.0031871453       0.18792711      -0.22261813      0.014907263     -0.083458215
              -15               45            -22.4     -0.062447969      0.066394344       0.05959544     -0.065122359      -0.03816136    -0.0044530109
               15               45            -22.4     -0.023020839      0.019738207     0.0099705691    -0.0097842095     -0.026339142      0.011669683
               45               45            -22.4     -0.008587148     0.0054544569     0.0017237089    -0.0013920569     -0.011810989      0.010001372
               75               45            -22.4     -0.003914942     0.0025741602    0.00030687565   -0.00027692993    -0.0039406233     0.0066945329
              105               45            -22.4    -0.0020016038     0.0012842577    7.2421797e-05    3.1972388e-05   -0.00043530096     0.0035517062
             -105               75            -22.4      0.036110837     -0.029588297    -0.0011213541    1.4673322e-05     -0.013499086      0.014192749
              -75               75            -22.4       0.16108131      -0.18617944     0.0013203747    -0.0074179471      0.032157779     -0.089865863
              -45               75            -22.4     -0.014664712       0.01722916     0.0076811723     -0.020077284       0.67854255      -0.93519223
              -15               75            -22.4      -0.17570959        0.2032191    2.6060165e-05      -0.00542269      0.011015291     -0.065360293
               15               75            -22.4     -0.035054822      0.031469148    -0.0034170507     0.0001886884     -0.024101486     0.0098997355
               45               75            -22.4     -0.010022309     0.0076269158     -0.001727665    4.1084266e-05     -0.010545949     0.0097463205
               75               75            -22.4    -0.0040101861     0.0025144864   -0.00083883962    0.00032813317     -0.003452538     0.0062577948
              105               75            -22.4    -0.0018432484     0.0012711942   -0.00033318653    0.00026635177   -0.00043152971     0.0034773953
             -105              105            -22.4      0.021497628     -0.017159292     -0.012395009      0.008255912    -0.0092162322      0.017333599
              -75              105            -22.4      0.057974558     -0.059627194     -0.062571786      0.057506781      -0.01254103     0.0064881998
              -45              105            -22.4    -0.0013618588      0.001731102      -0.18446489       0.20292714      0.046866126     -0.072478049
              -15              105            -22.4     -0.061358377      0.065385371     -0.067901023      0.063775897     -0.012026163     0.0034200228
               15              105            -22.4      -0.02086233      0.017834347     -0.013938362     0.0078722965     -0.011525452      0.014640583
               45              105            -22.4    -0.0072476584     0.0049710441    -0.0041793985     0.0016868592    -0.0044147032     0.0090895211
               75              105            -22.4    -0.0030379954     0.0018656772     -0.001638065    0.00081985211    -0.0012431974     0.0051495172
              105              105            -22.4    -0.0014824711    0.00086508068   -0.00060405734    0.00047522018   -0.00017328173     0.0028461125
