           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00071092678   -0.00042085745     0.0084376698    -0.0069013531    -0.0059891157     0.0091064004
              -75             -105            -22.4    -0.0017723532      0.002116882     0.0066198478    -0.0070725018    -0.0057400474     0.0084448457
              -45             -105            -22.4     -0.002066199       0.00226654     0.0034116693    -0.0037833822    -0.0043383678     0.0066125868
              -15             -105            -22.4    -0.0014765636     0.0017461058     0.0014844249    -0.0020521199    -0.0025863743     0.0046508932
               15             -105            -22.4    -0.0008565092     0.0011479662    0.00051612814     -0.001123221     -0.001506568     0.0031053985
               45             -105            -22.4   -0.00042368338    0.00075260748    9.6009673e-05   -0.00067762047   -0.00094086496     0.0020691359
               75             -105            -22.4   -0.00015284593    0.00048661241   -3.8689679e-05   -0.00040214375   -0.00069829624     0.0013710781
              105             -105            -22.4   -3.8896746e-05     0.0003261097   -4.8191425e-05   -0.00021331401   -0.00070861483     0.0008723783
             -105              -75            -22.4     0.0034016145     0.0018714197      0.034108043     -0.030434296     -0.012152113      0.018080853
              -75              -75            -22.4      -0.00925228      0.013332891      0.020613452     -0.022859523     -0.013892487      0.013100344
              -45              -75            -22.4    -0.0064144651     0.0084157549     0.0071622925    -0.0081862397     -0.009233322      0.009748986
              -15              -75            -22.4    -0.0031705142      0.004060531     0.0021274732    -0.0027434102     -0.004608626     0.0069721742
               15              -75            -22.4    -0.0014472663     0.0021480564    0.00059992727    -0.0012039056    -0.0017486737     0.0049325181
               45              -75            -22.4   -0.00058552268     0.0011406672    8.8367975e-05   -0.00058276008    -0.0005591911     0.0033315439
               75              -75            -22.4   -0.00014297231    0.00072911993   -6.6320608e-05   -0.00033373252   -0.00028979019     0.0022225634
              105              -75            -22.4    2.7751483e-05    0.00047982243   -6.5189059e-05   -0.00017230702   -0.00064705149     0.0012692495
             -105              -45            -22.4      0.009834474     0.0076888613       0.16737026      -0.19373631      0.044853404     -0.043044616
              -75              -45            -22.4     -0.053357881      0.070581466      0.060458299     -0.070372537     -0.011684745    -0.0038209707
              -45              -45            -22.4     -0.019815814      0.024431324      0.010622106     -0.011154701     -0.016653823      0.011714861
              -15              -45            -22.4    -0.0060890098     0.0073724827     0.0021076309    -0.0023451808     -0.007418226     0.0085830344
               15              -45            -22.4    -0.0022195191     0.0028898616    0.00043407545    -0.0007003324    -0.0024517872     0.0058789328
               45              -45            -22.4   -0.00080429029     0.0014358996    4.2758129e-05   -0.00032053521   -0.00047451103     0.0039933198
               75              -45            -22.4   -0.00015721303    0.00088701316     -5.77545e-05   -0.00017564731   -7.1248534e-05     0.0026522281
              105              -45            -22.4    5.7490135e-05    0.00057267875   -5.3001833e-05   -8.3271523e-05   -0.00064921036     0.0014535829
             -105              -15            -22.4     -0.019959679       0.05345558      0.013028972     -0.015785441       0.66221201      -0.81470668
              -75              -15            -22.4      -0.18103403       0.23038217    -0.0049953046      0.004525478      0.050077204     -0.088774785
              -45              -15            -22.4     -0.033076055      0.036369924    0.00017178449    0.00010439343     -0.017857473      0.010428378
              -15              -15            -22.4    -0.0077237198      0.008735436   -0.00025588635    0.00028778144    -0.0086108427      0.009039863
               15              -15            -22.4    -0.0025673744     0.0030728076   -0.00010499243    9.0866932e-05    -0.0027600182     0.0062260819
