           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.025789838      0.055455074      0.059321467     -0.004437427      0.015002645     0.0073640286
              -75             -105            -22.4      -0.16864087       0.12403063       0.14576727     0.0089993523      0.032612652      0.018888025
              -45             -105            -22.4      -0.54636997         0.122099       0.35239038       0.10179448        0.0661771      0.039361633
              -15             -105            -22.4       -1.5193993      -0.20638889       0.83953571         0.389045       0.12402151      0.056412786
               15             -105            -22.4       -3.8420422       -1.4478918        1.6805011       0.97024888       0.18068412     0.0015472181
               45             -105            -22.4        -6.511343       -2.9187779      -0.12487628   -0.00035143329     -0.079394288     -0.071882978
               75             -105            -22.4       -3.5960569       -1.5247329       -1.7989821        -0.897654      -0.18122084    -0.0064694476
              105             -105            -22.4      -0.87804031      -0.30240354       -1.0801139      -0.44379753      -0.11547556     -0.038817957
             -105              -75            -22.4     -0.022834102      0.045196828        0.1460055     -0.066301137     0.0057305414    0.00031499416
              -75              -75            -22.4      -0.10321349       0.11461712       0.35700527     -0.033290245      0.010709465     0.0019170505
              -45              -75            -22.4      -0.28106576       0.15751728       0.83533275       0.15950927      0.019859325    -0.0034486568
              -15              -75            -22.4      -0.57560062       0.10011867        1.9154721       0.85973668      0.026755612     -0.056373481
               15              -75            -22.4      -0.99188161      -0.12673858        4.3028769        2.6585596      0.022124752      -0.53509969
               45              -75            -22.4       -1.1984109        1.0774391     -0.047942519       0.18065661    -0.0079443529     -0.038282573
               75              -75            -22.4      -0.77693903      -0.15264729       -4.6958494       -2.6502512      0.039547998       0.56935394
              105              -75            -22.4      -0.29208449     -0.048435576       -2.5035269       -0.9301337     -0.024296895      0.056810696
             -105              -45            -22.4     0.0071391123      0.028602401       0.17684308        -0.117615     0.0038622201    -0.0015119818
              -75              -45            -22.4      0.033093184      0.076943547       0.40713856     -0.093359888     0.0042961715    -0.0018590587
              -45              -45            -22.4       0.12671496       0.15336424       0.84439921      0.083187327     0.0061164079     -0.010057424
              -15              -45            -22.4       0.54777199       0.40396103        1.6072829       0.60857987     0.0026262393     -0.042215437
               15              -45            -22.4        1.9386113        1.3871877        2.3292909        1.5566655     -0.050291449      -0.22500139
               45              -45            -22.4        4.0518646         3.405067      -0.22197852       0.06611751    -0.0086032255       0.00162932
               75              -45            -22.4        1.9867125        1.3829075       -2.7823348       -1.3901296    -0.0029493608       0.18993828
              105              -45            -22.4       0.40118939       0.25865516       -2.1905539       -0.6054607     -0.034709647      0.017996654
             -105              -15            -22.4      0.031481143      0.009645896       0.14123143      -0.13763341     0.0026929327    0.00075210637
              -75              -15            -22.4       0.12114474      0.021918811       0.30840883      -0.12903106    0.00093500689    6.3658532e-05
              -45              -15            -22.4       0.32206738      0.070847422       0.57405329     -0.036436591    -0.0022164022    -0.0030979076
              -15              -15            -22.4       0.76326281       0.24284182       0.86559349        0.1865577    -0.0055241403     -0.013215793
               15              -15            -22.4        1.5329082       0.68409884       0.79779172       0.40493149    -0.0031587821     -0.024871891
               45              -15            -22.4        2.0476375        1.0711941      -0.16721633       0.11528687     -0.018966537    -0.0056358054
               75              -15            -22.4        1.4313965       0.68669522       -1.1270969      -0.17594188    -0.0077914638      0.015447865
              105              -15            -22.4       0.43286824       0.19009593       -1.2632766      -0.10389088     -0.038650118     -0.009481621
             -105               15            -22.4      0.035040103    -0.0056062834      0.077672869      -0.12575231     0.0028821675    0.00097970315
              -75               15            -22.4       0.12721261     -0.025784642       0.18054229      -0.12662745     0.0018373556   -0.00025390499
              -45               15            -22.4       0.29241008     -0.029296849       0.31039244     -0.087999023    0.00062741793   -0.00065655448
              -15               15            -22.4       0.56427997      0.016923003          0.40019     0.0069799703    -0.0022146527     -0.003268841
               15               15            -22.4       0.89106196       0.13079846       0.28830475       0.10482667    -0.0011199475    -0.0042374777
               45               15            -22.4        1.0188079        0.2157906     -0.084842876       0.12565252    -0.0023529171    -0.0044530109
               75               15            -22.4       0.76729357       0.17295313      -0.47611204       0.10779162    -0.0075091282     0.0017400761
              105               15            -22.4       0.27328587       0.06767641      -0.58403641        0.1183671     -0.025243578      -0.01536781
             -105               45            -22.4      0.025065057     -0.013635123      0.022574009     -0.092774026      0.002519133     0.0013132192
