           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.13692573     -0.097044542      0.020955006     -0.073562779      -0.16146436      -0.10708266
              -75             -105            -22.4      -0.25755033     -0.092244439     -0.024017561     -0.064058214     -0.073056787     -0.030837158
              -45             -105            -22.4      -0.17223513     -0.021542173     -0.077224389     -0.056222182     -0.033769175     -0.010962817
              -15             -105            -22.4     -0.038743004      0.025576388     -0.065089196     -0.029960774     -0.018796107     -0.005159758
               15             -105            -22.4      0.046564363      0.033967245     -0.034949988     -0.013797143      -0.01271842    -0.0034752311
               45             -105            -22.4      0.074815966      0.027470136    -0.0093288282    -0.0083416747    -0.0080501856    -0.0011324891
               75             -105            -22.4      0.065450363      0.020648144     0.0088101076    -0.0075815381    -0.0050136764    0.00010282558
              105             -105            -22.4      0.027922258      0.013958041      0.021841008    -0.0052114758    -0.0021431055    0.00099825219
             -105              -75            -22.4      -0.56121111      -0.36732471        0.3105779   -0.00035537011      -0.42157635       -0.3087337
              -75              -75            -22.4      -0.75648028      -0.39009145      -0.19708522      -0.23018044      -0.12499037     -0.048774794
              -45              -75            -22.4      -0.41483113      -0.15376037      -0.32660228      -0.18610877     -0.030303061    -0.0018237943
              -15              -75            -22.4      -0.13692099     -0.024779482      -0.23016781     -0.082056388     -0.010711602    0.00048293173
               15              -75            -22.4     -0.010280513     0.0065526078       -0.1123253     -0.023937128    -0.0047018994    0.00053679955
               45              -75            -22.4       0.03711478     0.0090353899     -0.028534517    -0.0092476998    -0.0017709017    0.00072669284
               75              -75            -22.4       0.03934164     0.0071231253      0.024243305      -0.00905101    -0.0013793602    0.00074859022
              105              -75            -22.4      0.017096682     0.0052360697      0.058649246    -0.0036900989   -0.00013408417     0.0009429424
             -105              -45            -22.4       -2.1412079       -1.2970122        1.6049583       0.75301909      -0.86025709      -0.75669438
              -75              -45            -22.4        -1.638271       -1.0418631       -1.0411406      -0.80536085      -0.11246093      0.047986161
              -45              -45            -22.4      -0.51094955      -0.28845331      -0.86162698      -0.50854319     -0.032719541      0.018124979
              -15              -45            -22.4      -0.15142725     -0.061775893      -0.44466376      -0.17045604     -0.004890216     0.0063404362
               15              -45            -22.4     -0.022403728    -0.0079440353      -0.19135609      -0.04212147   -0.00044746482     0.0014612994
               45              -45            -22.4      0.015641209   -0.00023284409      -0.04997573      -0.01143178   -0.00069506315    0.00061366678
               75              -45            -22.4      0.020329952    0.00087801617      0.031690501     -0.010971472   -0.00040159689    0.00049630104
              105              -45            -22.4     0.0090698497     0.0016513566      0.080421612    -0.0049977917    9.6062045e-05    0.00055199472
             -105              -15            -22.4      -0.14680278        1.3430148        3.5784609        2.3060832     -0.014564045      -0.28974539
