           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.001000136   -0.00055159489     0.0013021728    -0.0006472033     0.0012046732     0.0021730748
              -75             -105            -22.4     0.0010210683   -0.00054737751     0.0022128255    -0.0011245094    0.00093063718     0.0031498803
              -45             -105            -22.4    0.00073062669   -0.00036776351     0.0030921241     -0.001427506    0.00063922006     0.0038614275
              -15             -105            -22.4    0.00011890653   -7.8441386e-05      0.003414958    -0.0016926789    0.00057199766     0.0042128465
               15             -105            -22.4   -0.00053194142    0.00025267282     0.0032782983    -0.0015979873    0.00066386169      0.004016073
               45             -105            -22.4    -0.0009079806    0.00048959994     0.0025009438     -0.001301528    0.00086256181     0.0034031176
               75             -105            -22.4   -0.00097572338    0.00055520784     0.0016458101   -0.00091771776     0.0010714002     0.0025560365
              105             -105            -22.4   -0.00080912514     0.0004907329    0.00088786345   -0.00049097784     0.0011687751     0.0016225313
             -105              -75            -22.4       0.00218606    -0.0010460319     0.0019698271   -0.00089884072    0.00080209627     0.0036854455
              -75              -75            -22.4     0.0023711082    -0.0012110788     0.0036997746    -0.0018640124    -0.0025333869     0.0061060204
              -45              -75            -22.4     0.0016112509   -0.00090235379     0.0053608436    -0.0027303861    -0.0051190727     0.0081175128
              -15              -75            -22.4    0.00020022967    -9.493743e-05     0.0062131155    -0.0030943747    -0.0063485941     0.0090328641
               15              -75            -22.4    -0.0013120591    0.00067814364     0.0055704792    -0.0028543696    -0.0055132965     0.0088523412
               45              -75            -22.4    -0.0020814966     0.0010260134     0.0040684994    -0.0018758881    -0.0034962872     0.0072838259
               75              -75            -22.4    -0.0021068538     0.0011044652     0.0024802433    -0.0011955048    -0.0011318526     0.0051037241
              105              -75            -22.4    -0.0016381267    0.00091201137      0.001230887   -0.00060156931     0.0010829973     0.0027077924
             -105              -45            -22.4     0.0039996258    -0.0018659193     0.0027540245    -0.0013230164   -0.00021970546     0.0057458291
              -75              -45            -22.4     0.0049979887     -0.002719414      0.005949887    -0.0032429143    -0.0082450388      0.009461889
              -45              -45            -22.4     0.0042264294     -0.002608489      0.010328461    -0.0063561946     -0.015174684      0.012216991
              -15              -45            -22.4    0.00035641453   -0.00020630802      0.012701469    -0.0076646791      -0.01826212      0.013866478
               15              -45            -22.4    -0.0036338586     0.0020734395      0.010524044    -0.0058039967     -0.016047558      0.013205051
               45              -45            -22.4    -0.0046091489     0.0024142573     0.0063489047     -0.003065906     -0.010308744      0.011038382
               75              -45            -22.4    -0.0039656567     0.0019482959     0.0032819754    -0.0014658433    -0.0043511763     0.0077199126
              105              -45            -22.4    -0.0028113597     0.0013813837       0.00148922   -0.00063583633    0.00064191967     0.0040053842
             -105              -15            -22.4     0.0072106533    -0.0030805755      0.003353552    -0.0015593986    -0.0024763211     0.0080344705
              -75              -15            -22.4      0.011508851    -0.0067993426     0.0096000731    -0.0065258318     -0.017658124      0.011692425
              -45              -15            -22.4       0.01301742    -0.0099740513      0.024103239     -0.018532645     -0.032670781        0.0143581
              -15              -15            -22.4    0.00039863109   -3.8209295e-05      0.039662883     -0.033124436     -0.038308263      0.014645841
               15              -15            -22.4     -0.012945311     0.0098550897      0.024130102     -0.018180899     -0.034143165      0.015901098
               45              -15            -22.4     -0.010637641     0.0069557973     0.0097987773    -0.0061976174     -0.020618714       0.01361758
               75              -15            -22.4    -0.0068938574     0.0033469088       0.00374089    -0.0016758685     -0.008930007     0.0098337885
              105              -15            -22.4     -0.004208189     0.0019566487     0.0014319759    -0.0005445304   -9.0863556e-05      0.005248378
             -105               15            -22.4      0.011020268    -0.0052661262     0.0025373292    -0.0013684881     -0.004950108     0.0098926276
              -75               15            -22.4      0.026268935     -0.020034315      0.011955671    -0.0098440424      -0.02792649      0.010901416
              -45               15            -22.4      0.066283472      -0.06973131      0.066055506     -0.070559241     -0.043325286    -0.0069651445
              -15               15            -22.4    -0.0094635691      0.011558231       0.18723628      -0.21778259     0.0084539764     -0.086555056
               15               15            -22.4     -0.059257105      0.061540194      0.059528876     -0.061161175       -0.0435916    -0.0042238859
               45               15            -22.4     -0.025416315      0.020258307      0.012089802    -0.0095879342      -0.03220332      0.013185795
               75               15            -22.4     -0.010646446     0.0056016473     0.0024770356    -0.0011975979     -0.013469348      0.010618271
              105               15            -22.4    -0.0055141724     0.0022849822    0.00071773987   -0.00020296665   -0.00094328972     0.0061498247
             -105               45            -22.4      0.012911353    -0.0065278881   -0.00075012853    0.00035758686    -0.0061715911       0.01053219
              -75               45            -22.4      0.039514959     -0.030508554   -0.00098050956    0.00068229536     -0.031632286      0.010436044
              -45               45            -22.4       0.17764862      -0.20208803    -0.0065628691     0.0033175729     0.0033281578     -0.076090433
              -15               45            -22.4     -0.017306644      0.018154379      -0.02003241      0.015063289       0.61555016      -0.88346767
               15               45            -22.4      -0.17528816       0.20301262     0.0027312974    -0.0077954824      0.015050827     -0.095325217
               45               45            -22.4     -0.039207369      0.030349696    -0.0015464759    0.00064518926      -0.03522354      0.011724836
               75               45            -22.4     -0.012388887     0.0070381756    -0.0012263608     0.0005069871     -0.014473782       0.01038141
              105               45            -22.4    -0.0059116408     0.0022620067   -0.00057961926    0.00031345256     -0.001274882     0.0065164566
             -105               75            -22.4     0.0096651362    -0.0046778871    -0.0036045797     0.0019517912    -0.0042393156     0.0093760286
              -75               75            -22.4      0.024571897     -0.019576443      -0.01384626     0.0098378519      -0.02259063     0.0089893565
              -45               75            -22.4      0.061153915     -0.062128261     -0.064910606      0.062784851     -0.037031636    -0.0066895243
              -15               75            -22.4    -0.0024755637     0.0035280697      -0.19174494        0.2141743      0.022866691     -0.094610445
               15               75            -22.4     -0.062005837      0.064369813     -0.061081003      0.059284642     -0.036359474    -0.0077145495
               45               75            -22.4     -0.023211755      0.018930124     -0.013842103     0.0090273758     -0.025073752      0.010134338
               75               75            -22.4    -0.0094031654     0.0047107204    -0.0045232438     0.0018298139      -0.01023796      0.008966662
              105               75            -22.4    -0.0045049633     0.0019336806     -0.001667814    0.00067564874   -0.00058923574     0.0058177416
             -105              105            -22.4     0.0049683517    -0.0022768674    -0.0039439872     0.0016639623   -0.00035847182     0.0079542734
              -75              105            -22.4     0.0085468823    -0.0050278902     -0.010571234     0.0047894344    -0.0061374344      0.011292974
              -45              105            -22.4      0.011652268    -0.0084905708     -0.025827881       0.01633935     -0.012868249      0.013952108
              -15              105            -22.4     0.0001898879    4.5976863e-05     -0.039261334      0.027854728     -0.014779291      0.014337809
               15              105            -22.4     -0.010684881     0.0080659231     -0.025093321      0.015822852     -0.012322085      0.013583597
               45              105            -22.4     -0.008463202     0.0052789026     -0.011181721      0.005233062    -0.0065488457      0.011244915
               75              105            -22.4    -0.0048713088     0.0023723869    -0.0047696992     0.0017840443    -0.0016813303     0.0076135714
              105              105            -22.4    -0.0028148692     0.0010752708     -0.001927743    0.00076213677     0.0008512807     0.0047087809
