           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
              -45              -45            -22.4       0.01096649    -0.0073988419      0.010936804    -0.0069859093     -0.020907041      0.013707089
              -15              -45            -22.4      0.012936397     -0.010139081      0.025773646     -0.020227946      -0.03413346      0.016026655
               15              -45            -22.4   -0.00078360504    0.00045951852      0.042104907     -0.034416825     -0.038342275      0.014275111
               45              -45            -22.4     -0.013912924      0.010217327      0.025375675     -0.019081999     -0.032460928      0.014253771
               75              -45            -22.4     -0.011519407     0.0065474599      0.010007748    -0.0060753454      -0.01734194      0.011540635
              105              -45            -22.4    -0.0073567298     0.0031317894     0.0036385132    -0.0017490808    -0.0020241654     0.0079626907
             -105              -15            -22.4     0.0060535809    -0.0023186214     0.0010877685   -0.00027460197   -0.00048274925     0.0063707447
              -75              -15            -22.4      0.011373317    -0.0061301924     0.0032714037    -0.0016466144     -0.014080948      0.011362254
              -45              -15            -22.4       0.02552193     -0.019178798       0.01295465    -0.0092938691     -0.034540653      0.015645102
              -15              -15            -22.4      0.065052003     -0.068494856       0.06180853     -0.065034389       -0.0493652    0.00016480213
               15              -15            -22.4    0.00092335884    -0.0019820568       0.19590987      -0.22486287     0.0067514442     -0.084985629
               45              -15            -22.4     -0.062738523      0.064105034       0.06417425     -0.067300044     -0.041532349    -0.0086218463
               75              -15            -22.4     -0.025716767       0.01806465      0.012023871    -0.0089191934     -0.029508818      0.013038363
              105              -15            -22.4      -0.01140928     0.0054434626     0.0028562485     -0.001328649    -0.0045613484     0.0098567316
             -105               15            -22.4     0.0065907198    -0.0024746759   -0.00018648445    0.00026530609   -0.00082723494     0.0067325961
              -75               15            -22.4      0.013528913    -0.0072752535   -0.00045130611    0.00055107061     -0.016244955      0.011354212
              -45               15            -22.4      0.041270185     -0.032884229   -0.00077768136     0.0010042639     -0.037700515      0.012678785
              -15               15            -22.4       0.17728786       -0.2020825      -0.01074464       0.01037776    0.00053424761     -0.077713378
               15               15            -22.4      0.014727671     -0.015075929      0.066252425     -0.074905492       0.63565648      -0.91899997
               45               15            -22.4      -0.18372655       0.21274051     0.0052445251    -0.0077466932      0.021659642      -0.10877997
               75               15            -22.4      -0.03928642      0.029550169   -0.00094125047    0.00067623524       -0.0338617      0.012010953
              105               15            -22.4      -0.01354225     0.0061817719   -0.00031274321      0.000371084    -0.0057706968      0.010445495
             -105               45            -22.4     0.0056616524     -0.002059757    -0.0014687871    0.00072638399   -0.00047073688     0.0062437588
              -75               45            -22.4      0.010681697    -0.0049047004     -0.003971647     0.0021463044     -0.013512831      0.010321904
              -45               45            -22.4      0.023894036     -0.016894257     -0.012937157     0.0086764852     -0.031787556      0.012548157
              -15               45            -22.4      0.059987709     -0.060880147     -0.061687004      0.060361046     -0.043739207    -0.0074666906
               15               45            -22.4   -0.00013560301    -0.0017053122      -0.17626786       0.19916299     0.0099466061     -0.093309894
               45               45            -22.4     -0.065396309      0.066403985     -0.067123555      0.067530215     -0.043700598    -0.0078863064
               75               45            -22.4      -0.02462876      0.017108072     -0.013058646     0.0096367709     -0.027316064      0.010528719
              105               45            -22.4      -0.01108031     0.0044619511     -0.003518641     0.0018514612    -0.0045261262     0.0098396428
             -105               75            -22.4     0.0038368222    -0.0013112923    -0.0019158145    0.00083940732    0.00047820824     0.0049827108
              -75               75            -22.4     0.0063319965    -0.0028464068    -0.0048624999     0.0022659041    -0.0070697041     0.0079915691
              -45               75            -22.4     0.0096434308    -0.0051382068     -0.011217345     0.0055802152     -0.017317042      0.010533141
              -15               75            -22.4      0.011776821    -0.0079548238     -0.024732856      0.015894558     -0.029557781      0.012037204
               15               75            -22.4   -0.00062037277    0.00016211148     -0.040288631      0.029344043     -0.031902764     0.0085822614
               45               75            -22.4     -0.012641309     0.0094795739     -0.025085744      0.018922005     -0.026925411     0.0092325946
               75               75            -22.4     -0.010338179     0.0049590715       -0.0104336     0.0052024173     -0.014863461     0.0095705707
              105               75            -22.4    -0.0062470459     0.0023259572    -0.0039478387     0.0017594065    -0.0015572604     0.0075991238
             -105              105            -22.4     0.0020016474   -0.00069104152    -0.0017698008    0.00067107251     0.0016834752     0.0035906429
              -75              105            -22.4     0.0028734733   -0.00098400272    -0.0038715194      0.001259868    0.00023913351     0.0055568577
              -45              105            -22.4     0.0035733099    -0.0013542875    -0.0071233264     0.0023894822    -0.0019380325     0.0078902673
              -15              105            -22.4     0.0028570429    -0.0013437009     -0.011014161     0.0044323015    -0.0043947836     0.0097743655
               15              105            -22.4   -0.00018927986    1.5107355e-05     -0.013085201     0.0054580458    -0.0055458345       0.01022926
               45              105            -22.4    -0.0031966907      0.001436569     -0.010830307     0.0043785018    -0.0044782292     0.0094792014
               75              105            -22.4    -0.0037967248     0.0014789045    -0.0064360364     0.0023867055    -0.0016010435     0.0076914965
              105              105            -22.4    -0.0030641495    0.00092415314    -0.0031111117      0.001059373     0.0012024494     0.0056084557
