           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4       0.02878776      0.015331914      -0.02124314     0.0080590826     0.0037175936   -0.00032881694
              -75             -105            -22.4      0.066879429      0.022147067    -0.0069601554       0.01016654     0.0072427057    0.00082397019
              -45             -105            -22.4      0.072709307      0.027455689       0.01682741      0.012859128      0.012555799     0.0033550109
              -15             -105            -22.4      0.021928675      0.027197143      0.058899622      0.024214717      0.021625329     0.0073918453
               15             -105            -22.4      -0.12871018    -0.0068935524       0.13662216       0.06454803      0.041237224      0.016269945
               45             -105            -22.4      -0.46293536      -0.15943617       0.22294754        0.1352915      0.077862419      0.027423359
               75             -105            -22.4      -0.89167041       -0.4437063       0.16808704       0.16676238       0.17383301       0.08100266
              105             -105            -22.4      -0.61298323      -0.40343583      -0.21852832     -0.020641599       0.47076452       0.33846945
             -105              -75            -22.4      0.017702032     0.0057785888     -0.058274221     0.0079661626      0.000955678   -0.00085321639
              -75              -75            -22.4      0.041049585     0.0060706362     -0.020075034       0.01456352     0.0023193099   -0.00052998884
              -45              -75            -22.4      0.040020108     0.0056013847      0.044449124      0.017643597      0.004077347   -0.00026174675
              -15              -75            -22.4    -0.0049820328    -0.0001769037       0.16415103      0.047378559       0.00686112   -0.00038632107
               15              -75            -22.4      -0.15024722     -0.050148293       0.40238377       0.16584739      0.014189617    -0.0026865485
               45              -75            -22.4      -0.55455148      -0.29175562       0.84380859       0.49930069      0.027834153     -0.018342979
               75              -75            -22.4       -1.6484005        -1.031142        1.1703598        0.8554728       0.17530042    -0.0068611554
              105              -75            -22.4       -2.4017432       -1.4085879       -1.6203738      -0.81634682       0.89583296       0.76749796
             -105              -45            -22.4     0.0098226583     0.0018528374     -0.080561906      0.011532734     0.0004419121   -0.00028776494
              -75              -45            -22.4      0.024309915   -0.00076358923     -0.029570974      0.019273018    0.00084395934   -0.00032401635
              -45              -45            -22.4      0.030557688    -0.0033258994      0.055747043      0.021641135     0.0015718064   -0.00063543365
