           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              -15               45            -22.4      0.072101302      0.033786207      0.015550252     0.0033575743   -4.5885019e-05   -0.00032037837
               15               45            -22.4      0.086684093      0.036384407     0.0085600819    -0.0007438648   -0.00038555899    0.00017575783
               45               45            -22.4      0.073118158      0.032195259     0.0033131274    -0.0031132514      6.93615e-05    0.00057487754
               75               45            -22.4      0.042778168      0.023337752      0.018036744    -0.0005059836     -0.002162806    0.00080860942
              105               45            -22.4      0.013872484       0.01372915      0.055642866      0.013759028     -0.007039167   -0.00086633494
             -105               75            -22.4    -0.0091564953     0.0099090906     -0.056547031    -0.0088668875      0.002464145    -0.0007749779
              -75               75            -22.4     -0.021363828      0.017314648     -0.030931687    0.00051721942    0.00076198648   -0.00058946986
              -45               75            -22.4     -0.023554835      0.022265729     -0.010643209     0.0017062281    2.8542787e-05   -0.00047043609
              -15               75            -22.4     -0.018287145      0.025022443     0.0012196702    0.00082458981    -1.133363e-07   -0.00015417025
               15               75            -22.4     -0.012795988      0.025232194     0.0063611357   -0.00019705668   -0.00016706974    0.00017959678
               45               75            -22.4     -0.011573942      0.022531874      0.013274973    4.7666319e-05   -0.00026442818    0.00055428373
               75               75            -22.4     -0.011712146      0.017588306      0.029111767     0.0032936607    -0.0010585932    0.00078838883
              105               75            -22.4    -0.0051273415      0.010967901      0.054660227      0.014424784     -0.004128092    0.00062799302
             -105              105            -22.4     -0.020292664     0.0072164889     -0.024483053     -0.008932313     0.0006935221    -0.0016050789
              -75              105            -22.4     -0.052275948      0.010585708     -0.014000152    -0.0022826404   -0.00051173789   -0.00094103976
              -45              105            -22.4     -0.069023132      0.014605659    -0.0059706066    -0.0005332086   -0.00073606498   -0.00051864027
              -15              105            -22.4     -0.074640498      0.016485086   -0.00088971981   -4.8338843e-05    -0.0004734312   -0.00016611943
               15              105            -22.4     -0.073107891      0.016021244     0.0027151578    0.00063214352    -1.255851e-05    0.00020821206
               45              105            -22.4     -0.065807261      0.013618536     0.0068267044     0.0017258283    0.00038467988    0.00065177871
               75              105            -22.4     -0.049540993      0.010478178      0.013664649     0.0041767606    0.00012339231     0.0011363215
              105              105            -22.4     -0.019210763     0.0083868075      0.024713766      0.011751513    -0.0015964308     0.0012126116
