           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.010613956      0.036690928      0.011689053     -0.037219819    0.00049387885    0.00012526738
              -75             -105            -22.4     -0.045767929       0.12171458      0.027727211     -0.042321492     0.0025675911     0.0021138329
              -45             -105            -22.4      -0.11112834       0.20743853      0.043337379     -0.035944246      0.002818072      0.002932162
              -15             -105            -22.4      -0.19783263       0.27250275      0.046690024     -0.019282516     0.0020323379     0.0026079644
               15             -105            -22.4      -0.27243236       0.29329818      0.027574763     0.0090861619     0.0014970624    0.00030773974
               45             -105            -22.4      -0.28253755       0.25352499    -0.0096516656      0.040585253    0.00050095812     -0.002460737
               75             -105            -22.4      -0.21148959       0.16168815     -0.048834547       0.06547799    0.00075897411    -0.0027603523
              105             -105            -22.4      -0.07841111       0.04145522     -0.052306682      0.072037682     0.0070284717     0.0029079327
             -105              -75            -22.4     -0.027312923       0.04132311      0.047395617      -0.12176763    -0.0015637408    -0.0015673548
              -75              -75            -22.4     -0.097555451       0.13280927      0.096921645      -0.13496651    0.00017297217    6.5930741e-05
              -45              -75            -22.4      -0.21010596       0.22090425       0.15065855      -0.11764131    0.00089409604   -0.00069060328
              -15              -75            -22.4      -0.36779374       0.27925006       0.17166924      -0.06081738    0.00088512094   -0.00081932871
               15              -75            -22.4      -0.51667637       0.29148874       0.10649882      0.022900142    0.00069061219   -0.00056786963
               45              -75            -22.4      -0.55399954       0.24004047     -0.047487035       0.11384651   -0.00088598498   -0.00088445115
               75              -75            -22.4      -0.42036793       0.15047556      -0.19677068       0.18315546     0.0047890428   -0.00024134829
              105              -75            -22.4      -0.15408234      0.042963371      -0.24276094       0.20162643      0.015829595     0.0094174817
             -105              -45            -22.4     -0.042901896      0.034623161       0.11351334      -0.20645818    -0.0021548306    -0.0031718658
              -75              -45            -22.4       -0.1540425       0.11041108       0.21090408      -0.22494505   -0.00099481177    -0.0023255802
              -45              -45            -22.4      -0.34273607       0.17210278       0.34084135      -0.18116364    0.00015769014    -0.0013742016
              -15              -45            -22.4      -0.65356964        0.1826345       0.42127445     -0.073832102    -0.0020547444   -0.00068302394
               15              -45            -22.4       -1.0055716       0.11563195       0.29708377      0.073191829    -0.0044848961    -0.0022360354
               45              -45            -22.4       -1.1428828      0.030653555      -0.10074271       0.18433027    0.00027199386    -0.0022906978
               75              -45            -22.4      -0.85693729      0.004366803      -0.51018852       0.26120418      0.009371697     0.0040833983
              105              -45            -22.4      -0.30946571    -0.0076754047      -0.64096206       0.29057404      0.026876759      0.019615375
             -105              -15            -22.4     -0.045998059      0.015453354       0.20309785       -0.2668047    -0.0013309362    -0.0011453393
              -75              -15            -22.4      -0.17405525      0.051016528       0.37095654      -0.27682558    -0.0020429171     0.0017521176
              -45              -15            -22.4      -0.43198088       0.05012865       0.65117872      -0.18968718     0.0012732643    -0.0028936064
              -15              -15            -22.4      -0.93442905     -0.063659377        0.9395923      0.038493276    -0.0054106698    -0.0049504559
               15              -15            -22.4       -1.7946451      -0.42131755       0.84283698       0.29355314     -0.006853031     -0.017459169
               45              -15            -22.4       -2.3008935      -0.69951135       -0.1805473       0.22642408     0.0041523902     -0.005546472
