           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0004040463   -0.00037447995    0.00061362813   -0.00045556534    0.00034944332     0.0013784155
              -75             -105            -22.4    0.00039426229   -0.00034788082    0.00095826451   -0.00075916835    0.00035647748      0.001998968
              -45             -105            -22.4    0.00027771905   -0.00022812402     0.0012915155   -0.00094524154     0.0003084093     0.0023945847
              -15             -105            -22.4    4.0112111e-05   -5.1978215e-05     0.0014073504    -0.0010817966    0.00032631084     0.0025854609
               15             -105            -22.4   -0.00020894221    0.00014344483     0.0013599856    -0.0010426651    0.00034333346     0.0024874171
               45             -105            -22.4   -0.00035897765    0.00029865841     0.0010544249   -0.00087494071    0.00037731021     0.0021760429
               75             -105            -22.4   -0.00039190173     0.0003612868    0.00072007178   -0.00064127607    0.00039245261      0.001706613
              105             -105            -22.4   -0.00033769856     0.0003406672    0.00042298308   -0.00035869848    0.00032151351      0.001103898
             -105              -75            -22.4    0.00090930948   -0.00069913472     0.0010012705   -0.00063540827    0.00032631366     0.0023202433
              -75              -75            -22.4    0.00093055115   -0.00070056005     0.0016993373     -0.001157308    -0.0006277819     0.0039923382
              -45              -75            -22.4    0.00060154969     -0.000470197     0.0023125305    -0.0015444227    -0.0013794737     0.0052174488
              -15              -75            -22.4    7.9877893e-05   -6.5301341e-05     0.0026236742    -0.0016812182    -0.0017648652     0.0057471404
               15              -75            -22.4   -0.00049518817    0.00032232146      0.002403114    -0.0016165563    -0.0014490518      0.005634068
               45              -75            -22.4   -0.00082699431    0.00057902024     0.0018626081     -0.001212708   -0.00085833552     0.0047108852
               75              -75            -22.4   -0.00086866261    0.00070595468     0.0011956758   -0.00084855565   -0.00015515249     0.0034046709
              105              -75            -22.4   -0.00070294715    0.00063652394    0.00064621237   -0.00046270885    0.00040797249     0.0018192385
             -105              -45            -22.4     0.0017558606    -0.0011515936     0.0015582574   -0.00094036059    -5.682496e-05     0.0036979634
              -75              -45            -22.4     0.0019596708    -0.0012921096     0.0028869726    -0.0017753498    -0.0029148834     0.0063907672
              -45              -45            -22.4     0.0014506519   -0.00098125287     0.0043281871     -0.002688542    -0.0053947857     0.0082080988
              -15              -45            -22.4    0.00014736183   -0.00013754999     0.0049915425    -0.0028964209    -0.0063925241     0.0091935433
               15              -45            -22.4     -0.001216735    0.00068740605     0.0044798511    -0.0024313862     -0.005673816     0.0087926053
               45              -45            -22.4    -0.0018052515     0.0011216772     0.0031245816    -0.0017257349    -0.0036668605     0.0073818159
               75              -45            -22.4       -0.0017311     0.0011770104     0.0018155972    -0.0010669772    -0.0014817733     0.0052613248
              105              -45            -22.4    -0.0013095081    0.00097091089    0.00091598491   -0.00054750155    0.00023682042     0.0027399953
             -105              -15            -22.4     0.0034306305    -0.0017939237     0.0022964657    -0.0012517333    -0.0012941703     0.0055276994
              -75              -15            -22.4     0.0044188513    -0.0024776929     0.0049594524    -0.0031786375    -0.0077984896     0.0087054903
              -45              -15            -22.4     0.0035101797    -0.0023185839     0.0087622348    -0.0055795894     -0.013685904      0.011108905
              -15              -15            -22.4    0.00023176336   -0.00012767842      0.011202847    -0.0074554039     -0.016459379      0.012343547
               15              -15            -22.4    -0.0032938314     0.0020589144     0.0088782674    -0.0054336963     -0.014281614      0.011868039
               45              -15            -22.4    -0.0039601517     0.0025102971     0.0051219207    -0.0031096004    -0.0090840468      0.009996241
               75              -15            -22.4    -0.0032562334     0.0019193669     0.0025252807    -0.0013577003     -0.004072722     0.0071159308
              105              -15            -22.4    -0.0021766743     0.0014186675     0.0011073666   -0.00061270606   -0.00022258799     0.0038140179
             -105               15            -22.4     0.0060390243    -0.0032716654     0.0027523236    -0.0017860946    -0.0032931576     0.0076130768
              -75               15            -22.4      0.010336196    -0.0071067964     0.0084526949    -0.0066899853     -0.015770439      0.010184183
              -45               15            -22.4      0.012284219     -0.010022505      0.022820214     -0.019824533      -0.02895771      0.012410853
              -15               15            -22.4   -0.00032147023    0.00022125302      0.037130918     -0.032241851     -0.033641253      0.012194096
               15               15            -22.4     -0.011974271      0.009935244      0.022053575     -0.018744448      -0.02863262      0.012639711
               45               15            -22.4    -0.0096401088     0.0069196224     0.0085135791    -0.0064146956     -0.017958488      0.011808876
               75               15            -22.4    -0.0057908241     0.0034379985     0.0028074798    -0.0017153833    -0.0077834004     0.0084825195
              105               15            -22.4    -0.0033049518     0.0018526583    0.00099323911   -0.00053758174   -0.00099666382     0.0048776786
             -105               45            -22.4      0.009443582    -0.0056745168     0.0019500698    -0.0016774234    -0.0057032392     0.0093985898
              -75               45            -22.4      0.023845766      -0.01919057      0.010318086    -0.0094103105     -0.024446718      0.010761351
              -45               45            -22.4      0.062752739     -0.065550603      0.061538592     -0.067889296     -0.038224027     -0.004669656
              -15               45            -22.4    0.00053710467    -0.0015011255       0.20078228      -0.23615056      0.020614695     -0.093361214
               15               45            -22.4     -0.062556081       0.06670443      0.060864579     -0.068286099     -0.035674866    -0.0082916012
               45               45            -22.4     -0.023423065      0.018809283      0.010042897    -0.0090611875     -0.027172938      0.012164762
               75               45            -22.4    -0.0091047809     0.0062124333     0.0017209766    -0.0017491727     -0.010836104     0.0093699936
              105               45            -22.4    -0.0042927959     0.0022839569      0.000357015   -0.00024168873    -0.0017542033     0.0057701697
             -105               75            -22.4      0.010633932    -0.0069931955    -0.0010333658     0.0002446275    -0.0058015818     0.0097952979
              -75               75            -22.4      0.036445357     -0.032873172     -0.001626847    -0.0016357171     -0.022323759     0.0094799027
              -45               75            -22.4       0.18316565      -0.21141465    0.00059107412    -0.0072349878      0.022328947     -0.081032261
              -15               75            -22.4   -0.00020757178    0.00017615792      0.023144308     -0.036440458       0.71564066      -0.98137695
               15               75            -22.4      -0.16408052       0.19211072     -0.010704628     0.0081339786       0.01905765     -0.079735473
               45               75            -22.4     -0.035995405      0.032716006    -0.0033296745   -0.00085665367     -0.024250004     0.0099517843
               75               75            -22.4     -0.010364661     0.0069340477    -0.0015884365    2.4418903e-05     -0.010218769     0.0094115473
              105               75            -22.4    -0.0041648587     0.0025468217   -0.00069456856    0.00023291275    -0.0017281099     0.0058398996
             -105              105            -22.4     0.0075683468     -0.004858451    -0.0036024167     0.0017288898    -0.0031218643     0.0096968189
              -75              105            -22.4      0.021260485     -0.017231042     -0.013861007     0.0075386148     -0.011699464      0.015477702
              -45              105            -22.4      0.062712252     -0.066057317     -0.067992844       0.06405624     -0.012109025     0.0036427062
              -15              105            -22.4     0.0014822559   -0.00059420709      -0.17092593       0.18560064      0.044459082     -0.069660842
               15              105            -22.4     -0.057415262      0.060020916     -0.062587753       0.05692149    -0.0097533055     0.0020353342
               45              105            -22.4     -0.021090966      0.017613756     -0.013850951     0.0076468326     -0.011670652      0.014939121
               75              105            -22.4    -0.0074173976     0.0049866755    -0.0042632543     0.0016916159     -0.004150203     0.0092217298
              105              105            -22.4    -0.0032252532     0.0017572318    -0.0014234344    0.00074892404    -0.0007256447     0.0051854672
