           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              -75               15            -22.4       0.25656134       0.15040897     -0.080813363     -0.063118331      0.048954919      0.018395975
              -45               15            -22.4       0.19496091      0.086429618      -0.12081645     -0.068657286      0.012129338     0.0017019571
              -15               15            -22.4      0.094191566      0.034030449     -0.093731865     -0.047106031     0.0042467406    0.00042105364
               15               15            -22.4      0.029076403      0.013392669     -0.034143388     -0.033984911    0.00044053575   -0.00017672739
               45               15            -22.4     0.0012939712     0.0080296807       0.02051042     -0.035940316    6.8812005e-05    3.8751528e-05
               75               15            -22.4    -0.0063413656     0.0055350973      0.064004138     -0.039406143   -0.00034683995    0.00012456624
              105               15            -22.4    -0.0029210991      0.002747278      0.096504927     -0.029946456    -0.0012472953    2.1584838e-05
             -105               45            -22.4      0.027870243      0.040138021      -0.10845432     -0.056594171      0.051654086      0.029091893
              -75               45            -22.4      0.058400203      0.054965515     -0.067877352     -0.033443563      0.020083306     0.0055291522
              -45               45            -22.4      0.043538973      0.044084575     -0.053851586     -0.027912911     0.0072593186    0.00036340678
              -15               45            -22.4      0.006750877      0.030611522     -0.032933202     -0.023996182     0.0021362705   -0.00050417345
               15               45            -22.4     -0.019354792      0.023781747    -0.0024348728     -0.025134385    0.00065484009   -0.00047564742
               45               45            -22.4     -0.028702199      0.018501945      0.029280681     -0.030906647    0.00023058287   -0.00010584865
               75               45            -22.4      -0.02385043      0.011736569      0.058391824     -0.034465596   -0.00029083621   -0.00024140568
              105               45            -22.4    -0.0090062991     0.0039117052      0.083741419     -0.025330057    -0.0013375458    2.0970059e-05
             -105               75            -22.4     -0.010641214      0.024661463     -0.087234147     -0.046648677      0.019926634     0.0086362921
              -75               75            -22.4     -0.025977133      0.034448445     -0.050634272     -0.023766499     0.0097848168     0.0015365236
              -45               75            -22.4     -0.043592166      0.035212569     -0.027906401     -0.016842308     0.0031574229   -0.00090770144
              -15               75            -22.4     -0.058014121      0.034028888      -0.01061313     -0.015772499     0.0011370685    -0.0010696775
               15               75            -22.4     -0.064255647      0.031098988     0.0066447207     -0.018221851    0.00051946903   -0.00086605235
               45               75            -22.4     -0.058927011       0.02494717      0.024218453     -0.022422563    0.00064110861    -0.0004139365
               75               75            -22.4     -0.041960243       0.01428277      0.041653417     -0.023963159    1.9193285e-05   -0.00030591351
              105               75            -22.4     -0.015788807     0.0034962751      0.058981344     -0.015904984    -0.0010035299   -0.00017650636
             -105              105            -22.4     -0.028397771      0.020482656     -0.035482664     -0.031463496     0.0090148291     0.0011021821
              -75              105            -22.4     -0.070714504       0.02093718     -0.020050094     -0.016319217      0.003738553   -0.00095345295
              -45              105            -22.4      -0.09368813      0.023155883    -0.0096472381     -0.011253785     0.0020953156    -0.0011010813
              -15              105            -22.4      -0.10199586      0.024308767    -0.0024870469    -0.0099213412     0.0016172426    -0.0011310321
               15              105            -22.4     -0.098840162      0.022343026     0.0037010438    -0.0099253822     0.0015982075    -0.0011061415
               45              105            -22.4     -0.084681496      0.016061036     0.0094743278     -0.010650566     0.0014745062   -0.00099959283
               75              105            -22.4     -0.059462436       0.00627932      0.015456017     -0.010435266     0.0009822615   -0.00094472838
              105              105            -22.4     -0.022718133     -0.002272577      0.022249499    -0.0064928648   -3.1478605e-05     -0.001087153
