           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00038486486   -0.00051833782   -0.00012743461   -0.00022330391    -0.0011388408     0.0013245497
              -75             -105            -22.4    0.00096963561    -0.0010312733   -0.00013907818   -0.00029125396    -0.0015003356     0.0023242896
              -45             -105            -22.4     0.0026374464     -0.002324352   -2.5849884e-05   -0.00026954571    -0.0027133513     0.0043183411
              -15             -105            -22.4      0.008158436    -0.0071512484    0.00065273547    0.00030081725     -0.006054027     0.0089028357
               15             -105            -22.4      0.033103783     -0.030664546     0.0035663797      0.001616927     -0.012422895      0.017935613
               45             -105            -22.4       0.20354427      -0.23950061     0.0016677328      0.014401061      0.066648982     -0.074637331
               75             -105            -22.4    -0.0062395185      0.005491497      0.029646397    -0.0016431035       0.70254594      -0.86637056
              105             -105            -22.4      -0.17305094       0.19588529     0.0035263682     0.0070569934      0.051786564     -0.045451093
             -105              -75            -22.4    0.00018039306   -0.00067953026   -0.00021199932   -7.3791503e-05    -0.0010270466     0.0016802303
              -75              -75            -22.4    0.00064100156    -0.0013471156   -0.00035720351    7.0258022e-05   -0.00083628879     0.0030157559
              -45              -75            -22.4     0.0019144998    -0.0026337847   -0.00065041211    0.00051172078    -0.0018299406     0.0049561621
              -15              -75            -22.4     0.0057789176    -0.0065855696    -0.0017212544     0.0025617187    -0.0051673925     0.0079710241
               15              -75            -22.4      0.019271616     -0.021357996    -0.0085342815      0.012264484     -0.012864993      0.011781985
               45              -75            -22.4      0.054643147     -0.061887696     -0.053463526      0.067003697     -0.011051353     -0.003578472
               75              -75            -22.4     0.0018592956    -0.0058733099      -0.15837884       0.19531561      0.043257277     -0.074383251
              105              -75            -22.4     -0.056718607      0.060162406      -0.05302665       0.06333255    -0.0032227668    0.00027589488
             -105              -45            -22.4   -2.3688335e-07   -0.00063859799   -0.00019872462    6.4506967e-05   -0.00092650938     0.0016475086
              -75              -45            -22.4    0.00027345377    -0.0011433931   -0.00036219045    0.00028381229   -0.00036888605     0.0029172897
              -45              -45            -22.4     0.0011114223    -0.0019882298   -0.00074856024    0.00088836899   -0.00096058322      0.004354516
              -15              -45            -22.4      0.002882605    -0.0037459203    -0.0019527519     0.0025916137    -0.0032628896     0.0063529802
               15              -45            -22.4     0.0063668112    -0.0071888659    -0.0059929611     0.0076079532    -0.0081379125     0.0084412321
               45              -45            -22.4     0.0094854468    -0.0099028898       -0.0177527      0.020182615     -0.014390009     0.0094681894
               75              -45            -22.4   -0.00034004077   -0.00077710173     -0.029853968      0.032175794        -0.015122     0.0093783867
              105              -45            -22.4     -0.010595084     0.0087146172     -0.018222539      0.019280801     -0.011617444      0.013853003
             -105              -15            -22.4   -0.00014696977   -0.00051401311    -0.0001348839    0.00013861248   -0.00083267625     0.0014444016
              -75              -15            -22.4   -7.4613881e-06   -0.00081013335   -0.00023722505    0.00037082375   -2.9384326e-05     0.0024758684
              -45              -15            -22.4    0.00044086549    -0.0010887483   -0.00054009847      0.000757556   -0.00012142153     0.0035107597
              -15              -15            -22.4     0.0011472846    -0.0017381734    -0.0012391615      0.001759951     -0.001229998     0.0047749621
               15              -15            -22.4     0.0019267499    -0.0022461619    -0.0027796943     0.0034747575     -0.003490248     0.0059872745
               45              -15            -22.4      0.001784189    -0.0019492336    -0.0051868539      0.005858954    -0.0063687391     0.0074359477
               75              -15            -22.4   -4.5200391e-05   -0.00023291112    -0.0070084301     0.0078953933    -0.0070288447     0.0078677274
              105              -15            -22.4    -0.0022286747     0.0016215517    -0.0056686872     0.0056850193    -0.0059728222     0.0085583813
             -105               15            -22.4   -0.00022154012   -0.00039220261   -5.6305325e-05    0.00015252308   -0.00071926048     0.0012165681
              -75               15            -22.4   -0.00016422299   -0.00052700361   -8.5113934e-05    0.00032445157    0.00013347645     0.0020004977
              -45               15            -22.4    7.9493911e-05   -0.00063354353   -0.00023392524     0.0005813989    0.00039102099     0.0027105494
