           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    8.3028855e-05   -0.00038855514   -0.00010240446   -0.00016686534   -0.00090343243    0.00096396788
              -75             -105            -22.4     0.0002922733   -0.00066143076   -0.00012218185   -0.00028889324     -0.001020928     0.0015637111
              -45             -105            -22.4    0.00085046288    -0.0011889988   -3.8111226e-05   -0.00046449172    -0.0015092376     0.0025845184
              -15             -105            -22.4     0.0022035474    -0.0025874288    0.00046222849   -0.00079711218    -0.0027679978     0.0046151481
               15             -105            -22.4     0.0061627054    -0.0065527679     0.0023019689    -0.0020365105    -0.0059945304     0.0084328288
               45             -105            -22.4      0.019390389     -0.020113818      0.011311281    -0.0094198473     -0.013329577       0.01549742
               75             -105            -22.4      0.059899583     -0.072061159      0.061402902      -0.06504003     -0.010783778     0.0090910662
              105             -105            -22.4    -0.0087699294    -0.0035290536       0.19583428      -0.22426091      0.064539924     -0.063096657
             -105              -75            -22.4   -4.8891641e-05   -0.00051022921   -0.00013823208     -7.19132e-05   -0.00082924712     0.0012819694
              -75              -75            -22.4    0.00014625494   -0.00089580542   -0.00020660475   -9.5138144e-05   -0.00044086622     0.0022470206
              -45              -75            -22.4    0.00074755063    -0.0015579045   -0.00025174802   -0.00011035174   -0.00076869002     0.0035169809
              -15              -75            -22.4     0.0023340604    -0.0032841081   -0.00019192309    3.6707752e-05    -0.0024665752     0.0054609589
               15              -75            -22.4     0.0075419894    -0.0092190029    1.5295142e-05    0.00035068722    -0.0072472906     0.0087666316
               45              -75            -22.4      0.032747526     -0.035976067   -0.00016384758     0.0012822774      -0.01590337      0.012069931
               75              -75            -22.4       0.17803977      -0.22154927     0.0092386045    -0.0097832382      0.046412934     -0.076581471
              105              -75            -22.4     -0.040629972      0.010914792     -0.081971519      0.087745279       0.64691478      -0.79376698
             -105              -45            -22.4   -0.00014546822   -0.00051907304     -0.000119651    3.2723685e-05   -0.00078931986     0.0013407335
              -75              -45            -22.4    4.9701039e-06    -0.0008890907    -0.0002055451    0.00010076882   -8.1586768e-05     0.0023727627
              -45              -45            -22.4    0.00057189201      -0.00150458   -0.00033993667    0.00027776521   -0.00025693353     0.0035335773
              -15              -45            -22.4     0.0019182804    -0.0029369993   -0.00071887881    0.00082444277    -0.0017957388     0.0053323195
               15              -45            -22.4     0.0055952622    -0.0069526127    -0.0020787632     0.0024413725    -0.0059893653     0.0077647306
               45              -45            -22.4       0.01847868     -0.021035671    -0.0096027432      0.010289079     -0.014647683      0.010821648
               75              -45            -22.4      0.052261472     -0.066224255     -0.055580664      0.062881753     -0.011168998    -0.0020561586
              105              -45            -22.4     -0.011956339    -0.0057805488      -0.16296166       0.18661161      0.061402813     -0.064463183
             -105              -15            -22.4   -0.00023122126   -0.00045619148   -7.4454139e-05    0.00011519417    -0.0007601059     0.0012610324
              -75              -15            -22.4   -0.00012957213   -0.00072595821   -0.00012597177    0.00025055025     0.0001343569     0.0021779481
              -45              -15            -22.4    0.00030141638     -0.001054273   -0.00030731168    0.00047917425    0.00023019727     0.0031592452
              -15              -15            -22.4     0.0011368509    -0.0019542994   -0.00074045156     0.0011026468   -0.00070012489     0.0045535485
               15              -15            -22.4     0.0028218988    -0.0036373723    -0.0020945969     0.0026074247    -0.0033149016     0.0063975919
               45              -15            -22.4     0.0058660358    -0.0070549273    -0.0064930171     0.0071029305    -0.0084515875     0.0093807019
               75              -15            -22.4     0.0082704443     -0.010943145     -0.018631265      0.019794233     -0.012248995      0.011692706
              105              -15            -22.4    -0.0028774943    -0.0023351046     -0.034913573       0.03145998     -0.011369982      0.017009795
             -105               15            -22.4   -0.00026801572   -0.00037058658   -1.8577015e-05    0.00015193918   -0.00069972035     0.0011347444
              -75               15            -22.4   -0.00021160021   -0.00052955706   -3.0205461e-05    0.00029580604    0.00021319005     0.0018738925
              -45               15            -22.4    6.8093606e-05   -0.00071776309    -0.0001470596    0.00052483764    0.00053882023     0.0026201671
              -15               15            -22.4    0.00053738721    -0.0010703636   -0.00045524162    0.00097058585    0.00017978542     0.0036027457
               15               15            -22.4     0.0011784533    -0.0015502654    -0.0012116848     0.0018358642     -0.001052257     0.0049387058
               45               15            -22.4     0.0018073344    -0.0023135345    -0.0029095968     0.0038342578    -0.0030304946     0.0065540774
               75               15            -22.4     0.0016041213    -0.0020805779    -0.0057559982     0.0063756672    -0.0050820103     0.0080516431
              105               15            -22.4   -0.00063959358   -9.6713913e-05    -0.0078452379     0.0066866623    -0.0058123013     0.0086291498
             -105               45            -22.4   -0.00024760922   -0.00027796027    4.4493863e-05    0.00016627471   -0.00065832748     0.0009685012
              -75               45            -22.4   -0.00023974829   -0.00035997585     8.626093e-05    0.00028972191    0.00015471279     0.0015609518
              -45               45            -22.4   -6.2965999e-05   -0.00045770904    5.7333986e-05    0.00048143999    0.00053276314     0.0020771453
              -15               45            -22.4    0.00019919788    -0.0005859973   -9.8858836e-05    0.00077644625    0.00048914715     0.0027295882
               15               45            -22.4    0.00048700662   -0.00070651405   -0.00046072342     0.0012845366    4.3807268e-05     0.0035774831
               45               45            -22.4    0.00068019202    -0.0006541998    -0.0010790174     0.0019397063   -0.00077857717     0.0043857042
               75               45            -22.4    0.00058037031   -0.00034552871    -0.0019106716     0.0027063861    -0.0016905391     0.0049425075
              105               45            -22.4   -2.2901117e-05    0.00040938568    -0.0025139998     0.0022670624    -0.0026402473     0.0042500314
             -105               75            -22.4     -0.000190583   -0.00019219077    8.1139886e-05    0.00015870229   -0.00063036184    0.00078872556
              -75               75            -22.4    -0.0001920619    -0.0002438724    0.00017066265    0.00028733962   -9.5407842e-05     0.0012300228
              -45               75            -22.4   -8.9426576e-05   -0.00026496351    0.00021017445    0.00041479873    0.00015530798      0.001570243
              -15               75            -22.4    5.5115441e-05   -0.00028836887    0.00015781009    0.00059864321    0.00019891819     0.0019741221
               15               75            -22.4    0.00020561037   -0.00028266702    1.0168684e-05    0.00084407057     3.334177e-05     0.0024631708
               45               75            -22.4    0.00031926556   -0.00018821287   -0.00023980162     0.0012269202   -0.00027766067     0.0028844688
               75               75            -22.4    0.00031509454    0.00010109352   -0.00057437294     0.0012428693   -0.00075832231     0.0029531482
              105               75            -22.4    0.00010853785    0.00037271786   -0.00091318466     0.0010108628    -0.0014286753     0.0022445745
             -105              105            -22.4   -9.6547366e-05   -0.00010582116    8.2210245e-05    0.00014004514   -0.00067203015    0.00053068588
              -75              105            -22.4   -9.5767871e-05   -0.00012290376    0.00016580659    0.00023461279   -0.00060812524    0.00073848444
              -45              105            -22.4   -4.8026359e-05   -0.00013530238    0.00022170068    0.00033188169   -0.00064638152    0.00092200894
              -15              105            -22.4    3.0581105e-05   -0.00013662007    0.00020959841    0.00044767748   -0.00072104234     0.0011383626
               15              105            -22.4    0.00010769899   -0.00010262708    0.00014496638    0.00056959892   -0.00080377958     0.0013701803
               45              105            -22.4    0.00016337555   -1.4169289e-05    1.4609802e-05    0.00066601008   -0.00090682798     0.0015581921
               75              105            -22.4    0.00017700157    0.00013265402   -0.00016904039    0.00068732933    -0.0010126872     0.0016165975
              105              105            -22.4    0.00010025784    0.00027179954   -0.00035385671    0.00049163721    -0.0011321611      0.001254118
