           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.43632448     -0.074635357       0.33507118     -0.030073568     -0.065791495     -0.045922287
              -75             -105            -22.4        -1.041203     -0.051629879       0.15823072     -0.066382483     -0.023124579    -0.0077934861
              -45             -105            -22.4       -1.0817945       0.08490587     -0.099548683      -0.08764229     -0.018861324     -0.004884454
              -15             -105            -22.4      -0.74590313       0.21613705      -0.19313791     -0.049107149     -0.014836132    -0.0052578179
               15             -105            -22.4      -0.39347237       0.23956595      -0.16039532    -0.0025149581     -0.013233912     -0.008851313
               45             -105            -22.4      -0.16454794       0.18752895     -0.098328367      0.023374906    -0.0088754138    -0.0060362485
               75             -105            -22.4       -0.0440038       0.11162002     -0.047210421      0.027898202     -0.006021773     -0.003683686
              105             -105            -22.4    -0.0017951149      0.039083302     -0.016331289      0.021376463    -0.0022653332   -0.00062943867
             -105              -75            -22.4      -0.89851421      -0.34154817        1.4310004       0.15674026      -0.14758638      -0.12285366
              -75              -75            -22.4       -2.0453579       -0.6376555       0.48314762      -0.17262106     -0.045097515     -0.029410232
              -45              -75            -22.4       -1.7569637      -0.30768305      -0.54370797      -0.36839607    -0.0079424139      0.010813056
              -15              -75            -22.4      -0.97190267      0.070244215      -0.72254354      -0.19939639    -0.0045922026     0.0057066018
               15              -75            -22.4       -0.4623532       0.19062346      -0.51291341    -0.0022772583    -0.0030147641      0.001367814
               45              -75            -22.4      -0.18936846       0.16598791      -0.28553146       0.08164072   -0.00030357298    0.00014397479
               75              -75            -22.4      -0.06212575       0.10239765      -0.13168313      0.097738966    -0.0012300051   -0.00025064102
              105              -75            -22.4     -0.011739218       0.03563045      -0.04504418      0.084486157    0.00017352148     0.0010568608
             -105              -45            -22.4       -1.7026014      -0.97535837        3.7951989        1.1968937      -0.15922399      -0.28628394
              -75              -45            -22.4       -4.3601799       -2.2511692       0.80556744      -0.23802754     -0.046769053     -0.041741144
              -45              -45            -22.4       -2.5782189       -1.1883422       -2.0704162       -1.3075838     -0.021014176       0.12398639
              -15              -45            -22.4      -0.93974584       -0.1829067       -1.5513326       -0.5656184     0.0070489612      0.041397855
               15              -45            -22.4      -0.34704322      0.083962217      -0.88199306     -0.064794838     0.0044964808     0.0056609092
               45              -45            -22.4      -0.13277054        0.1020635      -0.45329678       0.11828279   -2.2012842e-05     0.0010156594
               75              -45            -22.4     -0.044363864      0.066832937      -0.20265269       0.15394077   -0.00034372567    0.00054297183
              105              -45            -22.4    -0.0085833976      0.023176813     -0.073391698       0.13710216    0.00037850789    0.00060687581
             -105              -15            -22.4     -0.039408505      -0.16532193        6.5801969        3.1671557      0.083091468      -0.58451247
              -75              -15            -22.4     -0.099538267        1.0958829       0.97306097      -0.22766352      0.020967416      -0.16518283
              -45              -15            -22.4      -0.11988252      -0.23300996       -4.1546116       -2.8828557      0.017924214       0.53893089
              -15              -15            -22.4     -0.016539868     -0.044667739       -2.1063614      -0.93585289     0.0055934088      0.065097861
               15              -15            -22.4     -0.021923523      0.011062531       -1.0728416      -0.12591614     0.0018967387     0.0083190398
               45              -15            -22.4    -0.0076352954      0.021462873      -0.53547853       0.13037446   -0.00020936206     0.0024458638
               75              -15            -22.4    -0.0021011813      0.016560074      -0.23270315       0.17856477    9.0385285e-05   -0.00019703258
              105              -15            -22.4    0.00053939206     0.0062913005     -0.085148029       0.16270287   -0.00067636947      0.000694699
             -105               15            -22.4        1.6222013        1.0315044        3.9065804        1.7707829       0.14575526      -0.12301306
