           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4       0.02450785     -0.005598757     -0.030341176     -0.017888375    -0.0035269626    0.00055131142
              -75             -105            -22.4      0.067293391    -0.0014166975     -0.019895395    -0.0075449212   -0.00052638084    0.00091651425
              -45             -105            -22.4      0.094245017    -0.0025020444     -0.011297925    -0.0029740098   -0.00018357963    0.00049671123
              -15             -105            -22.4       0.10761833    -0.0061947615    -0.0043465984    -0.0004853571   -0.00060205424   -2.6059097e-05
               15             -105            -22.4       0.10818166    -0.0092324996     0.0024333175    0.00036589048    -0.0011817855   -4.6870267e-05
               45             -105            -22.4      0.094806515    -0.0096088527     0.0099396082    0.00025425735    -0.0013511997   -0.00013445897
               75             -105            -22.4      0.067362532    -0.0071078409       0.01800132      0.001443356    -0.0012011225   -0.00057679269
              105             -105            -22.4      0.025078937    -0.0046418407      0.025975041     0.0079233926    0.00028457682    -0.0010394419
             -105              -75            -22.4      0.011337276    -0.0071625416     -0.074805811     -0.030092742    -0.0073375241   -0.00084730907
              -75              -75            -22.4       0.03246031    -0.0060103158       -0.0500299     -0.011710805    -0.0023758716    0.00041888223
              -45              -75            -22.4      0.049365375    -0.0072325151     -0.030248474    -0.0018366596   -0.00064161303    0.00062468869
              -15              -75            -22.4      0.061775111     -0.010689123      -0.01351779     0.0026038545   -0.00019584183    0.00035460232
               15              -75            -22.4      0.068587124     -0.015170394      0.004383883      0.002728207   -0.00021223076    4.3359192e-05
               45              -75            -22.4      0.064787537     -0.016064547      0.025690611    0.00012671659   -0.00022383468   -0.00022306861
               75              -75            -22.4      0.047122955     -0.013512557      0.048593566   -0.00075097295    0.00013578523   -0.00037705922
              105              -75            -22.4      0.017659398    -0.0077968938      0.068800777      0.008110729     0.0016884292    -0.0007869681
             -105              -45            -22.4     -0.010917883    -0.0071572759     -0.090061948     -0.043291405     -0.013292587    -0.0031504324
              -75              -45            -22.4     -0.028030656    -0.0027243528     -0.059985436     -0.017535027    -0.0045379866     7.588078e-06
              -45              -45            -22.4     -0.032813061   -0.00074005389     -0.040658277    -0.0023258277    -0.0012500563    0.00063054642
              -15              -45            -22.4     -0.018193144    -0.0021634721     -0.028918946     0.0060649202   -0.00011903577    0.00016952521
               15              -45            -22.4     0.0055210791    -0.0061815577    -0.0073678289     0.0068824217    0.00047831342    -0.0001597215
               45              -45            -22.4      0.022657884    -0.0096615264      0.027021682      0.002424588     0.0005341589   -0.00031553803
               75              -45            -22.4       0.02351556     -0.010688296      0.065874338    -0.0015557449    0.00080829579   -0.00054427719
              105              -45            -22.4     0.0097902333    -0.0076875826       0.09756846     0.0074617411     0.0025011734   -0.00062717998
             -105              -15            -22.4     -0.054253824     -0.015824668     -0.050607756     -0.058273502     -0.022407159    -0.0086327083
              -75              -15            -22.4      -0.14739624     -0.020999748     -0.021289093       -0.0238629    -0.0079340618    -0.0010064822
              -45              -15            -22.4      -0.19100404     -0.022103796     -0.043714963    -0.0067842975    -0.0020198883   -0.00020450092
              -15              -15            -22.4      -0.16260074     -0.016260505     -0.067437619     0.0043015466    0.00072668551    0.00031164367
               15              -15            -22.4     -0.090801947    -0.0089089386     -0.050702658     0.0091861971     0.0019977463    0.00020433076
               45              -15            -22.4     -0.032598995    -0.0070190174     0.0033783226     0.0067634564     0.0020964674   -2.1998545e-05
               75              -15            -22.4    -0.0038443948    -0.0083735008      0.063864686     0.0016568176     0.0013844743   -0.00051711069
              105              -15            -22.4     0.0015311011    -0.0081109647       0.11095797      0.010368424     0.0031963058   -0.00074194343
             -105               15            -22.4      -0.12987128     -0.050441422      0.092462942     -0.048488133     -0.040949956     -0.020294867
              -75               15            -22.4      -0.38216189      -0.12273786       0.10774814    -0.0048759542     -0.017064553     -0.006687202
              -45               15            -22.4      -0.51727408      -0.16212043     -0.038226828     -0.014843747    -0.0032736668    -0.0015647061
              -15               15            -22.4      -0.42025965      -0.12187766      -0.17711401     -0.026848743     0.0039135194     0.0018005812
               15               15            -22.4      -0.22625765     -0.057242047      -0.16365997    -0.0097686499      0.005904221     0.0023601186
               45               15            -22.4     -0.094953105     -0.025550686     -0.061772119     0.0030860412     0.0049783601     0.0010139338
               75               15            -22.4     -0.030416079     -0.015411813      0.039599881     0.0046976986     0.0031115429   -0.00056030822
              105               15            -22.4    -0.0067386171     -0.010926221       0.10842959      0.015192812     0.0035253889    -0.0003956329
             -105               45            -22.4      -0.22861445      -0.13361096       0.40743184      0.057223611      -0.08002644     -0.050751515
              -75               45            -22.4      -0.82275891      -0.43743095       0.48931557       0.15182221     -0.035944611     -0.029729433
              -45               45            -22.4       -1.2797562      -0.68065208    -0.0030225115    -0.0043624761   -0.00048043719     0.0012148723
              -15               45            -22.4      -0.86780691      -0.45232475      -0.52457398      -0.19100168      0.027659709      0.024558803
               15               45            -22.4      -0.35415363      -0.17674412        -0.415317      -0.10722993      0.028878942        0.0170263
               45               45            -22.4      -0.12967762     -0.070080183      -0.16960876     -0.027075598      0.014787706     0.0056753508
               75               45            -22.4     -0.049169522      -0.03488861   -0.00097800791    -0.0011933851      0.007853643     0.0008492471
              105               45            -22.4     -0.014015078     -0.017846633      0.091786027      0.014833179     0.0051628412    0.00029331184
             -105               75            -22.4      -0.14995313      -0.17636713       0.81567395        0.3189624      -0.16900411      -0.13872385
              -75               75            -22.4        -1.111634      -0.84943098        1.6221563       0.80980992      -0.17892174      -0.24071056
              -45               75            -22.4       -2.8988311       -1.7853442     -0.028002534     -0.024973838      0.029368855      0.020432346
              -15               75            -22.4       -1.1987026      -0.90781236       -1.6177148      -0.82072759       0.12623776       0.21512061
               15               75            -22.4      -0.23574105      -0.26398006      -0.76486295      -0.32391763       0.10544339      0.091967955
               45               75            -22.4     -0.087498017      -0.10940243      -0.24485664     -0.079636291      0.056265343      0.031416707
               75               75            -22.4     -0.057558171     -0.062440068     -0.027968593     -0.016795106      0.021295181     0.0082032224
              105               75            -22.4     -0.022116099     -0.030227358      0.065882653      0.004948359     0.0091706738     0.0017345998
             -105              105            -22.4       0.19313565      -0.06014121       0.55261141       0.32266521      -0.46688753      -0.45017934
              -75              105            -22.4        1.5289415       0.69970846        2.3129468        1.3967195      -0.89736569       -1.4953036
              -45              105            -22.4        3.5867515        4.2341943     -0.034962382     -0.065375745      -0.06752602      -0.13144615
              -15              105            -22.4        1.3836353       0.61380786       -2.1459177       -1.2926159       0.92359221        1.4858391
               15              105            -22.4       0.21610802      -0.12093462      -0.53549433      -0.30742657       0.38973093       0.38687783
               45              105            -22.4      -0.06017869      -0.14883676      -0.12961704     -0.073179409       0.14310655       0.11183211
               75              105            -22.4     -0.088640764      -0.10292323     -0.016466517     -0.024950586      0.051844537      0.032602247
              105              105            -22.4      -0.04033491     -0.054070469      0.026412217     -0.014575206      0.021359868       0.01095404
