           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.032926489      0.017681681     -0.028625682      0.016814087     0.0055673756    0.00051700784
              -75             -105            -22.4      0.089689828      0.017363964     -0.021726217       0.02036993      0.010641808     0.0027298729
              -45             -105            -22.4       0.13758205      0.014164358     -0.011944323      0.024079686      0.022863582     0.0093348138
              -15             -105            -22.4       0.17634967      0.013864295       0.01189243      0.037197657      0.055304956      0.026729723
               15             -105            -22.4       0.18234602    -0.0020467727      0.091751963      0.098223828       0.15316612      0.081496358
               45             -105            -22.4     0.0099703772      -0.17937493       0.43462396       0.39711443       0.42281628       0.20354456
               75             -105            -22.4      -0.96266329      -0.96120769        1.6713564        1.3658924       0.86028236      0.055327374
              105             -105            -22.4       -2.0708773       0.18037522       -1.9609383       -1.8398392      -0.14140882       0.62001753
             -105              -75            -22.4      0.020568851     0.0056643635     -0.074841447      0.025925573     0.0023074592   -0.00072536187
              -75              -75            -22.4      0.055494286    -0.0013369499     -0.057386111      0.037992399     0.0045212978   -0.00016577033
              -45              -75            -22.4      0.084246352     -0.010111203     -0.033447564      0.041579928     0.0088171251     0.0011949588
              -15              -75            -22.4       0.10712906      -0.01239076      0.018939342      0.057318717      0.020841854     0.0044793189
               15              -75            -22.4       0.13972065     0.0030534561       0.16645811       0.14244308      0.047590077      0.010136434
               45              -75            -22.4        0.2972154       0.13361986       0.52802289       0.43022165      0.085012481     0.0063328641
               75              -75            -22.4        1.0646287       0.86084747         1.014178       0.92835438     0.0035682274      -0.16867322
              105              -75            -22.4        1.6147599        1.7408206      -0.91931093       -1.0959278       -0.7828697      -0.35042804
             -105              -45            -22.4     0.0091607869      0.003221933     -0.099962965      0.036256678     0.0013000068   -0.00032153039
              -75              -45            -22.4      0.024703197    -0.0018275094     -0.077775076      0.051122956     0.0019700606   -0.00027686849
              -45              -45            -22.4      0.038485907    -0.0064038117     -0.048914202      0.049549371     0.0037371819   -8.2642757e-05
              -15              -45            -22.4      0.057562519    -0.0027896515     0.0027763802      0.053118944     0.0063503068   -0.00018568928
               15              -45            -22.4       0.10401379      0.026669562       0.10322732      0.086126864     0.0081957933    -0.0017991628
               45              -45            -22.4       0.25287119       0.14723946       0.25223535       0.17044005    -0.0017114585    -0.0093928231
               75              -45            -22.4        0.5318644       0.42436945       0.27775592       0.17607842     -0.078491688     -0.049834833
              105              -45            -22.4       0.40699145       0.40189335      0.002521954      -0.17594959       -0.3866891      -0.24413557
             -105              -15            -22.4    0.00059669983     0.0044211876       -0.1064261      0.041464478     0.0012433272   -0.00064281537
              -75              -15            -22.4     0.0011989524     0.0058045718     -0.084357008      0.054919574     0.0008210144   -0.00099659304
              -45              -15            -22.4     0.0029525869     0.0071525266     -0.056755994      0.050913692    0.00084584497   -0.00050787057
              -15              -15            -22.4      0.011488946      0.012853634     -0.018069208      0.042172723    0.00091065583   -0.00080454984
               15              -15            -22.4      0.040654533      0.032267928      0.038930256      0.038186088   -0.00013996589    -0.0006671247
               45              -15            -22.4       0.10366299       0.08041203       0.10221817       0.03883582    -0.0078229122    -0.0019707768
               75              -15            -22.4       0.16207224       0.13859849       0.13255191      0.018631408     -0.042516202     -0.016396023
              105              -15            -22.4       0.09100315       0.10237416       0.17034632    0.00067613286      -0.14021172     -0.084582716
             -105               15            -22.4    -0.0056540659     0.0067281597     -0.099362612      0.039671853     0.0012594158   -0.00032847238
              -75               15            -22.4     -0.016314358       0.01519882     -0.078716144      0.051578093    0.00046326741   -0.00033903844
              -45               15            -22.4     -0.024178119       0.02270636     -0.055554658       0.04657948    0.00047875688   -1.5706024e-05
              -15               15            -22.4     -0.026153684      0.029883526     -0.026904918      0.033081047    6.9462294e-07   -2.8289796e-05
               15               15            -22.4     -0.017589329        0.0386745      0.010713428      0.017879877   -0.00089465204    0.00024423655
               45               15            -22.4     0.0024498892      0.050652981      0.054328345     0.0027151061    -0.0053886343    8.8211178e-05
               75               15            -22.4      0.017467404      0.056890097       0.10229573    -0.0060717193     -0.020426307    -0.0058252141
