           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.026088912    -0.0099683059     -0.032268558     -0.018439751    -0.0049681375    1.7558181e-05
              -75             -105            -22.4       0.07069958     -0.010680823     -0.020799981    -0.0068771336    -0.0014954767    0.00076768885
              -45             -105            -22.4      0.097618632     -0.015796931     -0.011169444    -0.0028067608    -0.0008810552    0.00045235216
              -15             -105            -22.4        0.1089592     -0.021336032    -0.0033027793    -0.0015820188    -0.0010822979     6.882329e-05
               15             -105            -22.4        0.1064283     -0.023351451      0.003667823    -0.0021949764     -0.001442902    0.00015748088
               45             -105            -22.4      0.090657517     -0.020110538      0.010346944    -0.0034415096    -0.0014376137    0.00016976551
               75             -105            -22.4      0.063092664     -0.012634223      0.016935287    -0.0030016934    -0.0011810145   -0.00018602854
              105             -105            -22.4      0.023502296    -0.0049754884      0.023393918     0.0027555388   -2.2360968e-05   -0.00067783945
             -105              -75            -22.4      0.014091352     -0.012127514     -0.082098804     -0.026956335    -0.0097384434    -0.0019875243
              -75              -75            -22.4      0.040430978     -0.017351536     -0.054197315    -0.0068412255     -0.003564415    0.00020574604
              -45              -75            -22.4      0.060982548     -0.023274152     -0.030671392     0.0010099186     -0.001122024    0.00072124659
              -15              -75            -22.4       0.07375057     -0.028731603     -0.010274864     0.0011859969   -0.00046836279    0.00048882212
               15              -75            -22.4       0.07654646     -0.032036133     0.0092262384    -0.0033012507   -0.00035445558    0.00018144891
               45              -75            -22.4      0.067681238     -0.028622225      0.028494637    -0.0092186043   -0.00022863677   -3.3721517e-05
               75              -75            -22.4      0.047046784     -0.020390028      0.046957199     -0.011773684   -2.3821231e-05   -0.00015528868
              105              -75            -22.4      0.017339917    -0.0090372525      0.063055441     -0.003533436     0.0010245282   -0.00065935752
             -105              -45            -22.4    -0.0072688344     -0.013146752      -0.10745396     -0.035843808     -0.019434502    -0.0064099347
              -75              -45            -22.4     -0.012817472     -0.015142109     -0.073926792    -0.0077431817     -0.006791668   -0.00047562015
              -45              -45            -22.4    -0.0027993545     -0.016787406     -0.048427489     0.0034820081    -0.0020923973    0.00052455993
              -15              -45            -22.4      0.018358238     -0.019942675     -0.024414593     0.0048881178   -0.00027626092    0.00019045964
               15              -45            -22.4      0.035437297     -0.023129763     0.0054521696    -0.0021383902    0.00026795937    4.6899724e-05
               45              -45            -22.4      0.039513577     -0.022996869      0.037750661     -0.012680634    0.00028271478   -0.00014267888
               75              -45            -22.4      0.030167967     -0.018245501      0.067946069     -0.019552207    0.00044069369   -0.00038822065
              105              -45            -22.4      0.011370914    -0.0091776261      0.091788121     -0.011194011     0.0014729406   -0.00067989843
             -105              -15            -22.4     -0.058472745     -0.026053844     -0.082497403     -0.047729999     -0.038371868     -0.018339343
              -75              -15            -22.4      -0.13152669     -0.034786534     -0.063773118     -0.013706664     -0.012806254    -0.0029556372
              -45              -15            -22.4      -0.12524846     -0.027565349     -0.076782562     -0.001408709    -0.0023356434    0.00025988082
              -15              -15            -22.4     -0.072014749     -0.018403308     -0.062874153      0.004029619     0.0006325554    0.00033507505
               15              -15            -22.4     -0.019797329     -0.014736531      -0.01823736   -0.00018362913     0.0011621403    8.3488725e-05
               45              -15            -22.4     0.0062891943     -0.014566126      0.033379331     -0.012555922     0.0011543153   -0.00016952385
               75              -15            -22.4      0.011693498     -0.013210108      0.077208325      -0.02251065    0.00071431557   -0.00038482036
