           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.021110991    -0.0037623346     -0.020283375     0.0022267152    7.8124474e-05     0.0002998361
              -75             -105            -22.4      0.057120845     -0.014593076     -0.015754312     0.0072832028    0.00095369754   -0.00014166337
              -45             -105            -22.4      0.084551394     -0.026881497     -0.011085508      0.007536524        0.0012946   -0.00039343175
              -15             -105            -22.4       0.10318561      -0.03511519    -0.0061121909      0.006057234     0.0012768853   -0.00070989301
               15             -105            -22.4       0.11120348     -0.036221836    0.00056346884     0.0039382395     0.0013234301   -0.00028699162
               45             -105            -22.4       0.10381988     -0.030637698      0.009388105     0.0028914004     0.0013681432   -0.00017746398
               75             -105            -22.4      0.077947393     -0.021537526      0.021076549      0.005882699     0.0020875451   -0.00042278192
              105             -105            -22.4      0.029935069     -0.014529819       0.03348539      0.018692594     0.0055494118    0.00038075191
             -105              -75            -22.4      0.016313393    -0.0085758399     -0.056057196      0.012915831   -0.00079480751    0.00042983724
              -75              -75            -22.4      0.045043986     -0.024175109     -0.044467483      0.022393366    5.1636634e-06    3.5104684e-05
              -45              -75            -22.4       0.06826476     -0.038374536     -0.032152306      0.020616971    0.00027006003    6.9631526e-05
              -15              -75            -22.4      0.084191851     -0.046766903     -0.017966693      0.012886965    0.00044593686   -9.4171621e-05
               15              -75            -22.4       0.09048178     -0.048765108    0.00069677265     0.0042068986    0.00072410126   -0.00037426758
               45              -75            -22.4      0.083886847     -0.042084221       0.02677846    -0.0013674747      0.001305104    -0.0006918225
               75              -75            -22.4      0.061403483     -0.031332377      0.059091792     0.0013994906      0.003802951    8.4418789e-05
              105              -75            -22.4      0.023483491     -0.017717591      0.092433967      0.021773769      0.010171433     0.0026507431
             -105              -45            -22.4      0.011637889    -0.0089021716     -0.083399668      0.025663424    -0.0012106248     0.0010181217
              -75              -45            -22.4      0.032619853     -0.022239782     -0.067652695      0.037086733   -0.00037031216    0.00057392102
              -45              -45            -22.4      0.050117917     -0.033233345     -0.049418963      0.031135423    4.6605957e-05    0.00020952249
              -15              -45            -22.4       0.06153987     -0.039737035      -0.02745628      0.018285973      0.000176125   -0.00040503964
               15              -45            -22.4      0.064663053     -0.040755257     0.0020448859     0.0033581392    0.00088360108   -0.00042658666
               45              -45            -22.4      0.056798905     -0.036984533      0.041121934    -0.0068324208     0.0029521268   -0.00011126888
               75              -45            -22.4      0.039411057     -0.030041449      0.090496026    -0.0043500722     0.0084797805     0.0015556202
              105              -45            -22.4       0.01505092     -0.018732656       0.14398266      0.024490416      0.022507463     0.0096255541
             -105              -15            -22.4     0.0065509295    -0.0073550167      -0.10172424      0.034118261    -0.0011412849    0.00065125007
              -75              -15            -22.4        0.0186406     -0.015214086     -0.083304614      0.045250867   -0.00043015464   -0.00015477865
              -45              -15            -22.4      0.028206229     -0.020969622     -0.060863227      0.037615824   -0.00025820205    0.00026064992
              -15              -15            -22.4      0.032553852     -0.024435248     -0.031255245       0.02135439   -7.8525838e-05   -0.00033932645
               15              -15            -22.4      0.025634859     -0.026580013     0.0098375781     0.0043050479     0.0010320084    -0.0002430186
               45              -15            -22.4     0.0061027645     -0.030718565      0.059962571    -0.0064033382     0.0054919152    0.00021590649
               75              -15            -22.4     -0.013075178     -0.034818493       0.11718059    -0.0013003498      0.020071182     0.0062357173
              105              -15            -22.4     -0.011203157     -0.028601363       0.18520214      0.036836453      0.055501755      0.029489301
             -105               15            -22.4     4.392787e-05     -0.005468077      -0.10959665      0.036172561    -0.0010723226    0.00096063974
              -75               15            -22.4    0.00015318758    -0.0066772997     -0.089691184      0.046705399   -0.00076047331    0.00049692055
              -45               15            -22.4   -0.00068651064    -0.0069914972     -0.063907504      0.038871039   -0.00077232829    0.00058507978
              -15               15            -22.4    -0.0078172237    -0.0087152207     -0.024642836      0.023469469    -0.0011006267    -4.776633e-06
               15               15            -22.4     -0.034597289     -0.017972959      0.036374874      0.012574386    0.00022591633   -0.00039188925
               45               15            -22.4     -0.097378775     -0.047859788       0.11027636      0.015143062      0.007612505    7.9018049e-05
               75               15            -22.4      -0.15854481     -0.089186251       0.15410268      0.023438469      0.047500405      0.018982179
              105               15            -22.4     -0.097342126     -0.075586289       0.19776614      0.057791114       0.14412695      0.091394372
             -105               45            -22.4    -0.0087502887    -0.0045919963      -0.10304379      0.031327929    -0.0010714913    0.00097960641
              -75               45            -22.4     -0.024866179     -0.001172392     -0.083473451      0.041817751    -0.0014603538    0.00067712128
              -45               45            -22.4     -0.039118882     0.0025379341     -0.056758154      0.035396684    -0.0028318856    6.8251029e-05
              -15               45            -22.4     -0.057169862    0.00022147625    -0.0058861752      0.027928006    -0.0059329327    -0.0012528697
               15               45            -22.4      -0.10695628     -0.024229832      0.098261431      0.041198138    -0.0097815217    -0.0046734777
               45               45            -22.4      -0.25270867      -0.11295979       0.25494179        0.0978394    -0.0031683547    -0.0074959528
               75               45            -22.4       -0.5395928      -0.30513108       0.31234384       0.13807444      0.090499707      0.037357818
              105               45            -22.4      -0.45817885      -0.31658775      0.048417054     0.0023494454       0.39686176        0.2900489
             -105               75            -22.4     -0.020199025    -0.0075668758     -0.076706231      0.022707015    -0.0020059361     0.0013138494
              -75               75            -22.4     -0.056104723    -0.0034529688      -0.06140713      0.032046318    -0.0043412563    0.00020766353
              -45               75            -22.4     -0.087215476   -0.00011242918     -0.040074721      0.029371351     -0.008350404    -0.0016726892
              -15               75            -22.4      -0.11258394    -0.0050803353      0.011463363      0.032409165     -0.019740343    -0.0073645026
               15               75            -22.4      -0.15000992     -0.036454588       0.15500844      0.082126305     -0.046357434     -0.026655806
               45               75            -22.4      -0.30020976      -0.16637513       0.53832668       0.29046059     -0.083715446     -0.076636486
               75               75            -22.4       -1.1016711       -0.7001096        1.1056949       0.64448267    -0.0022078436      -0.10315821
              105               75            -22.4       -1.9874177       -1.0923845      -0.90901911      -0.55840355       0.89926797       0.80181825
             -105              105            -22.4     -0.031864505     -0.020214776     -0.030259436      0.015513385    -0.0052875243     0.0010509882
              -75              105            -22.4     -0.088630684     -0.023357106      -0.02401047      0.018644696     -0.010028475    -0.0023098951
              -45              105            -22.4      -0.13928013     -0.027026858     -0.015398279      0.019205289     -0.022425368    -0.0097302292
              -15              105            -22.4      -0.18042527     -0.042991813     0.0069960551      0.025278853     -0.055182971     -0.031744868
               15              105            -22.4      -0.19116887     -0.072247013      0.085075326      0.065482877      -0.13849445      -0.09984342
               45              105            -22.4     -0.044490159     -0.046657845         0.403956        0.2741726      -0.38155666      -0.35744435
               75              105            -22.4       0.81818533       0.62525946        1.6336308        1.0192682      -0.83699375       -1.2397397
              105              105            -22.4         2.020273        3.6394987       -1.7734193       -1.1880549      0.070636146       0.75756121
