           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.023604702     0.0013377601     -0.021985753     0.0048995768    0.00015731131   -0.00034313084
              -75             -105            -22.4       0.06219184    -0.0057428875     -0.015784675     0.0087221013     0.0012747161   -0.00051409396
              -45             -105            -22.4      0.089175954     -0.013993533     -0.009616103     0.0087620253      0.001792172   -0.00058922812
              -15             -105            -22.4       0.10492205     -0.018592039    -0.0036349182     0.0080492329      0.001871134    -0.0008695107
               15             -105            -22.4       0.10901099     -0.018368671     0.0030968627     0.0079872627     0.0021588395   -0.00035398427
               45             -105            -22.4      0.099321634     -0.016039088       0.01092659     0.0098751914     0.0024927387   -0.00029719761
               75             -105            -22.4      0.074391358     -0.014622632      0.021780809      0.016181046     0.0041056001    -0.0001019702
              105             -105            -22.4      0.028846554     -0.017333731      0.037531689      0.032833777     0.0097789634     0.0029932722
             -105              -75            -22.4      0.016804246     -0.003965429     -0.060074333      0.013075405   -0.00083288195   -0.00017044376
              -75              -75            -22.4      0.044762556     -0.014229229     -0.043537952      0.021060463    0.00013232729   -0.00030630772
              -45              -75            -22.4       0.06366156     -0.023206759     -0.026243487      0.018813297     0.0005191376    -0.0002745231
              -15              -75            -22.4      0.070828475     -0.027269585    -0.0078832144      0.013607948    0.00085876073   -0.00042335349
               15              -75            -22.4      0.065363541     -0.028008191      0.011320839      0.011197239     0.0015255028   -0.00065618748
               45              -75            -22.4      0.049775288     -0.026333228      0.032061197      0.014804573      0.002963929   -0.00079718337
               75              -75            -22.4        0.0302379     -0.025341604      0.057173043      0.025970189     0.0085529713     0.0013697471
              105              -75            -22.4      0.011012279     -0.020512134      0.094049484      0.052941673      0.020503949     0.0093791997
             -105              -45            -22.4      0.010079876    -0.0044075353     -0.086281016      0.021852184    -0.0012184443    0.00045012176
              -75              -45            -22.4      0.026190758     -0.011847189     -0.062030736      0.031115828   -0.00027440643    0.00018134239
              -45              -45            -22.4      0.033539303     -0.017145336     -0.033107247      0.024942392     0.0003373106   -8.2584571e-05
              -15              -45            -22.4      0.025531828     -0.019577155   -0.00013085394      0.017078301     0.0005722873   -0.00061376806
               15              -45            -22.4    0.00055183121     -0.022107638      0.034134563      0.014954521     0.0018890675   -0.00061089359
               45              -45            -22.4     -0.036640313     -0.029648162      0.060119055      0.021814132     0.0068647522    0.00021956718
               75              -45            -22.4     -0.056382228     -0.039012834      0.077716805      0.036660183      0.020750811     0.0061085252
              105              -45            -22.4     -0.028467268     -0.031858165       0.11839405      0.072431989      0.052521944      0.030352462
