           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0085187647      0.014189556     -0.010323169     -0.020716166    7.7888959e-05    0.00040670569
              -75             -105            -22.4      0.017683994      0.052737325    0.00056565169     -0.020662993     0.0015671498     0.0012232393
              -45             -105            -22.4     0.0082466593      0.092261784      0.010463973     -0.017421791     0.0017501292     0.0013829439
              -15             -105            -22.4     -0.015049415       0.12367387      0.014883925     -0.009416285     0.0012494822    0.00096170523
               15             -105            -22.4     -0.039551664       0.13554308      0.011473221     0.0046767867     0.0007199574   -8.5525229e-05
               45             -105            -22.4     -0.048207097       0.11809654     0.0030427088      0.020922493    7.8173107e-05    -0.0013616439
               75             -105            -22.4      -0.03713356      0.074438468    -0.0047279769      0.035259776    0.00032338352    -0.0017487422
              105             -105            -22.4     -0.014942187      0.015696472      0.002231495      0.042986527     0.0041353181    0.00075910846
             -105              -75            -22.4    -0.0046878536      0.016640419      -0.01788347     -0.061295532    -0.0015674019     -0.000613368
              -75              -75            -22.4     -0.021476133      0.060112398      0.012487367     -0.064793691   -5.9032333e-05    0.00017739218
              -45              -75            -22.4     -0.058552176       0.10467745      0.042377472     -0.057966474    0.00043525707   -0.00015189451
              -15              -75            -22.4      -0.11573721       0.13909259      0.057403825     -0.033089288     0.0005196936   -0.00031376627
               15              -75            -22.4       -0.1685223       0.15274692      0.040854383     0.0080807256    0.00038008648   -0.00034430024
               45              -75            -22.4      -0.18261603       0.13196367    -0.0028278157      0.057507657    -0.0002627802   -0.00058736623
               75              -75            -22.4      -0.14032918      0.083463304     -0.040640321      0.097689457     0.0027040017   -0.00051401783
              105              -75            -22.4     -0.052712448      0.021231163     -0.040087614       0.11408564     0.0092150858     0.0041462202
             -105              -45            -22.4     -0.019797787      0.015533742     0.0010457456      -0.10540506    -0.0024584848    -0.0013570054
              -75              -45            -22.4     -0.071770087      0.057704974      0.056109302      -0.11304298   -0.00092214631   -0.00084553735
              -45              -45            -22.4      -0.16063301      0.098491251       0.12159073     -0.098554768    2.2189535e-05   -0.00018887772
              -15              -45            -22.4        -0.295174       0.12490688       0.15386833     -0.055093229   -0.00080836011    0.00029096872
               15              -45            -22.4      -0.42568159       0.12307128       0.10588485      0.016818773    -0.0014743079   -0.00034959521
               45              -45            -22.4      -0.46327496      0.097409621     -0.024325151      0.095282435    0.00091175159    -0.0010357767
               75              -45            -22.4      -0.35179412      0.057998337      -0.15249312       0.15901418     0.0057792421     0.0010066123
              105              -45            -22.4      -0.13244301      0.010489347      -0.18448445        0.1845288      0.016839178     0.0098307608
             -105              -15            -22.4     -0.031219542     0.0069545284      0.048814978      -0.14312735    -0.0021809649   -0.00074195926
              -75              -15            -22.4      -0.11597374      0.032908879       0.14615567      -0.14995575    -0.0016146686     0.0012743336
              -45              -15            -22.4      -0.27550626      0.047614045       0.28131267      -0.12331188    0.00012119998    -0.0011052975
              -15              -15            -22.4      -0.53725332      0.027233588       0.37758598     -0.043102499    -0.0027537479     8.179454e-05
               15              -15            -22.4      -0.86441922     -0.051851917       0.28290099       0.06023068    -0.0014731283    -0.0023363398
               45              -15            -22.4      -0.99330848      -0.11136156     -0.067351319       0.12633634     0.0033001127    -0.0022964438
               75              -15            -22.4      -0.74899822     -0.095053561      -0.43218598       0.17346583      0.010673029     0.0040863557
              105              -15            -22.4      -0.26827538     -0.043673832      -0.52972114       0.20824821      0.028078148      0.020977715
             -105               15            -22.4     -0.030495256    -0.0096581001       0.10783544      -0.15921447    -0.0019553236   -0.00037636305
              -75               15            -22.4      -0.11849817     -0.021174591       0.26887092      -0.15751514    -0.0027233958    6.8482914e-05
              -45               15            -22.4      -0.31695428     -0.062823564        0.5413363     -0.090770148    -0.0011152764    -0.0035446796
              -15               15            -22.4      -0.76399153      -0.21292235       0.84370989      0.088359997    -0.0071730623    -0.0084862541
               15               15            -22.4       -1.5574869      -0.56563431       0.79148793       0.26387677     -0.012420359     -0.021863449
               45               15            -22.4        -2.048763      -0.83112979      -0.12359131       0.14269623    -0.0020444382    0.00045350031
               75               15            -22.4       -1.4400002      -0.57385695       -1.0770965     -0.018005822      0.014129505      0.017021157
              105               15            -22.4      -0.43624723      -0.17073348       -1.1859794      0.061128516         0.037379      0.035257656
             -105               45            -22.4    -0.0099462429     -0.031478852       0.14652565      -0.13884825    -0.0019377533    0.00084771164
              -75               45            -22.4     -0.041722231     -0.086800732       0.36191308      -0.12052387    -0.0033155279    -0.0007505567
              -45               45            -22.4      -0.14336424      -0.17882569       0.79839236      0.018710624    -0.0085755456    -0.0064429771
              -15               45            -22.4      -0.54615498      -0.45661604        1.5798596       0.46312907     -0.014892137     -0.031543855
               15               45            -22.4       -2.1039693       -1.4288641        2.3491023        1.1377592    -0.0051146522       -0.1371235
               45               45            -22.4       -4.1073265       -2.5265479     -0.063317031       0.18795952       0.07049825      0.059295464
               75               45            -22.4       -2.0993695       -1.3826456       -2.7727432      -0.93978101      0.012819305        0.1339781
              105               45            -22.4       -0.4170275      -0.30864388       -2.1522772      -0.40573084      0.058571398      0.068095185
             -105               75            -22.4      0.018272474     -0.050496764       0.12429371     -0.081191003    -0.0042131823   -0.00014912826
              -75               75            -22.4      0.085394256      -0.13284513       0.32822061     -0.055145115     -0.012002843    -0.0060371743
              -45               75            -22.4       0.24322657      -0.21143171       0.80008125       0.12606408      -0.02137298      -0.01810101
              -15               75            -22.4       0.49975011      -0.30053243        1.9004582       0.80972826      -0.02678626     -0.085005313
               15               75            -22.4       0.54800993      -0.59511691         4.131722        2.5240347      -0.21316619      -0.70176971
               45               75            -22.4        1.0551749        1.2628134      -0.18032296      0.020571783     -0.021349261      0.006745704
               75               75            -22.4       0.62532556      -0.38759801       -4.7423496       -2.5749652      0.053229444       0.58661067
              105               75            -22.4       0.28308898     -0.063078985       -2.4492292      -0.85046417       0.03947401      0.079353899
             -105              105            -22.4      0.020930883     -0.061561409      0.048333563     -0.011562934     -0.012888013    -0.0057675717
              -75              105            -22.4       0.15110773      -0.14298625       0.13684314     0.0014343376     -0.030665901     -0.020011768
              -45              105            -22.4       0.50100684       -0.1709006       0.34043926      0.090197295     -0.065131173     -0.057176881
              -15              105            -22.4        1.4500047       0.11803243       0.82409787       0.42458826       -0.1290233      -0.14800958
               15              105            -22.4        3.7616382        1.5425856        1.5423267        1.1493565      -0.14268704      -0.31742865
               45              105            -22.4        6.3261051        3.9058375     -0.038551852      0.070151813     -0.056681816     -0.070105739
               75              105            -22.4        3.4989607        1.6281999       -1.7434816       -1.1542033       0.17162961       0.35256717
              105              105            -22.4       0.83826178       0.24386267       -1.0513059      -0.46910849       0.11935291       0.15435451
