           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0032852802    -0.0013581425     0.0032037827     -0.001260659     0.0011759254      0.005461941
              -75             -105            -22.4     0.0041406848    -0.0020261428     0.0067786276    -0.0028550117    -0.0015503669     0.0078334641
              -45             -105            -22.4     0.0036140645    -0.0017975693      0.011426542    -0.0049902783    -0.0045806407     0.0099920016
              -15             -105            -22.4    0.00037905097   -0.00014029721      0.014014778    -0.0070161889    -0.0059061563      0.010994913
               15             -105            -22.4    -0.0032143609      0.001903011       0.01199149    -0.0056312615    -0.0047046049      0.010123061
               45             -105            -22.4    -0.0039369017     0.0020958954     0.0073793251    -0.0031115045    -0.0020673221      0.008001403
               75             -105            -22.4    -0.0031784584     0.0014811766     0.0039577624    -0.0015265623    0.00025517543     0.0056185536
              105             -105            -22.4    -0.0021750552    0.00095296418     0.0017741031   -0.00071548903     0.0016638334     0.0035338821
             -105              -75            -22.4     0.0068506184    -0.0028285848     0.0039551109    -0.0017298261    -0.0016064687     0.0077814171
              -75              -75            -22.4      0.011368979    -0.0073771686      0.011420588    -0.0071600662     -0.015060223     0.0099908141
              -45              -75            -22.4      0.013046179     -0.010457654      0.026376415     -0.019973489     -0.028443579      0.011795051
              -15              -75            -22.4    0.00056736649   -0.00022785671       0.04193243     -0.033366766      -0.03323441      0.011746098
               15              -75            -22.4     -0.012715342      0.010421911       0.02683783     -0.020669557     -0.029148389      0.012365541
               45              -75            -22.4     -0.010233765     0.0062733009      0.011398868    -0.0061395178     -0.017717781      0.011631936
               75              -75            -22.4    -0.0065841842     0.0031033317     0.0048620733    -0.0019690013    -0.0071084881     0.0083597405
              105              -75            -22.4    -0.0039800457      0.001636407      0.001917078   -0.00073914783    0.00056418526     0.0050375448
             -105              -45            -22.4       0.01114492    -0.0052830786     0.0033011823    -0.0014816268    -0.0044042468     0.0099313809
              -75              -45            -22.4      0.027629944     -0.022322215       0.01383617     -0.010482707      -0.02833933      0.011208349
              -45              -45            -22.4      0.062549978     -0.064995572      0.063057452     -0.064945877     -0.043097597    -0.0062206574
              -15              -45            -22.4    -0.0021953124      0.003962019       0.18028632      -0.20954853      0.006230725     -0.087121189
               15              -45            -22.4     -0.063846797      0.066460446      0.065138057     -0.066817135     -0.046904966    -0.0029426701
               45              -45            -22.4     -0.025093876        0.0187116      0.013245881    -0.0091096405     -0.032453429      0.013743494
               75              -45            -22.4     -0.010877961     0.0055148159     0.0038317135    -0.0016949597     -0.013322472      0.010603407
              105              -45            -22.4    -0.0057337396     0.0022686338     0.0013206255   -0.00043458951   -0.00050584698     0.0062432452
             -105              -15            -22.4       0.01378698    -0.0061004004    3.7886202e-06    0.00032021222    -0.0058518783      0.010812361
              -75              -15            -22.4      0.040848784     -0.032460537    0.00020102807    7.2392431e-05      -0.03196568     0.0097901653
              -45              -15            -22.4       0.20429851      -0.23493022    -0.0023031747     0.0024443064      0.029771362      -0.11622544
              -15              -15            -22.4      0.016911682     -0.017832689     -0.034585014      0.035122145        0.5806464      -0.85464239
               15              -15            -22.4      -0.18030852       0.20486663    -0.0018323588     0.0011857331      0.011292859     -0.090561792
               45              -15            -22.4     -0.039832283      0.032174975    0.00048691477    0.00044947123     -0.037015233      0.011903817
               75              -15            -22.4      -0.01322592     0.0065696165    0.00018388517    0.00014900045     -0.016089935      0.011575799
              105              -15            -22.4    -0.0065134554     0.0024557151    0.00013874572    0.00011957324   -0.00086215336     0.0067103133
             -105               15            -22.4      0.011316545    -0.0045175352    -0.0030409771     0.0018388357    -0.0045073782     0.0099459775
              -75               15            -22.4      0.025647637     -0.017889384     -0.012652766     0.0099461535     -0.028780859      0.010926357
              -45               15            -22.4      0.061187793     -0.060770761     -0.062548406      0.064190544     -0.045955397    -0.0054941061
              -15               15            -22.4     0.0092891874    -0.0091286218      -0.16670941       0.18720481     0.0036603096     -0.082476549
               15               15            -22.4     -0.063424937      0.064702317     -0.062569082       0.06429071     -0.049435589    -0.0029471135
               45               15            -22.4     -0.025748488        0.0196127     -0.013225613      0.010122778     -0.033400454      0.012845384
               75               15            -22.4      -0.01092693     0.0050012539    -0.0034068788     0.0018340573     -0.013999209      0.010830352
              105               15            -22.4    -0.0058942973     0.0020385364    -0.0011558495    0.00057600084   -0.00050262659     0.0062856078
             -105               45            -22.4     0.0070800004      -0.00241004    -0.0037183985     0.0017915199    -0.0019221288     0.0079844464
              -75               45            -22.4      0.010967412    -0.0051190341    -0.0098961182      0.005460606     -0.017640676      0.010619758
              -45               45            -22.4      0.012841352    -0.0082490975     -0.023861626      0.016502624     -0.031692382      0.011561466
              -15               45            -22.4    0.00037880294   -0.00029338105       -0.0380245      0.028367806      -0.03631372     0.0099595301
               15               45            -22.4     -0.012069844     0.0084440764     -0.024630724      0.017667055     -0.033173833      0.012841292
               45               45            -22.4     -0.010187082     0.0051331231     -0.010547696     0.0055170911     -0.020922702      0.012401225
               75               45            -22.4    -0.0068655303     0.0026603441    -0.0043689823     0.0020006709    -0.0087486934     0.0093148109
              105               45            -22.4    -0.0044124778     0.0014079558     -0.001846425    0.00073293422    0.00036426395     0.0053068646
             -105               75            -22.4     0.0038511208    -0.0010908346    -0.0029302265     0.0011602725    0.00020154224     0.0056026806
              -75               75            -22.4     0.0047941944    -0.0018528979    -0.0063736392     0.0029198551    -0.0071246554     0.0078412974
              -45               75            -22.4     0.0037756292    -0.0015732183     -0.010520024       0.00442801     -0.013269011     0.0097094551
              -15               75            -22.4    0.00038994913   -0.00018607355     -0.012830962     0.0054421094     -0.016252253      0.011005582
               15               75            -22.4    -0.0033068657     0.0012957313     -0.010808472     0.0046501262     -0.014097624      0.010652038
               45               75            -22.4    -0.0042138295     0.0017940419    -0.0069222259     0.0031365945    -0.0088978922     0.0092480592
               75               75            -22.4    -0.0037521524     0.0011797271    -0.0038125736     0.0013557165    -0.0035154286     0.0065939478
              105               75            -22.4    -0.0025635699    0.00090719847    -0.0017374331    0.00068658649     0.0011311852     0.0038723846
             -105              105            -22.4     0.0017030915    -0.0005328753    -0.0020539935    0.00071188138     0.0016957106     0.0036518038
              -75              105            -22.4     0.0018594131   -0.00056606694    -0.0038287276     0.0011936424    0.00050599477     0.0050154943
              -45              105            -22.4     0.0013876825   -0.00040913676    -0.0056243148     0.0016821512   -0.00048883783     0.0062266942
              -15              105            -22.4     0.0001545414   -7.1813869e-05    -0.0063967649     0.0020368407   -0.00084930484     0.0067044874
               15              105            -22.4    -0.0010633703    0.00032238639    -0.0057591666      0.001849153   -0.00045399234     0.0063108499
               45              105            -22.4    -0.0016945384    0.00052293495    -0.0043058358     0.0014189048    0.00031770681       0.00526733
               75              105            -22.4    -0.0016854103    0.00054180564     -0.002658024    0.00096972293     0.0011342919     0.0039082062
              105              105            -22.4    -0.0013685387    0.00045525972    -0.0013934366    0.00050751073     0.0016994859     0.0025514083
