           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.013609436      0.035360705       0.00633418     0.0044890107     0.0074860686     0.0024284609
              -75             -105            -22.4    -0.0055792313      0.075000741      0.044269428     0.0049969568      0.015826354     0.0077136164
              -45             -105            -22.4      -0.12298134       0.10417175       0.12732744      0.027866077      0.032479286      0.018689858
              -15             -105            -22.4      -0.46331933      0.057731457       0.31859517       0.11537362      0.068199493      0.038475554
               15             -105            -22.4       -1.3145766      -0.28332815       0.78501457       0.41551748       0.13755548      0.060616929
               45             -105            -22.4       -3.5571265       -1.5816929        1.4557952        0.8796609       0.14219145     -0.059368245
               75             -105            -22.4       -6.0042963       -3.0336366      -0.28904122      -0.03178161      0.021686768       0.01400298
              105             -105            -22.4       -2.2116308       -1.2295924       -2.2416871       -1.1783298     -0.028014347       0.15486892
             -105              -75            -22.4     0.0045321998       0.02503771      0.010860917     -0.023079172     0.0027903933   -0.00066088833
              -75              -75            -22.4     -0.008975476      0.058932092       0.10787332     -0.019856274     0.0057098372    0.00079058879
              -45              -75            -22.4     -0.075861484      0.089802869        0.3114059      0.021431074      0.010713799     0.0009027425
              -15              -75            -22.4      -0.22099827      0.095476002       0.74462557       0.21774748      0.017884469    -0.0043381872
               15              -75            -22.4      -0.47331756     0.0045598205         1.794675       0.91804785      0.025576869     -0.058952793
               45              -75            -22.4      -0.69870842      -0.11859667         3.915231        2.6701643       0.03007647      -0.51032901
               75              -75            -22.4      -0.84209752        1.1190308      -0.68588638     -0.040137634    -0.0024433038       0.15163587
              105              -75            -22.4      -0.29125506      -0.13490464       -5.6122394       -3.2356675      -0.08415468        0.5320465
             -105              -45            -22.4     0.0076794866      0.015127118     0.0099299066     -0.043712296     0.0017142342    -0.0011139048
              -75              -45            -22.4      0.020620275      0.034555104         0.125634     -0.044348396     0.0023062066   -0.00082926371
              -45              -45            -22.4      0.044092365      0.059446301       0.34138173    -0.0054449588     0.0042128135    -0.0022165712
              -15              -45            -22.4        0.1501805       0.11918122       0.74431676       0.16654271     0.0030069728    -0.0073970119
               15              -45            -22.4       0.53073394       0.33232719        1.4187036       0.68587482     -0.011421434      -0.04674381
               45              -45            -22.4        1.9980878        1.3645875        2.0482736        1.6268657     -0.018865583      -0.20500472
               75              -45            -22.4        3.9899626         3.307925      -0.65764809       0.09433794     -0.064872056     -0.058991302
              105              -45            -22.4        1.4199733        1.0468578       -3.4856703       -1.9092079      -0.13367189       0.11264759
             -105              -15            -22.4      0.012318039     0.0056623397    -0.0048853117     -0.049807355      0.001443755   -0.00011569166
              -75              -15            -22.4      0.044793714     0.0082044154      0.091626741      -0.05312549    0.00061431259   -0.00024031557
              -45              -15            -22.4       0.11942613        0.0176776       0.25484961     -0.033333454   -0.00056963367   -0.00076415204
              -15              -15            -22.4       0.29716176      0.062094074       0.49026117      0.060018182    -0.0030108832    -0.0035959908
               15              -15            -22.4       0.70516914       0.23595409        0.7088182        0.2717208    -0.0030292994     -0.011009902
               45              -15            -22.4        1.4179446       0.68932128       0.54393828       0.44176033    -0.0018463912       -0.0108004
               75              -15            -22.4        1.7618876        1.0233449       -0.4493947      0.084006049     -0.018647781    -0.0054764803
              105              -15            -22.4       0.78945255       0.49202156       -1.3808522      -0.43528473         -0.11888     -0.048218194
             -105               15            -22.4      0.010994148   -0.00088217168     -0.024976864     -0.042958371     0.0016605483    0.00024086423
              -75               15            -22.4      0.043121215     -0.010700711      0.044382326      -0.04660026     0.0010263501    -0.0002367743
              -45               15            -22.4       0.11304054     -0.018530807        0.1439995     -0.040921506    0.00043576004   -0.00014381831
              -15               15            -22.4       0.25400704    -0.0075483364       0.25541264    0.00095129036    -0.0010301993   -0.00091287598
               15               15            -22.4       0.48505604      0.052755609       0.30248138       0.08576896    -0.0013337558    -0.0028826213
               45               15            -22.4       0.73550141       0.17830545       0.14392605        0.1460747    -0.0035660355     -0.003433021
               75               15            -22.4       0.75112516       0.25820014      -0.22783765       0.10005006     -0.020234063    -0.0060326764
              105               15            -22.4       0.32733306       0.14205176      -0.47670132      0.019996818     -0.061943598     -0.038667653
             -105               45            -22.4      0.004648631    -0.0039222492     -0.037810188     -0.029643491     0.0015813918    0.00046678577
              -75               45            -22.4      0.021429019     -0.017957633     0.0077169864     -0.031854607    0.00039533857   -9.8920682e-05
              -45               45            -22.4      0.063765697     -0.033564467      0.064517431     -0.031001285   -1.2281335e-05    5.9173166e-05
              -15               45            -22.4       0.14526503     -0.042656541       0.11339735     -0.012921797   -0.00035643898    0.00014301628
               15               45            -22.4       0.25690535     -0.032225136       0.11795726      0.025972338    -0.0015960429    0.00027200434
               45               45            -22.4       0.34007552     0.0025456464      0.044626039      0.069001183    -0.0017438243     -0.001135727
               75               45            -22.4       0.30971637      0.035135444     -0.082038522      0.086264089     -0.010270759    -0.0020881963
              105               45            -22.4       0.12932757      0.034545515      -0.12781981       0.09136235     -0.030670568     -0.019098852
             -105               75            -22.4    -0.0049236957    -0.0044143628     -0.035159096     -0.016123392      0.001007584      0.000367342
              -75               75            -22.4    -0.0069886148     -0.017414013    -0.0076564262     -0.016406607    0.00010634601    -3.664929e-06
              -45               75            -22.4      0.008792934     -0.032631937      0.020985372     -0.016196996   -0.00024401234    0.00017916909
              -15               75            -22.4      0.045433115     -0.046111353      0.042746853    -0.0074318284   -0.00032495739    0.00031947825
               15               75            -22.4      0.093826637     -0.049734984      0.044260632      0.012189575   -0.00044698466    0.00071472453
               45               75            -22.4       0.12661751      -0.03851207      0.019159351      0.037343197    -0.0026005816    0.00049390201
               75               75            -22.4       0.10880752      -0.01303014     -0.012885009      0.057549227    -0.0044414154    -0.0005926048
              105               75            -22.4      0.043980923     0.0078250114     -0.010115644      0.069375634     -0.013963577    -0.0070848232
             -105              105            -22.4     -0.015023571    -0.0053875824     -0.015721422    -0.0048775389    7.2735449e-05    0.00014076807
              -75              105            -22.4     -0.034364272     -0.016556975    -0.0052406848    -0.0037406252   -0.00080652372   -0.00021235281
              -45              105            -22.4     -0.036330841     -0.029585356     0.0043115523    -0.0030773804     -0.001173008    -0.0002797874
              -15              105            -22.4     -0.023269694     -0.041684732       0.01078369    0.00021706175    -0.0011715286   -4.1527288e-05
               15              105            -22.4    -0.0028491546     -0.046743602      0.011773519     0.0068481695    -0.0010824299    0.00069295446
               45              105            -22.4      0.011887882     -0.039475903     0.0071847723      0.015909897   -0.00098365673     0.0011006315
               75              105            -22.4      0.011917039     -0.019038459     0.0028538909      0.024462584    -0.0019956543     0.0012559746
              105              105            -22.4     0.0052196071      0.006318721       0.01184092      0.033702318    -0.0060005239    -0.0013448807
