           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.15022214      0.080165245         0.137622     -0.092496008    -0.0021305841    -0.0017460154
              -75             -105            -22.4      -0.44894731       0.26643634       0.14692175     -0.091021433     0.0041283714      0.004935124
              -45             -105            -22.4      -0.71127313       0.41338623        0.1046221     -0.057936303      0.002305296     0.0052431966
              -15             -105            -22.4      -0.82704669       0.49070364      0.010120477     -0.019492852   -0.00041414562     0.0026569725
               15             -105            -22.4      -0.74404478       0.48585206     -0.086354509      0.021340333    -0.0031339889    -0.0042091459
               45             -105            -22.4      -0.52046573       0.39945492       -0.1246283      0.061053846    -0.0034340792    -0.0065264772
               75             -105            -22.4      -0.28044271        0.2503317      -0.11549468      0.083514512    -0.0050373212     -0.006445183
              105             -105            -22.4     -0.084179521      0.076881744     -0.085968181      0.077909634   -0.00057686912    -0.0011300965
             -105              -75            -22.4      -0.21526483      0.074669659        0.4809615      -0.27765197     -0.010916951    -0.0086870696
              -75              -75            -22.4      -0.67506027        0.2191425       0.52029365      -0.25254786    -0.0028004469    -0.0029316114
              -45              -75            -22.4       -1.1221055       0.29958382       0.37806004      -0.15501377     0.0010540446    -0.0040223268
              -15              -75            -22.4       -1.3528877       0.32076204      0.018613569     -0.055488106     0.0029720834   -0.00072462822
               15              -75            -22.4        -1.155805       0.37044793      -0.33526641      0.043451205     0.0015508602     0.0020988027
               45              -75            -22.4      -0.74411404       0.34864801       -0.4445264        0.1611453     -0.001837186   -0.00032404641
               75              -75            -22.4      -0.38129166       0.23955184      -0.37940484       0.24624002    0.00018452381    -0.0013166931
              105              -75            -22.4      -0.11379392      0.081678592      -0.28359273       0.24878232     0.0039038316     0.0029122932
             -105              -45            -22.4      -0.27210665         0.023047       0.95630956      -0.40219772     -0.010876615     -0.017415822
              -75              -45            -22.4      -0.94974339     0.0012939974        1.1428655      -0.29435825     -0.011434364     -0.023116196
              -45              -45            -22.4       -1.8778445      -0.23531802        1.0110649     -0.048691001   -0.00038498649      -0.01678752
              -15              -45            -22.4       -2.5090005      -0.45987731       0.03362558     -0.087887131    -0.0062388959    -5.736301e-05
               15              -45            -22.4       -1.9327083      -0.19975092       -0.9490099      -0.13376974     0.0049101519      0.011216533
               45              -45            -22.4       -1.0206709       0.10197876       -1.0154719       0.13452113     0.0063107554     0.0082518365
               75              -45            -22.4      -0.45018542       0.14408922      -0.74531353       0.35438618     0.0025994258     0.0026877222
              105              -45            -22.4      -0.12469426      0.055060573      -0.52470493       0.39285538     0.0046547982     0.0033948636
             -105              -15            -22.4      -0.21669593     -0.036255643        1.4848615      -0.38927388    -0.0086323293      -0.01261303
              -75              -15            -22.4      -0.90432966      -0.26394883        2.1071153   -0.00083008222     -0.016833998     -0.033539955
              -45              -15            -22.4       -2.6914635       -1.2369356        2.6797616        0.7307539     -0.021533411      -0.15810362
              -15              -15            -22.4       -4.9544582       -2.4151146      0.035824664      -0.10582022     -0.015537293      -0.01279745
               15              -15            -22.4       -2.6751907       -1.2119031       -2.6407785        -1.003374     0.0085829291       0.12702076
               45              -15            -22.4      -0.96559024      -0.22869173       -1.9066086      -0.15879287      0.015011215      0.044755585
               75              -15            -22.4       -0.3457559     0.0070026577       -1.1486163       0.34853667     0.0028125597     0.0043674908
              105              -15            -22.4     -0.086645536      0.013445166      -0.74699122       0.46635163    0.00081949012     0.0053303516
             -105               15            -22.4     0.0035904874     -0.045235671         1.727097      -0.31221846     0.0012888779    -0.0099016353
              -75               15            -22.4     0.0062677618      -0.17561549        2.7309999       0.38627437     0.0091562066     -0.060595069
              -45               15            -22.4     -0.045209229      -0.36044741        5.0383606        2.5105562    -0.0012529092      -0.60986614
              -15               15            -22.4    -0.0019638687        1.2052519      0.061203398      -0.15394783     -0.021249067      0.024518535
               15               15            -22.4      -0.19591685       -0.5513103       -4.7374206       -2.5030875        0.1059784       0.63127846
               45               15            -22.4      0.007775981      -0.20390852       -2.5408733      -0.55735987      0.015365428      0.084362201
               75               15            -22.4      0.013372215     -0.086128213        -1.347507       0.27468771     0.0030273921     0.0086808652
