           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4       -0.3367227   -0.00046419751       0.44374987       0.10135756      0.067463867      0.035189729
              -75             -105            -22.4       -1.4372498      -0.26278153       0.90105599        0.3569409       0.13505104      0.058958545
              -45             -105            -22.4       -3.8493171       -1.4199871        1.7565151       0.95198327       0.12852664     -0.026364969
              -15             -105            -22.4       -6.6818357       -2.8290796      0.066472232      0.022048442       0.11029202      0.074760899
               15             -105            -22.4       -3.9145553       -1.3850409       -1.7308964       -0.9574222      -0.17485255    -0.0024639843
               45             -105            -22.4       -1.5333877       -0.1861248       -0.8994146      -0.39026189      -0.12481184     -0.052901272
               75             -105            -22.4      -0.53267294      0.096903905      -0.37406546     -0.080245778     -0.068645895     -0.041551944
              105             -105            -22.4      -0.11669469      0.061804082      -0.17245382    -0.0054025277     -0.031967584     -0.018128686
             -105              -75            -22.4      -0.15866673      0.046283923        1.0603791       0.12489542      0.021365538   -0.00095486728
              -75              -75            -22.4      -0.50169069        0.0666577        2.0880966       0.77314293      0.031725362     -0.058922056
              -45              -75            -22.4       -1.0260196      -0.14057961         4.503787         2.622371      0.016778324      -0.56368154
              -15              -75            -22.4        -1.311988        1.4016725     -0.045104451     -0.072433069      0.004404014     -0.030468123
               15              -75            -22.4      -0.98506832      0.013876701       -4.3262458       -2.5864744     -0.065044299       0.44287321
               45              -75            -22.4      -0.59379864       0.10735503       -2.0132835      -0.83696926     0.0039305394      0.078786068
               75              -75            -22.4      -0.27327678       0.13519217      -0.88647008      -0.11178055     -0.012897357     0.0044697127
              105              -75            -22.4     -0.078140453      0.057883706      -0.43185824      0.065674543     -0.010374838    -0.0013891059
             -105              -45            -22.4      0.095112845      0.083153218         1.116927     0.0016320013      0.019055763    -0.0039444738
              -75              -45            -22.4       0.54853135       0.38480443        1.8033195        0.4506312      0.019766487     -0.037794564
              -45              -45            -22.4        2.0168464        1.4774415        2.5397606        1.4337001     0.0099988878      -0.21383323
              -15              -45            -22.4        3.9858522        3.3428602      0.072341256      0.020102894      -0.06638319      -0.10482968
               15              -45            -22.4        1.9742444        1.4557709       -2.4231286        -1.465804   -0.00061230874       0.19141686
               45              -45            -22.4       0.52871823        0.4098208       -1.6480417      -0.51903385    -0.0078219399       0.03733322
               75              -45            -22.4       0.12284437       0.14537773      -0.90160573     0.0023969342    -0.0045579346     0.0070245368
