           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4       0.18622747      -0.21397948    -0.0012992959      0.011615114      0.046916924     -0.039560162
              -75             -105            -22.4     -0.043307062      0.048090465      0.023708167       0.00276809       0.65251094      -0.80340475
              -45             -105            -22.4      -0.18525438       0.21533133    -0.0051427097      0.019696349      0.044699911     -0.044757117
              -15             -105            -22.4     -0.034178093      0.031967226      0.002547581     0.0026086876     -0.011227052      0.016078675
               15             -105            -22.4     -0.008102851     0.0071617477     0.0006053528    0.00029792002      -0.00590717     0.0086723119
               45             -105            -22.4    -0.0026600794       0.00247219   -2.8674185e-05    -0.0002422228    -0.0027127841     0.0043734447
               75             -105            -22.4    -0.0009628539     0.0010507157   -0.00014370054   -0.00028931271    -0.0014694642      0.002327495
              105             -105            -22.4   -0.00040126577    0.00053760456   -0.00012119658   -0.00021012084    -0.0011485423     0.0013108192
             -105              -75            -22.4      0.058236606     -0.061707344     -0.051219851      0.060418416    -0.0070210076     0.0052283001
              -75              -75            -22.4      0.012538625     -0.012472324      -0.15330204       0.19459812      0.046605412      -0.07986524
              -45              -75            -22.4     -0.055967309      0.065186352     -0.053123891      0.068980969     -0.009997068    -0.0056188717
              -15              -75            -22.4      -0.01890346       0.02023576    -0.0079340581      0.011140368      -0.01272173      0.011636633
               15              -75            -22.4    -0.0057632234     0.0068456973    -0.0017828103     0.0026620415    -0.0050756601     0.0080382535
               45              -75            -22.4    -0.0019393475     0.0026319525   -0.00064734044    0.00051917596    -0.0018330098      0.004913127
               75              -75            -22.4   -0.00063251413     0.0012718847   -0.00036456555    2.2142185e-05    -0.0008365378       0.00300752
              105              -75            -22.4   -0.00018356585    0.00068852515   -0.00020745044   -7.0414208e-05    -0.0010196605     0.0016892197
             -105              -45            -22.4      0.010442367    -0.0084286891     -0.018497625      0.019343048     -0.012638254      0.014684595
              -75              -45            -22.4     0.0012496685   -0.00017484382     -0.030306149      0.034427043     -0.015086289     0.0094373617
              -45              -45            -22.4       -0.0100458      0.011367125     -0.018516252      0.022403412      -0.01482421     0.0097856838
              -15              -45            -22.4    -0.0064472477     0.0073448443    -0.0061241472     0.0078121801    -0.0082906848     0.0084739234
               15              -45            -22.4    -0.0028919436     0.0036897706    -0.0018997714      0.002479576    -0.0032124119     0.0062651304
               45              -45            -22.4    -0.0010804203     0.0018202038   -0.00074650144    0.00080618833   -0.00088865694     0.0042910348
               75              -45            -22.4   -0.00026377762        0.0010685   -0.00035660621    0.00026126424   -0.00033771471     0.0028732328
              105              -45            -22.4   -1.3467052e-06    0.00064373104   -0.00019594422     7.317018e-05   -0.00091960264     0.0016390759
             -105              -15            -22.4     0.0021448913    -0.0017052989    -0.0055915918     0.0055321055    -0.0058803782     0.0084881783
              -75              -15            -22.4    0.00010451536    0.00026938142    -0.0070058038     0.0082108853    -0.0070261932     0.0079156151
              -45              -15            -22.4     -0.001867573     0.0020049303     -0.005340009     0.0062302332    -0.0061604735      0.007167663
              -15              -15            -22.4     -0.001964119     0.0023420858    -0.0027615458     0.0035492692    -0.0035081129     0.0060837069
               15              -15            -22.4    -0.0011667385      0.001648186    -0.0012363349     0.0016385764    -0.0012608734      0.004725243
               45              -15            -22.4   -0.00043137764     0.0011293381   -0.00053284649    0.00078029785   -9.6404437e-05     0.0035046057
               75              -15            -22.4    7.1473996e-06    0.00076514797   -0.00023955684    0.00034533397   -8.4673757e-06     0.0024608939
              105              -15            -22.4    0.00014039737    0.00051502825   -0.00013464649    0.00013441792   -0.00080944295     0.0014527424
             -105               15            -22.4    0.00043161886   -0.00065464398    -0.0019595276     0.0021136999    -0.0026995679     0.0047125025
              -75               15            -22.4   -0.00012020962   -7.3321316e-06    -0.0021281801     0.0027565279    -0.0025312118     0.0052493978
              -45               15            -22.4   -0.00056459464    0.00053492218    -0.0017840341     0.0023850559     -0.001883909     0.0049560079
              -15               15            -22.4   -0.00065340061    0.00082907191    -0.0011351717     0.0016892444   -0.00086973415     0.0042835437
               15               15            -22.4   -0.00040028369    0.00074614538   -0.00056137779    0.00099052582    1.9927269e-05     0.0035051899
               45               15            -22.4   -8.2528073e-05    0.00066783302   -0.00022663886    0.00060502981    0.00039453089      0.002719918
               75               15            -22.4     0.0001658652    0.00052021659   -8.7096327e-05    0.00031470798    0.00014600329     0.0019836077
              105               15            -22.4    0.00021588293    0.00039137542   -5.3008083e-05    0.00015285553   -0.00070916046     0.0012081777
             -105               45            -22.4   -9.1389438e-06   -0.00039806141   -0.00072971242     0.0010125837    -0.0014469576     0.0027111995
              -75               45            -22.4   -0.00020604432   -0.00011817753   -0.00066684891      0.001243231   -0.00078972877     0.0034230414
