           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00072775182   -0.00045739315    0.00033818433    -0.0002688372    0.00015933326         0.001727
              -75             -105            -22.4      0.001305373   -0.00076299754     0.0008646237   -0.00049010891    5.2100495e-06     0.0028913757
              -45             -105            -22.4     0.0024122375     -0.001335348     0.0019238468   -0.00083093625   -0.00081912219      0.004719791
              -15             -105            -22.4     0.0044208365    -0.0029971222     0.0043043457    -0.0018699156    -0.0030920631     0.0076478929
               15             -105            -22.4     0.0081875464    -0.0066264272      0.010286631    -0.0056535625      -0.00808297      0.011587568
               45             -105            -22.4      0.010059212    -0.0097214328      0.024265913     -0.017196614     -0.015126374      0.015805248
               75             -105            -22.4    -0.0014373517   -0.00076322904      0.039794568     -0.033127367     -0.014835558      0.016002845
              105             -105            -22.4     -0.013194444     0.0090718158      0.022756997     -0.018668663    -0.0097005712      0.017868361
             -105              -75            -22.4     0.0010097837   -0.00068201963    0.00025191213   -0.00018001074    0.00012707725     0.0023018394
              -75              -75            -22.4     0.0019166485     -0.001200391    0.00070999807   -0.00031480397    -0.0010728999     0.0042416165
              -45              -75            -22.4     0.0037296196    -0.0021915631     0.0016633391   -0.00058286247     -0.004132044     0.0066123242
              -15              -75            -22.4     0.0081459433    -0.0056235529     0.0039676758    -0.0015711512     -0.011016228     0.0090604173
               15              -75            -22.4      0.021659719     -0.019963995      0.013280244     -0.009381419     -0.024422357      0.010197992
               45              -75            -22.4      0.062184867      -0.06944786      0.069019511     -0.072028756     -0.027792515     -0.013172336
               75              -75            -22.4    -0.0088345027     0.0023830724       0.19405895      -0.22466399      0.028654689     -0.087962784
              105              -75            -22.4      -0.06784603      0.065070793      0.058751587     -0.061691556     -0.016013941      0.011025978
             -105              -45            -22.4     0.0011734141   -0.00077704358    8.0118931e-05    -4.728937e-05    0.00010944294     0.0025825987
              -75              -45            -22.4     0.0023235548    -0.0013279242    0.00023257389   -6.2815183e-05    -0.0017103984       0.00505755
              -45              -45            -22.4      0.004553413    -0.0025648286    0.00046977316   -1.3928437e-05    -0.0059208665     0.0076159742
              -15              -45            -22.4      0.010627822    -0.0071694208    0.00052690686    0.00024530067     -0.015245561      0.010228389
               15              -45            -22.4      0.035003252     -0.030781457    0.00044115842   -8.9394103e-05     -0.031183936     0.0085270433
               45              -45            -22.4       0.17741992      -0.20767787    0.00057529053     0.0013371739     0.0055659059     -0.071889073
               75              -45            -22.4     -0.024732839      0.019502461    -0.0032582153   -0.00036864914       0.72525269      -0.99423099
              105              -45            -22.4      -0.17695475       0.19344312    -0.0036728871     0.0030519685      0.038481444     -0.060800936
             -105              -15            -22.4     0.0011721158   -0.00074580591   -0.00013906023    8.6705601e-05    0.00014515554     0.0025637182
              -75              -15            -22.4     0.0021571056    -0.0012238679   -0.00033096463    0.00022988034    -0.0015936022     0.0051113502
              -45              -15            -22.4     0.0040814895    -0.0017994076   -0.00089294068     0.0005193305    -0.0056360271     0.0077852053
              -15              -15            -22.4     0.0083190799    -0.0050953468    -0.0027530922      0.001860364     -0.013806475      0.010125962
               15              -15            -22.4      0.021072844     -0.017405942     -0.010909402     0.0087676244     -0.027889527     0.0096572684
               45              -15            -22.4      0.060529999     -0.066188492     -0.063459925      0.067393951     -0.034556992     -0.012601286
               75              -15            -22.4     -0.001514022    -0.0036370733      -0.17325346       0.19918899      0.017467309     -0.075724229
              105              -15            -22.4     -0.068457931      0.064249575     -0.058636442      0.062135909      -0.01399722     0.0055617481
             -105               15            -22.4    0.00096470135   -0.00066665874   -0.00028561533    0.00017916631    0.00023687982     0.0023254678
              -75               15            -22.4     0.0017187044   -0.00093354128   -0.00065513339    0.00038563466    -0.0010461904     0.0046149534
              -45               15            -22.4     0.0029446294     -0.001220869    -0.0015081358    0.00074034999    -0.0038878424     0.0070096413
              -15               15            -22.4     0.0048077912     -0.002265255    -0.0034627076     0.0017932076    -0.0092446636     0.0091066267
               15               15            -22.4     0.0078177592    -0.0048490874    -0.0084577193     0.0052989046     -0.017967192      0.010438039
               45               15            -22.4     0.0091194063    -0.0084836474     -0.021503007      0.017324278     -0.025717653     0.0091526769
               75               15            -22.4    -0.0029182071    -0.0010277831     -0.035028409      0.029042788     -0.025265541     0.0093331458
              105               15            -22.4     -0.013820345     0.0069967066     -0.020453332      0.016927656     -0.011923067      0.014713855
             -105               45            -22.4     0.0006782788   -0.00052859122   -0.00033020458     0.0002336624    0.00028070059      0.001944192
