           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.015834276       0.01559819    -0.0016684242     -0.042977124     -0.004023137    -0.0012343457
              -75             -105            -22.4     -0.036977887      0.073859215     0.0048035905     -0.035274848   -0.00043446344     0.0013649048
              -45             -105            -22.4     -0.048784733       0.11800852    -0.0013966403     -0.021336474   -0.00014095237     0.0012717488
              -15             -105            -22.4     -0.039387055       0.13521715     -0.010582345    -0.0051077809   -0.00048747563    0.00040254495
               15             -105            -22.4      -0.01575299       0.12400967     -0.014576684     0.0090172552    -0.0014911116   -0.00095841271
               45             -105            -22.4     0.0076143485      0.092481703     -0.010027925      0.017541194    -0.0016311125    -0.0013731839
               75             -105            -22.4       0.01779248      0.052832637   -0.00080530898      0.020741275    -0.0016071724    -0.0014413459
              105             -105            -22.4     0.0088954298      0.014221236       0.01058832      0.020792309    1.9281986e-05   -0.00059433922
             -105              -75            -22.4      -0.05421995      0.020313319      0.040539969      -0.11394804     -0.010060581    -0.0049800202
              -75              -75            -22.4      -0.14125574      0.084003016      0.039919373     -0.098348334    -0.0031695568   -0.00056189782
              -45              -75            -22.4      -0.18288313       0.13300872     0.0014150954     -0.058125384   -0.00058538618   -3.2328091e-05
              -15              -75            -22.4      -0.16989031       0.15149964     -0.040362135    -0.0083782803    0.00017626696    -6.110307e-05
               15              -75            -22.4      -0.11617115       0.14036548     -0.056685138      0.033504337   -0.00026022326   -1.8327468e-05
               45              -75            -22.4     -0.058732621       0.10405147     -0.042639602      0.057060424   -0.00075442623   -0.00020588899
               75              -75            -22.4     -0.021154583      0.059749074      -0.01240395      0.064333983   -0.00013892008    -0.0004693247
              105              -75            -22.4    -0.0043978207      0.016890213      0.017786318      0.061407182     0.0014630504    0.00036681051
             -105              -45            -22.4       -0.1304978     0.0096803922       0.18332413      -0.18494555     -0.018288748     -0.012042136
              -75              -45            -22.4      -0.34976488      0.056892283       0.14468513      -0.16253397    -0.0057797739    -0.0037582596
              -45              -45            -22.4      -0.46316764      0.096397802      0.025937833     -0.095057704    -0.0018844767    0.00045860917
              -15              -45            -22.4      -0.42302772       0.12360587       -0.1053919     -0.016645934   -0.00035488667     0.0013083887
               15              -45            -22.4      -0.29485166       0.12391166       -0.1555995      0.054203458     0.0013132892   -0.00066547294
               45              -45            -22.4      -0.16200197      0.098672971      -0.12283134      0.098360062    0.00074986427   -0.00042231567
               75              -45            -22.4     -0.070987225      0.057939366      -0.05709403       0.11154765    0.00067405816   -0.00024253805
              105              -45            -22.4     -0.019646471      0.015692458    -0.0018005075        0.1053865     0.0020685205    0.00061014679
             -105              -15            -22.4      -0.26829731     -0.044820547       0.52338791       -0.2089507     -0.030250225     -0.020768717
              -75              -15            -22.4      -0.74831897     -0.096409246        0.4251307      -0.17491673     -0.010844407    -0.0017011471
              -45              -15            -22.4      -0.99378657      -0.11500493       0.06005092      -0.13341478    -0.0027493446    -0.0028740943
              -15              -15            -22.4      -0.86892897     -0.052891821      -0.28433907     -0.060068429     0.0010169121     0.0017875305
               15              -15            -22.4      -0.54033786      0.023775823      -0.37697971      0.043214351     0.0031265735     0.0013380991
               45              -15            -22.4      -0.27488485      0.047845218      -0.28061441        0.1236418      0.002475152     0.0011195785
               75              -15            -22.4      -0.11510412      0.033311628      -0.14614181       0.14892274    0.00092965754   -0.00065166171
              105              -15            -22.4     -0.030418638     0.0069353078     -0.048908919       0.14321668     0.0022465563     0.0010893391
             -105               15            -22.4      -0.44180498      -0.17241727        1.1857023     -0.069556035     -0.043691609     -0.039275769
              -75               15            -22.4        -1.420307       -0.5613848         1.057759      0.007027891     -0.025485635     -0.028976634
              -45               15            -22.4       -2.0511305      -0.83660817      0.089418039      -0.16936056     -0.011891095     -0.014137292
              -15               15            -22.4       -1.5379175      -0.56588948      -0.79917473      -0.27725422     0.0015055754      0.011460594
               15               15            -22.4      -0.75538319      -0.21116556      -0.82994753     -0.080915652     0.0038595158      0.010193974
               45               15            -22.4      -0.31918615     -0.064069204      -0.53679764      0.093244396     0.0027627656     0.0033668315
               75               15            -22.4      -0.11465035     -0.020462893      -0.26759234       0.15639868     0.0019480481   -0.00053940527
              105               15            -22.4     -0.029463124    -0.0098581016      -0.10789401       0.15798871     0.0018673271    0.00023992485
             -105               45            -22.4      -0.43247017      -0.31319892        2.1464694        0.3925561     -0.048229154     -0.068209521
              -75               45            -22.4       -2.1074004        -1.404415        2.6901455       0.89023089    0.00058927201      -0.12640628
              -45               45            -22.4       -4.2536693       -2.6101837       0.18452884      -0.11760435      0.014769205     0.0094080456
              -15               45            -22.4       -2.0336847       -1.4171338       -2.3710229       -1.1649156     -0.010315452       0.10889818
               15               45            -22.4       -0.5720399      -0.46705577       -1.5794059      -0.45566058      0.015164886      0.034406371
               45               45            -22.4      -0.14943957       -0.1835416      -0.80540252     -0.020540178     0.0067392397     0.0073390468
               75               45            -22.4     -0.038208548     -0.085310139      -0.36160403       0.12032272     0.0031167259    0.00076482381
              105               45            -22.4    -0.0097012613     -0.031186257      -0.14671567       0.13773699     0.0026252321    -0.0009581027
             -105               75            -22.4       0.23517931      -0.10015754        2.4383302       0.84498441     -0.034489248      -0.09527123
              -75               75            -22.4       0.64803296      -0.23079172        4.5131388        2.4395418      -0.10374822      -0.53812671
              -45               75            -22.4       0.85368723        1.2086949      0.091553122     -0.096098341      0.014700726      0.060643647
              -15               75            -22.4       0.71519542      -0.49723616       -4.3061485       -2.6646378      0.028034002       0.57205909
               15               75            -22.4       0.52277613      -0.27876627        -1.888018      -0.79982555      0.017228853      0.073404372
               45               75            -22.4       0.24564479      -0.20860262      -0.80005902      -0.12481468       0.02539039      0.019255636
               75               75            -22.4      0.088799305      -0.13125458      -0.32758176      0.053197362      0.010339525      0.004250525
