           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    7.0406095e-05   -0.00036815822   -6.5071072e-05   -0.00019937505   -0.00077139161    0.00097584596
              -75             -105            -22.4    0.00024500405   -0.00059210567   -4.5439869e-05   -0.00036435947   -0.00083294226     0.0015489865
              -45             -105            -22.4    0.00066820235   -0.00097480183     0.0001118076   -0.00061299786    -0.0011983757     0.0024392619
              -15             -105            -22.4     0.0015026311    -0.0018642757    0.00069060532    -0.0011252899    -0.0021083523     0.0040296828
               15             -105            -22.4     0.0032893163    -0.0037384639     0.0023211536    -0.0025177891    -0.0042279321     0.0065864855
               45             -105            -22.4     0.0063782833    -0.0071098171     0.0073009669    -0.0070236656    -0.0084549151      0.010824846
               75             -105            -22.4     0.0094641866     -0.011405752       0.02097895     -0.021162245     -0.012519641      0.015115956
              105             -105            -22.4    -0.0024764261     -0.001040177       0.03579887     -0.031949192     -0.011217746      0.018492175
             -105              -75            -22.4   -1.3618071e-05   -0.00051303703   -9.4217743e-05   -0.00012351414   -0.00071566942     0.0013381551
              -75              -75            -22.4    0.00019731425   -0.00086640089   -0.00010545877   -0.00022661098   -0.00038928015     0.0023560619
              -45              -75            -22.4    0.00078056729    -0.0014471597   -1.1013788e-05   -0.00040203298   -0.00079794915     0.0036269124
              -15              -75            -22.4     0.0021475023    -0.0028716815    0.00042769141   -0.00072597829    -0.0025581815     0.0054329289
               15              -75            -22.4     0.0058735167    -0.0073166443     0.0021195894    -0.0022540805    -0.0070140697     0.0082994457
               45              -75            -22.4      0.019400354     -0.022687845      0.010848051      -0.01074169     -0.015846115      0.011580555
               75              -75            -22.4      0.058931272     -0.074774869      0.060587414     -0.067712463     -0.015572624     0.0013126964
              105              -75            -22.4    -0.0084838653     -0.011068732       0.20619467      -0.24301845      0.067045212     -0.074945442
             -105              -45            -22.4   -7.0170689e-05   -0.00056517305   -8.7214306e-05   -2.1989461e-05   -0.00069869525     0.0014694809
              -75              -45            -22.4    0.00015467945   -0.00096199918   -0.00013329866   -2.8917933e-05   -0.00013514642      0.002668746
              -45              -45            -22.4    0.00084004039      -0.00163941   -0.00015104251   -2.0005644e-05   -0.00059178233     0.0040019597
              -15              -45            -22.4     0.0025127954    -0.0033343467   -0.00018010817    9.3544448e-05    -0.0027523672     0.0060011689
               15              -45            -22.4     0.0076177674    -0.0087918192    -0.0001189264    7.1295857e-05    -0.0082593588     0.0085807117
               45              -45            -22.4      0.031770725     -0.034323171   -2.3577304e-06    0.00030572579     -0.018504975      0.010999952
