           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.024752367    -0.0049429107     -0.025765508    -0.0077171181   -0.00023101371      0.001046677
              -75             -105            -22.4      0.067016572    -0.0072399224     -0.018074943    -0.0015636665     0.0011639704    0.00065645296
              -45             -105            -22.4      0.094747558    -0.0098671736    -0.0098381368   -0.00056863675     0.0014038049    0.00030150064
              -15             -105            -22.4       0.10781432    -0.0097033037    -0.0024895479   -0.00048572506     0.0010486557   -0.00014509576
               15             -105            -22.4       0.10744495    -0.0064726868     0.0044153035    0.00030522762    0.00064691942   -9.5521733e-05
               45             -105            -22.4      0.093933955    -0.0029660938      0.011385284     0.0023642434    0.00023262815   -0.00031998032
               75             -105            -22.4      0.067357071    -0.0016053112      0.019748557     0.0072079306    0.00048421748   -0.00086882222
              105             -105            -22.4      0.024862688    -0.0054131327      0.030595606      0.017845511     0.0035962653   -0.00067334913
             -105              -75            -22.4      0.017409729    -0.0078426935     -0.068686403    -0.0079154186    -0.0017996938    0.00072765048
              -75              -75            -22.4      0.046804655     -0.013875754     -0.048425544     0.0010098079   -0.00030037019    0.00044554364
              -45              -75            -22.4      0.064595006     -0.016768176      -0.02575071    9.8207929e-05    0.00011833763    0.00038992526
              -15              -75            -22.4      0.068371587      -0.01508665    -0.0042888345    -0.0029011907    0.00021891177    0.00015058734
               15              -75            -22.4      0.061593931     -0.011383537      0.013446191    -0.0028984866    0.00025105011   -0.00017851974
               45              -75            -22.4      0.048955906    -0.0071061524      0.030014651     0.0020165939     0.0002827523   -0.00056057039
               75              -75            -22.4      0.032462552     -0.005967678      0.049906835      0.011594716     0.0019315854   -0.00050615182
              105              -75            -22.4      0.011828961    -0.0070404015       0.07480824      0.029695624     0.0068988665    0.00056255097
             -105              -45            -22.4     0.0095303971    -0.0076238266     -0.097679511    -0.0070752343    -0.0028787542    0.00097347714
              -75              -45            -22.4      0.022995261     -0.010593925     -0.066196248     0.0023013016    -0.0011661077    0.00070489949
              -45              -45            -22.4      0.022906564    -0.0097940248     -0.027271226    -0.0022273466   -0.00036449396    0.00045368809
              -15              -45            -22.4     0.0053733555    -0.0059933588     0.0069733253    -0.0070160544   -0.00045843312   -6.8374058e-05
               15              -45            -22.4     -0.018904483    -0.0024296832      0.028962344    -0.0061782692     -0.000245462   -0.00016567401
               45              -45            -22.4     -0.033256695    -0.0007965538      0.040692657     0.0021361082     0.0010161799   -0.00046576635
               75              -45            -22.4     -0.028252272    -0.0027667729      0.057565827      0.017371614     0.0039372337    -0.0001593145
              105              -45            -22.4     -0.010922538    -0.0069511975      0.089366153      0.042775147       0.01235767     0.0031100111
             -105              -15            -22.4     0.0011679424    -0.0078369947      -0.11072396     -0.010024286    -0.0031385585    0.00039831441
              -75              -15            -22.4    -0.0042954478     -0.008494718     -0.063830718    -0.0012762395    -0.0016781306     0.0003082765
              -45              -15            -22.4     -0.032997288    -0.0071870647    -0.0031711687    -0.0067685945    -0.0012697498    0.00015447388
              -15              -15            -22.4     -0.089902028    -0.0082989298      0.051027685    -0.0090871369    -0.0018803292   -2.0667287e-05
               15              -15            -22.4      -0.16160014     -0.015860304      0.067239597     -0.004431556   -0.00076225144   -0.00044468371
               45              -15            -22.4      -0.19069518     -0.021195902      0.041332927     0.0048308247     0.0021797852   -0.00071864633
               75              -15            -22.4      -0.14733326     -0.020493163       0.01941208      0.023699168     0.0075173439     0.0010658379
              105              -15            -22.4     -0.054120399     -0.015880385      0.048575681      0.057368759      0.022009656     0.0080899633
             -105               15            -22.4    -0.0071231723     -0.010792643      -0.10846496      -0.01430174    -0.0037720376    0.00042541805
              -75               15            -22.4     -0.031724032     -0.015400803     -0.039213374    -0.0045600766    -0.0038175983    0.00034285028
              -45               15            -22.4     -0.094522968     -0.025418548      0.062900357    -0.0030307779    -0.0045074499    -0.0008307182
              -15               15            -22.4      -0.22976011     -0.058096703       0.16665971      0.010872457    -0.0079676406    -0.0028134754
               15               15            -22.4      -0.42380753      -0.12010421       0.17440459       0.02325212     -0.008360819    -0.0051514637
               45               15            -22.4      -0.51780295      -0.16059613      0.031790216     0.0097299265    0.00081646955   -0.00045352761
               75               15            -22.4      -0.38696176      -0.12439964      -0.11198837     0.0027929049      0.015676245     0.0050262907
              105               15            -22.4      -0.12932788     -0.050425731     -0.093480803      0.046757419      0.038079239      0.018746393
             -105               45            -22.4     -0.013947098     -0.017832937     -0.091983259     -0.014454136    -0.0051515792    2.3268425e-05
              -75               45            -22.4     -0.049980603     -0.034840152    0.00078738166     0.0013035726    -0.0079436479    -0.0010263633
              -45               45            -22.4      -0.12669194     -0.068187088       0.16903368      0.027177416     -0.017308444    -0.0062116971
              -15               45            -22.4      -0.34731257      -0.17544696       0.41791743       0.10963815     -0.029041423     -0.016561856
               15               45            -22.4        -0.875413      -0.44732165       0.51726502       0.18286763     -0.025781887     -0.026442157
               45               45            -22.4       -1.2587932        -0.662642      0.035267223      0.026845634    -0.0095215114   -0.00063488766
               75               45            -22.4      -0.84054375      -0.44154698      -0.50432813      -0.15903276       0.04470437        0.0338769
              105               45            -22.4      -0.22881787      -0.13558103      -0.40949407     -0.060093231      0.079907179      0.048320159
             -105               75            -22.4     -0.022025172     -0.029906545     -0.065393239    -0.0041933623    -0.0097587937    -0.0017944147
              -75               75            -22.4      -0.05847301     -0.061565548      0.028254848       0.01671936     -0.024337184    -0.0093507059
              -45               75            -22.4     -0.092746273      -0.11351591       0.24391389      0.079340152     -0.051607389     -0.029137336
              -15               75            -22.4      -0.24981824      -0.27325368       0.75957167       0.32051158      -0.10929061     -0.094650984
               15               75            -22.4        -1.141418      -0.86444122        1.5961198       0.81001818      -0.13296083      -0.21453749
               45               75            -22.4       -2.8890717       -1.7608693     0.0080166422      0.010437526     -0.012274625     -0.010893777
               75               75            -22.4       -1.2143407      -0.92829543       -1.5843068      -0.77622998       0.16724417       0.23281848
              105               75            -22.4      -0.14953449      -0.18159588      -0.82004571      -0.31703359         0.166897       0.12924843
             -105              105            -22.4     -0.040401738     -0.053569384     -0.027138228      0.014201078     -0.021258853    -0.0095653096
              -75              105            -22.4     -0.088066354      -0.10208863       0.01665155      0.025263436     -0.050987553     -0.032022364
              -45              105            -22.4     -0.064378053      -0.15109864       0.13012591      0.073561102       -0.1413289      -0.11060875
              -15              105            -22.4        0.2275442      -0.11305364       0.53709942       0.31377476      -0.40555567       -0.4025479
               15              105            -22.4        1.4799073       0.64894372        2.2106504        1.3217354      -0.86072183       -1.4185629
               45              105            -22.4        3.6158175        4.3320127      0.019273963       0.02644686      0.028534237       0.14558654
               75              105            -22.4         1.554752        0.7534433       -2.0361009       -1.2063078       0.90892208        1.4600739
              105              105            -22.4       0.17635699      -0.06921754      -0.55874062      -0.32776836       0.47526982        0.4627296
