           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
               15               75            -22.4       0.15090849      -0.11911211     -0.066092543      0.023724878   -0.00041921879    0.00065493351
               45               75            -22.4      0.085582614     -0.093029544     -0.056176774      0.048662137    0.00055831333     0.0001088852
               75               75            -22.4       0.03680069     -0.052929513     -0.026772294      0.056501962   -0.00029793329    4.0945924e-05
              105               75            -22.4     0.0098506706     -0.014654102     0.0059737833      0.053469863    -0.0017288607   -0.00091128139
             -105              105            -22.4       0.02111762    -0.0089959214     0.0031960732     -0.036852147      0.003157493     0.0003267593
              -75              105            -22.4       0.05601972     -0.056660403     0.0098020276     -0.031569861    0.00060625916    -0.0013043206
              -45              105            -22.4      0.078646809      -0.09678673     0.0014897466     -0.020411082   -0.00020836511   -0.00094629743
              -15              105            -22.4       0.07257539      -0.11382247     -0.010670121    -0.0061790724    0.00051187858   -0.00048648659
               15              105            -22.4      0.045744199      -0.10650613     -0.016539931     0.0064793257    0.00071371451    0.00061842904
               45              105            -22.4      0.015183914      -0.08057908     -0.013881117      0.014824193     0.0011709686     0.0011132577
               75              105            -22.4    -0.0039210655     -0.045671903    -0.0047964468      0.018044565    0.00088862883     0.0010155865
              105              105            -22.4    -0.0043907422     -0.011817256     0.0075932527      0.017657548   -0.00020000534    0.00044663181
