           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.19749203      0.055163585       0.16301885      -0.08949481     -0.011489788    -0.0074657258
              -75             -105            -22.4      -0.53765446       0.21201158       0.13567011     -0.084434256    -0.0010477714     0.0025724189
              -45             -105            -22.4      -0.72387284       0.33741564      0.036249429     -0.055212922    -0.0020821774     0.0024864357
              -15             -105            -22.4      -0.68236715       0.40387934      -0.06578999     -0.017779199    -0.0030450984    0.00016781953
               15             -105            -22.4      -0.49431631       0.38881961      -0.11216462      0.021100253    -0.0053401096    -0.0053567695
               45             -105            -22.4      -0.28516552       0.30334139      -0.10092806      0.050151363    -0.0045628329    -0.0056621507
               75             -105            -22.4       -0.1269481       0.18137182     -0.068869777      0.059738513    -0.0045101694    -0.0046491218
              105             -105            -22.4     -0.031951897       0.05651487     -0.039969012      0.050870426    -0.0011589129    -0.0010167293
             -105              -75            -22.4      -0.33190235      0.022988945       0.62960571      -0.23211129     -0.029909557     -0.021540258
              -75              -75            -22.4      -0.93231416      0.096478954        0.4998984      -0.21784034     -0.009168705    -0.0069637317
              -45              -75            -22.4       -1.2368309       0.18150789      0.099009193      -0.16417682   -0.00090084504    -0.0024194822
              -15              -75            -22.4       -1.1039878       0.28066215      -0.28524253     -0.072016783     0.0018557373     0.0011655705
               15              -75            -22.4      -0.72783816       0.34034121      -0.40727931      0.055861238    -0.0001003161     0.0010756962
               45              -75            -22.4      -0.39041665       0.28909123      -0.33264929       0.14896122   -0.00065923086   -0.00030202116
               75              -75            -22.4      -0.17480184       0.18186976      -0.21432152       0.18574406   -0.00056985096   -0.00096219312
              105              -75            -22.4     -0.047990058      0.060285248      -0.12643701       0.17015108     0.0015081522     0.0014792443
             -105              -45            -22.4      -0.53801489      -0.10608725        1.4325938      -0.22439471     -0.037153248     -0.044346947
              -75              -45            -22.4       -1.6860653      -0.37612197        1.2075965      -0.18402715     -0.024720838     -0.041293707
              -45              -45            -22.4       -2.4170711      -0.57366824        0.1861783      -0.24704471      0.004235412     0.0075057647
              -15              -45            -22.4       -1.8695062      -0.24356146      -0.84051156      -0.29487413     0.0053299488      0.021688037
               15              -45            -22.4       -1.0013983      0.092487969      -0.94812894      -0.03537222      0.007640779     0.0065085893
               45              -45            -22.4      -0.46465814       0.18001819      -0.66630405       0.19863375     0.0023312639     0.0019614142
               75              -45            -22.4      -0.19198242       0.13168298      -0.39292398       0.29037309    0.00057781738    0.00063024438
              105              -45            -22.4     -0.050944172      0.044379231      -0.22932391       0.27734649     0.0017591727     0.0013124568
             -105              -15            -22.4      -0.58208138      -0.26246637        2.6448517       0.14443333     -0.033025436     -0.060567185
              -75              -15            -22.4       -2.4989789       -1.2382823        3.0643528       0.66230869      -0.01038859      -0.12056084
              -45              -15            -22.4       -4.6814728        -2.333982      0.097396895      -0.39783043     -0.085129842     -0.053049605
              -15              -15            -22.4       -2.6705368       -1.2274892       -2.5285573       -1.2182345     0.0017233662       0.12568983
               15              -15            -22.4      -0.95486122      -0.23306468       -1.8177971      -0.37569839     0.0013349158      0.028476335
               45              -15            -22.4      -0.36280286      0.018650234       -1.0512923       0.16255115     0.0036864802     0.0093323318
               75              -15            -22.4      -0.13621773      0.044398807      -0.56162572       0.33844322    0.00084864511   -0.00016901467
              105              -15            -22.4     -0.034106877      0.015928317      -0.31872776        0.3411864    2.8837236e-05     0.0022884775
             -105               15            -22.4    -0.0049310555      -0.10490712        3.3812406       0.56724662     0.0049401526     -0.073136732
              -75               15            -22.4     -0.095245406      -0.29093957        5.2846794        2.2467902       0.10094732      -0.42200267
              -45               15            -22.4      -0.12410175       0.91541791       0.31622648      -0.24499282    -0.0036637895        0.2662079
              -15               15            -22.4    -0.0022727214      -0.34758234       -4.6649609       -2.8050466       0.11871782       0.67488986
               15               15            -22.4     -0.022586204      -0.21943747       -2.3908551      -0.73457426    -0.0046984912      0.069754705
               45               15            -22.4     0.0077076438     -0.099856764       -1.2506933      0.084350541     0.0049322643      0.011192312
               75               15            -22.4     0.0054745786     -0.051543582      -0.63614571       0.32745951    0.00094949396    0.00061456801
              105               15            -22.4    0.00089960959     -0.017441601      -0.35458449       0.34231585   -0.00095274422   -0.00061207416
             -105               45            -22.4        0.6019733       0.16443671        2.6119924       0.37889171      0.031579718     -0.014425477
              -75               45            -22.4        2.5615296        1.1555572        3.0868533        1.2288724      -0.01904878      -0.20766865
              -45               45            -22.4        4.8217125         3.093806       0.28460121      -0.20223755     -0.075644962      -0.10462265
              -15               45            -22.4        2.5824308       0.95592284       -2.4411063       -1.5835154      0.042984691       0.22832191
               15               45            -22.4       0.98999655      -0.03723323       -1.8047189      -0.52396029     0.0090141855      0.045494169
               45               45            -22.4       0.39505088       -0.1836901        -1.034808      0.074765846     0.0031869919     0.0056589893
               75               45            -22.4       0.15493241      -0.13556434      -0.55117238       0.27352187   -0.00052658108    0.00092275243
              105               45            -22.4      0.039550383      -0.04694552      -0.31214544       0.28358874    -0.0016200648    -0.0034352364
             -105               75            -22.4       0.57465881      0.082818344        1.3360214      0.047524262      0.034210019      0.010489337
              -75               75            -22.4        1.8372824       0.40964642        1.1858758       0.11729578     0.0097939279     -0.021840453
              -45               75            -22.4        2.5662496       0.65063363       0.16188958          -0.1788     0.0045400928     0.0082287109
              -15               75            -22.4        2.0417461       0.21612851      -0.81839943      -0.42707369   -0.00041855406      0.020942485
               15               75            -22.4        1.1312391      -0.21400034      -0.89071196      -0.16682515     0.0020744633      0.015883636
               45               75            -22.4       0.54185218      -0.28626379       -0.6112324      0.079037011     0.0082001705     0.0048346617
               75               75            -22.4       0.22794107      -0.19290981      -0.35457131       0.17498876     0.0012390687   -1.6753795e-05
              105               75            -22.4      0.060337953      -0.06659852      -0.20171303       0.17471744    -0.0013657309    -0.0042443341
             -105              105            -22.4       0.41151208      0.011576453       0.37349173     -0.020269563       0.01522323     0.0079307696
              -75              105            -22.4        1.1737982    -0.0057405871       0.30685869     -0.029395357    -0.0011895613    -0.0067505185
              -45              105            -22.4         1.596707     -0.062032185      0.059335049     -0.060600143    -0.0003584029   -0.00058757811
