           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4       -1.7527131       0.57197094        1.7539109        1.5756625     -0.030237136      -0.44209439
              -75             -105            -22.4       -0.8592245      -0.83702397       -1.7662733       -1.4602895      -0.90936029     -0.087238736
              -45             -105            -22.4      0.024538748      -0.16384012      -0.43852454      -0.40698734      -0.40284672      -0.19793926
              -15             -105            -22.4        0.1781109    -0.0036487221     -0.096504867      -0.10194962      -0.14706975     -0.078358069
               15             -105            -22.4       0.17570984      0.014063725     -0.011949454      -0.03773915     -0.057272788     -0.028433619
               45             -105            -22.4       0.13745575      0.014233366      0.012015978      -0.02455182     -0.023782039    -0.0094469059
               75             -105            -22.4      0.089558281      0.017183673      0.021666998     -0.020693576     -0.010667579    -0.0023740151
              105             -105            -22.4      0.033276428      0.018244749      0.029006669     -0.016307052    -0.0053990004    8.0720987e-05
             -105              -75            -22.4        1.7318256        1.8827692       0.84976417       0.98267663       0.86319274       0.45969504
              -75              -75            -22.4        1.0930965       0.90682435        -1.099704       -1.0211735     -0.012409421       0.15869845
              -45              -75            -22.4       0.28059497        0.1183115       -0.5412873      -0.43953466     -0.084777534     0.0012459429
              -15              -75            -22.4       0.13623369      0.002107915      -0.16185601      -0.14015538     -0.046658013     -0.010536611
               15              -75            -22.4       0.10771958     -0.012483106     -0.020275857     -0.058228083     -0.021644149    -0.0048602843
               45              -75            -22.4      0.084449649    -0.0093234265      0.033846937     -0.041156799    -0.0086107142   -0.00088157522
               75              -75            -22.4       0.05571951    -0.0011665619      0.057642676     -0.037452955    -0.0041710977    0.00043676177
              105              -75            -22.4      0.020699028     0.0054664672      0.075021744     -0.025729729    -0.0022361693    0.00095877063
             -105              -45            -22.4       0.41361079        0.4160381     -0.024168242       0.14936265        0.3919487       0.25388479
