           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.025289407    -0.0039909692     -0.027728468     -0.012366335   -0.00092410675      0.001119094
              -75             -105            -22.4       0.06870158    -0.0015068806     -0.018842932     -0.005009634    0.00091287174    0.00087737211
              -45             -105            -22.4      0.096106313   -0.00096099812    -0.0099652596    -0.0026557487     0.0010910963    0.00047281425
              -15             -105            -22.4       0.10849755    -0.0001384138    -0.0026856887    -0.0011888503    0.00059000449   -4.7842976e-05
               15             -105            -22.4       0.10794065     0.0014391288     0.0038164305    0.00054177269   -1.5973083e-05   -9.8676544e-05
               45             -105            -22.4      0.094713487     0.0022428425      0.010769464     0.0027053047   -0.00047231134   -0.00034194795
               75             -105            -22.4      0.068043888     0.0013283165       0.01917856     0.0067958157   -0.00038864522   -0.00090994779
              105             -105            -22.4      0.025182363    -0.0035523572      0.029282777      0.015967708     0.0021054735    -0.0010262331
             -105              -75            -22.4      0.016135681    -0.0061568618      -0.07202027     -0.019075967    -0.0030354322    0.00055020605
              -75              -75            -22.4      0.043011378    -0.0067873979     -0.048777036    -0.0076568974   -0.00071753544    0.00054038264
              -45              -75            -22.4      0.058169916    -0.0060871746     -0.025100065    -0.0045720977   -4.1461924e-05     0.0004854851
              -15              -75            -22.4      0.061177749     -0.003905317    -0.0052615097    -0.0031809213    0.00012177797    0.00021936088
               15              -75            -22.4      0.057871316    -0.0023687726      0.010238554   -0.00030293289    8.1199956e-05   -0.00010486629
               45              -75            -22.4      0.050483949    -0.0014093381      0.026846699     0.0047080787   -3.7660764e-05   -0.00046645547
               75              -75            -22.4      0.036348909    -0.0028104733       0.04855049      0.012200594     0.0010615478   -0.00057377631
              105              -75            -22.4      0.013764988    -0.0053076474      0.072943293      0.027130852     0.0045994045   -0.00022666108
             -105              -45            -22.4     0.0047939178    -0.0056191715     -0.097648889     -0.025661685    -0.0049174186     0.0003991483
              -75              -45            -22.4     0.0080497665    -0.0027668127     -0.061270215     -0.012023496    -0.0019258671     0.0005962638
              -45              -45            -22.4     -0.002156416     0.0012177082     -0.022071524    -0.0090140654   -0.00058228639    0.00053957343
              -15              -45            -22.4     -0.021961922     0.0046431138     0.0029244896    -0.0060864449    -0.0004916566    1.8782433e-05
               15              -45            -22.4     -0.033986859     0.0058230576      0.014310817   -0.00074203586   -3.8874474e-05   -0.00019527155
               45              -45            -22.4     -0.028016342     0.0052508186      0.027178202     0.0077355178    0.00086411677   -0.00046059064
               75              -45            -22.4      -0.01338666     0.0012356068      0.054896582      0.019357309     0.0024439478   -0.00049396075
              105              -45            -22.4    -0.0033191144    -0.0046582283      0.091315709      0.039280795     0.0075778356    0.00098118663
             -105              -15            -22.4    -0.0089700706    -0.0070366119     -0.098650411     -0.035998192    -0.0061515733   -0.00061534171
              -75              -15            -22.4     -0.038895682    -0.0045640455     -0.040553421     -0.019629385    -0.0031094935    0.00025771646
              -45              -15            -22.4     -0.096996948    -0.0050682621       0.01631302     -0.013489254    -0.0020280802   -0.00024416082
              -15              -15            -22.4      -0.16678593     -0.010910973       0.03996256    -0.0059337365    -0.0017811389   -9.2739887e-05
               15              -15            -22.4      -0.20226784     -0.016115259       0.01671849    3.2709562e-05    0.00052843563   -0.00011681988
               45              -15            -22.4       -0.1671987     -0.011326199    -0.0043004411     0.0096691111     0.0030831012    9.8298529e-05
               75              -15            -22.4     -0.094759241    -0.0071926047      0.016333815       0.02708119     0.0046163588     7.725296e-05
              105              -15            -22.4       -0.0282782    -0.0086550815      0.070690125      0.054583777      0.011886223     0.0028008372
             -105               15            -22.4     -0.022172097     -0.014006398     -0.073764652     -0.043926861    -0.0085276794    -0.0014442868
              -75               15            -22.4     -0.091233864     -0.026377827      0.025439259     -0.019095365    -0.0078095165    -0.0010151138
              -45               15            -22.4      -0.23072991     -0.059688859       0.13157934      0.003798312    -0.0069354279    -0.0030055433
              -15               15            -22.4      -0.43255839      -0.12390301       0.15316081      0.020761875    -0.0086850701    -0.0046005249
               15               15            -22.4      -0.53987378      -0.16144042      0.013916775   -0.00077215402    -0.0041102478    -0.0025744892
               45               15            -22.4       -0.4223026       -0.1214904      -0.11640503     -0.013613695     0.0065516122      0.003444321
               75               15            -22.4      -0.21508926     -0.059956551       -0.1037001      0.012780937      0.010762749     0.0024052239
              105               15            -22.4     -0.058608405     -0.023757385    -0.0033177945      0.059601363      0.017782878     0.0062637683
             -105               45            -22.4     -0.026703259      -0.02789198     -0.030266441     -0.038015954     -0.013631112    -0.0036242967
              -75               45            -22.4      -0.11679555     -0.072774112       0.13734882      0.011225495     -0.017551217    -0.0060739922
              -45               45            -22.4       -0.3476558      -0.18472421       0.39118791       0.10307237      -0.03136982     -0.018196538
              -15               45            -22.4       -0.8745352      -0.46217909          0.51005       0.18466598     -0.026822871     -0.023680797
               15               45            -22.4       -1.2906294       -0.6797449     0.0098332129    -0.0012262426    0.00065161439    -0.0025088387
               45               45            -22.4      -0.86831909      -0.45884198      -0.46631789      -0.16413631      0.018008504      0.022786487
               75               45            -22.4      -0.33548802      -0.18073462      -0.37525886     -0.085227117      0.032541916      0.018561345
              105               45            -22.4     -0.075352311     -0.053815588      -0.13017337      0.027931014      0.034527775      0.015390899
             -105               75            -22.4     -0.019093448     -0.045561299    0.00098535768     -0.011632813     -0.026546065     -0.010867909
              -75               75            -22.4     -0.069753669       -0.1150541       0.21984829      0.067959048     -0.060265619     -0.033834878
              -45               75            -22.4      -0.23834239       -0.2895709       0.74680459       0.32109448      -0.10969645     -0.092471041
              -15               75            -22.4        -1.198087      -0.92715156        1.5633864       0.79179239      -0.15516151      -0.22787437
               15               75            -22.4       -2.8379641       -1.7410039      0.028924497       0.01564537      0.084208898      0.050774582
               45               75            -22.4         -1.15274      -0.89277369        -1.621493      -0.82839996       0.14405589       0.22630897
               75               75            -22.4      -0.22242859       -0.2800144      -0.72872055      -0.30427831       0.11477558      0.095878594
              105               75            -22.4     -0.027386814     -0.074675329      -0.21781382     -0.040749576      0.069776304       0.03862847
             -105              105            -22.4     -0.033191662     -0.077967606    0.00014971884      0.018906461     -0.056648772      -0.03516398
              -75              105            -22.4     -0.024302449      -0.14942499        0.1239523      0.072657391      -0.14124849      -0.10780539
