           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4       -2.2826109       -1.2953379        2.3119197        1.2236483     0.0052881325      -0.17220727
              -75             -105            -22.4       -5.8847985       -2.9964502       0.30912507      0.048525374     -0.007297433     -0.018987047
              -45             -105            -22.4       -3.5583496       -1.6028166       -1.6118742      -0.99800068      -0.16751219       0.02400976
              -15             -105            -22.4       -1.3353806       -0.2940256       -0.8076418      -0.42323077      -0.13415106     -0.052918412
               15             -105            -22.4      -0.45015693      0.064596795      -0.32651058      -0.12095214     -0.072082765      -0.04133305
               45             -105            -22.4      -0.12427214       0.10400358      -0.13283306     -0.027726863     -0.033808779     -0.019043276
               75             -105            -22.4     -0.004630167      0.074946798     -0.045036491    -0.0050617559     -0.015619554    -0.0079193022
              105             -105            -22.4      0.014200971      0.035708815    -0.0057563959    -0.0039919997    -0.0070711076    -0.0021777465
             -105              -75            -22.4      -0.23931216      -0.16557375        5.7508116        3.3497269       0.10492381      -0.54445994
              -75              -75            -22.4      -0.79264772         1.011636       0.61639071     -0.051912673      0.012952325     0.0062957439
              -45              -75            -22.4      -0.78173506      -0.15572464       -3.9527988       -2.6673999    -0.0068532024       0.47514582
              -15              -75            -22.4      -0.46804863      0.012230143       -1.7584678      -0.90747607     -0.039848499      0.047232434
               15              -75            -22.4      -0.22000431      0.098320194       -0.7572791      -0.21805176     -0.020720989     0.0018400218
               45              -75            -22.4     -0.076623298      0.088299036      -0.31312084      -0.02441502    -0.0071798041   -0.00061835814
               75              -75            -22.4     -0.010187876      0.058505159      -0.10796464      0.019405365    -0.0048325937   -0.00039128109
              105              -75            -22.4     0.0040082461      0.025052315     -0.011077907      0.023344994    -0.0024520569    0.00080864853
             -105              -45            -22.4        1.4823989        1.0727316        3.5562813        1.9995935       0.14278322      -0.14240992
              -75              -45            -22.4         3.880559        3.2131214       0.68459958     -0.019317552      0.028217379     0.0076820906
              -45              -45            -22.4        1.9807155        1.3588473       -2.0375009       -1.6290218      0.039378628       0.24290232
              -15              -45            -22.4        0.5635733        0.3523576       -1.4380276      -0.69951475    -0.0019860824      0.042702734
               15              -45            -22.4        0.1449244       0.11845628      -0.74039733      -0.16753933    -0.0030760053     0.0062029567
               45              -45            -22.4      0.046950601      0.060388874      -0.33803591     0.0058524711    -0.0035902574    0.00097707636
               75              -45            -22.4      0.020437736      0.034587655      -0.12185811      0.043222569    -0.0019187959    0.00081005564
              105              -45            -22.4     0.0081055742      0.015047918    -0.0098579368      0.043892186    -0.0013135568     0.0006703838
             -105              -15            -22.4       0.77185917        0.4836556        1.3489381       0.40784883       0.12321386      0.061106618
              -75              -15            -22.4        1.7310084        1.0092911        0.4677965     -0.065284953      0.033325959      0.011313342
              -45              -15            -22.4        1.4123859       0.69098133      -0.55205542      -0.44743395    -0.0067917528       0.01126035
              -15              -15            -22.4       0.70591336       0.23791239      -0.71292835      -0.27522454      0.004218515      0.010536555
               15              -15            -22.4       0.29968807       0.06540817      -0.49038914     -0.062471215    0.00078847888     0.0030618752
               45              -15            -22.4       0.11899393      0.017106911      -0.25632876      0.033499401    -0.0022577732    0.00099867245
               75              -15            -22.4      0.043621343     0.0082533201     -0.090900265       0.05220728    -0.0005811858    0.00047921532
              105              -15            -22.4      0.011685648     0.0057975342     0.0050646188      0.049665127    -0.0017012589    0.00036264164
             -105               15            -22.4       0.32195076       0.13876303       0.47093508     -0.025448823      0.066534437      0.040999688
              -75               15            -22.4       0.73954141       0.25377673       0.23210424     -0.096557707      0.016956188     0.0035241116
              -45               15            -22.4       0.73998487       0.18267876      -0.13742185      -0.14290112      0.002132975    0.00030589086
              -15               15            -22.4       0.49128875      0.057112157      -0.30272967     -0.084620938     0.0033110557     0.0015388601
               15               15            -22.4        0.2556566    -0.0071122334      -0.25790519     -0.002082285   -0.00019501343     0.0013358258
               45               15            -22.4       0.11431709     -0.018380426      -0.14709605      0.041118816    0.00026904672   -0.00031330259
               75               15            -22.4        0.0417317      -0.01053447     -0.044156343       0.04639972   -0.00053119403    0.00033963277
              105               15            -22.4      0.010715781   -0.00075089175      0.024602611      0.043033902    -0.0015878811   -0.00024649469
             -105               45            -22.4       0.12769566      0.032827355       0.12769984     -0.091524146      0.030293237      0.018723432
              -75               45            -22.4        0.3100737      0.037062004       0.07992325     -0.088071428     0.0096448455     0.0027549136
              -45               45            -22.4        0.3440181     0.0042499821     -0.043621588       -0.0685784     0.0028700689    8.2523111e-05
              -15               45            -22.4       0.25625798     -0.031256184      -0.11829102     -0.026699105    0.00069554988    0.00016695241
               15               45            -22.4       0.14687492     -0.043010768      -0.11331937       0.01300975    0.00029183799    5.3804506e-06
               45               45            -22.4      0.065243632     -0.033491008     -0.064613044      0.031159865    0.00033447589   -0.00030500171
               75               45            -22.4      0.021194782     -0.018135311    -0.0077647655      0.031857044   -0.00049359887    0.00015583479
