           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0037583362    -0.0018181631     0.0080707762    -0.0052822619    -0.0033615378     0.0098582357
              -75             -105            -22.4     0.0011075252    0.00013130791      0.011191982    -0.0075911018    -0.0060498682      0.010252994
              -45             -105            -22.4    -0.0019727792     0.0018518368     0.0096242549    -0.0051784245    -0.0059427042     0.0095719574
              -15             -105            -22.4    -0.0028291699     0.0020200722     0.0060745631    -0.0030348175    -0.0034458798     0.0077292542
               15             -105            -22.4    -0.0023713592     0.0014096622     0.0034410767    -0.0015892108    -0.0012921259     0.0056081498
               45             -105            -22.4    -0.0016226711    0.00095101981     0.0017826102   -0.00096379488   -0.00013373095     0.0037956506
               75             -105            -22.4    -0.0010243879    0.00062714628    0.00087719987   -0.00057737157    0.00035451897     0.0024271903
              105             -105            -22.4   -0.00061851763    0.00042424418    0.00037480169   -0.00029429066    0.00038617392     0.0014642943
             -105              -75            -22.4      0.014547618    -0.0083931098      0.021814274     -0.018115435     -0.012539092      0.016731909
              -75              -75            -22.4     0.0018684868     0.0014787823      0.038391963     -0.036123533     -0.023416473      0.010068976
              -45              -75            -22.4     -0.010215573      0.010483954       0.02427635     -0.020613175     -0.024225932      0.010553008
              -15              -75            -22.4    -0.0083792526     0.0067739459     0.0099629778    -0.0065063345     -0.016109902      0.010388699
               15              -75            -22.4    -0.0049711778     0.0033289569     0.0043208534    -0.0023019416    -0.0079482822     0.0086327465
               45              -75            -22.4    -0.0029113612     0.0015436257      0.001992113   -0.00092077674    -0.0030874361     0.0062030037
               75              -75            -22.4    -0.0017034016     0.0010079076      0.000909989   -0.00051898649   -0.00067022932      0.004002118
              105              -75            -22.4   -0.00095750653    0.00067706231    0.00036307715   -0.00025394579    0.00039747905     0.0021050782
             -105              -45            -22.4      0.062685877     -0.058924064      0.059523806     -0.062940165     -0.011117835     0.0048864661
              -75              -45            -22.4     0.0038809625     0.0013830229       0.16456833      -0.19457063      0.020326994     -0.083394714
              -45              -45            -22.4     -0.061586119      0.071397439      0.066273183     -0.071282245     -0.034733664     -0.010007108
              -15              -45            -22.4      -0.02234841      0.019944943      0.012787144     -0.010099006      -0.02929347      0.011832788
               15              -45            -22.4    -0.0086922962     0.0054701334      0.003366685     -0.001749596     -0.013982844      0.010644445
               45              -45            -22.4     -0.004264127     0.0021329061     0.0013776263   -0.00057670643    -0.0055258451     0.0079177255
               75              -45            -22.4    -0.0023195574     0.0012695584    0.00060454936    -0.0002938103      -0.00146937     0.0051285983
              105              -45            -22.4    -0.0012642341    0.00083899248    0.00023354782   -0.00013137031    0.00034059095     0.0025224159
             -105              -15            -22.4       0.19285014      -0.21327408     -0.003301057     0.0039649801       0.04249461     -0.066428125
              -75              -15            -22.4      0.044042893     -0.040607698    -0.0088207871     0.0064652804       0.57232565      -0.82049507
              -45              -15            -22.4      -0.17298943       0.20121619     0.0041644317    -0.0047939699      0.021865077     -0.095380031
              -15              -15            -22.4     -0.035353392      0.030846449   -0.00068967161    0.00065771001     -0.033733975      0.010773953
               15              -15            -22.4      -0.01074572     0.0063757999    8.2603234e-05    0.00013559521     -0.016739968      0.011523512
               45              -15            -22.4    -0.0049082446     0.0025023369     0.0001164315    0.00012102183    -0.0066879191     0.0087494217
               75              -15            -22.4    -0.0025975476     0.0013168516    4.8377166e-05    3.3953311e-05    -0.0018255836      0.005622555
              105              -15            -22.4    -0.0013983535    0.00088971411    2.4720859e-05    1.2109454e-05    0.00034744196     0.0026788511
             -105               15            -22.4      0.065018743     -0.059618752     -0.059507322      0.062874131     -0.015332378     0.0082243904
              -75               15            -22.4      0.010665518    -0.0042106323      -0.17029709       0.19574285      0.023713257     -0.088415727
              -45               15            -22.4     -0.059878796      0.065283209     -0.065425523      0.069748953     -0.034601554     -0.012127475
              -15               15            -22.4     -0.021960856        0.0177815      -0.01229335     0.0094643459     -0.029483644      0.010838175
               15               15            -22.4    -0.0085090855     0.0045327893    -0.0030895178     0.0019411147     -0.014559763      0.011008716
               45               15            -22.4    -0.0043685427     0.0020304418    -0.0012308218    0.00074469409    -0.0060038576      0.008397622
               75               15            -22.4    -0.0023809965     0.0012012325   -0.00051186059    0.00033297285    -0.0016287446     0.0053502135
              105               15            -22.4    -0.0013131336    0.00082060951   -0.00021372715    0.00015576172    0.00036674412     0.0025773698
             -105               45            -22.4        0.0136048    -0.0068517211     -0.020779373      0.017244816     -0.011814343      0.015362903
              -75               45            -22.4     0.0028781637    0.00071476895     -0.034749456      0.028151866     -0.025821134      0.010528001
              -45               45            -22.4    -0.0094733322      0.008781963     -0.022584138       0.01739417     -0.026370507     0.0096070087
              -15               45            -22.4    -0.0077862297     0.0052059526    -0.0091497498     0.0055989255     -0.017778592      0.010187627
               15               45            -22.4    -0.0049274573      0.002426025    -0.0039504762     0.0021276607    -0.0094413171     0.0093876086
               45               45            -22.4    -0.0030335174     0.0011664811    -0.0018194207    0.00089980598    -0.0039220145     0.0070653111
               75               45            -22.4    -0.0018139801     0.0009496655    -0.0008329798     0.0005250203   -0.00089180202     0.0046399292
              105               45            -22.4    -0.0010685688    0.00066938763   -0.00037500486    0.00026003542    0.00041338857     0.0022795096
             -105               75            -22.4     0.0041177748    -0.0010187277     -0.007308322     0.0045628902     -0.004325652      0.009373365
              -75               75            -22.4      0.001471687    0.00033400822     -0.010178383     0.0070335814     -0.010022029     0.0084997043
              -45               75            -22.4    -0.0016414243     0.0014037887    -0.0085768914     0.0046349061     -0.010777116     0.0083360383
              -15               75            -22.4    -0.0026810577     0.0012875063    -0.0055429772     0.0025298356     -0.007935565     0.0080156317
               15               75            -22.4    -0.0024291782    0.00096191687    -0.0031766084     0.0015162344    -0.0042455895     0.0068185674
               45               75            -22.4    -0.0017380611    0.00082566403    -0.0016970267     0.0010030249    -0.0015851123      0.005192053
               75               75            -22.4    -0.0011854208    0.00060823851   -0.00087595073    0.00057102978   -0.00018184468     0.0033829848
              105               75            -22.4    -0.0006805337    0.00047332488   -0.00038598166    0.00029814753    0.00042419322     0.0018084879
             -105              105            -22.4     0.0013079364   -0.00047243549    -0.0031458386     0.0016227086   -0.00069477025     0.0053943861
              -75              105            -22.4    0.00056502601   -6.4732543e-05      -0.00410278     0.0020070057    -0.0016879017     0.0058862511
              -45              105            -22.4   -0.00037033984    0.00029543322    -0.0040811463     0.0017550532    -0.0017479863     0.0057866611
              -15              105            -22.4   -0.00096630625    0.00042035704    -0.0032281126     0.0013806792     -0.001022395     0.0050102272
               15              105            -22.4    -0.0010411259    0.00042783932    -0.0021329094     0.0010368873   -0.00020226275     0.0039338018
               45              105            -22.4   -0.00087836431    0.00038034644    -0.0012845061    0.00075106608    0.00026567606     0.0028484373
               75              105            -22.4   -0.00062427751    0.00032936601    -0.0006909566    0.00051016652    0.00043587488      0.001944217
              105              105            -22.4   -0.00041348749    0.00025922069   -0.00033986443    0.00026973718    0.00036551937      0.001221155
