           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4    0.00025388875   -0.00026407273    0.00020910816   -0.00024419514    0.00011864345     0.0009312873
              -75             -105            -22.4    0.00037645345   -0.00033486958    0.00041743941   -0.00046162211    0.00023842478     0.0014263106
              -45             -105            -22.4    0.00052121707   -0.00036527988    0.00076003425   -0.00068741146    0.00021683818     0.0019867695
              -15             -105            -22.4    0.00056841486    -0.0003815291     0.0012103273    -0.0009581098    8.1471699e-05     0.0026457906
               15             -105            -22.4    0.00045900411    -0.0002865674      0.001744619    -0.0011970201   -0.00020721278     0.0032317124
               45             -105            -22.4    0.00011743762   -8.5336927e-05     0.0020313927    -0.0013590094   -0.00044333233     0.0035960006
               75             -105            -22.4   -0.00030088401    0.00019958419     0.0019882948    -0.0014211066   -0.00044972412     0.0035513188
              105             -105            -22.4   -0.00060336239    0.00045627344     0.0015697475    -0.0010343834   -0.00019183783     0.0028659785
             -105              -75            -22.4    0.00043615178   -0.00047337968    0.00027114304   -0.00025787184    0.00023435839     0.0014144928
              -75              -75            -22.4    0.00070525659   -0.00063284178    0.00060136517   -0.00052819494    0.00014045418     0.0027044727
              -45              -75            -22.4     0.0010031676   -0.00072903332     0.0011399236   -0.00086889719   -0.00042999099     0.0040258621
              -15              -75            -22.4     0.0012459264   -0.00077992573     0.0019867409    -0.0012811275     -0.001610484       0.00528344
               15              -75            -22.4     0.0010914857   -0.00079608691     0.0030434881    -0.0019684287     -0.003036187     0.0064053764
               45              -75            -22.4    0.00038299168   -0.00040316436     0.0040179743    -0.0024963049     -0.004121847     0.0067647733
               75              -75            -22.4   -0.00083668972    0.00019732314     0.0041524689    -0.0027993377     -0.003577241     0.0064169238
              105              -75            -22.4    -0.0016884613    0.00079659233     0.0031992907    -0.0020937903    -0.0012968329     0.0052413414
             -105              -45            -22.4    0.00067363819   -0.00066382403    0.00030544799   -0.00022975681    0.00027324376     0.0018683793
              -75              -45            -22.4     0.0011910639   -0.00095036678    0.00070896669   -0.00048491481   -0.00026396682     0.0038727408
              -45              -45            -22.4     0.0018478254    -0.0012411036      0.001465395   -0.00090869429    -0.0018163432     0.0058181114
              -15              -45            -22.4     0.0026255157     -0.001617859     0.0028833004    -0.0016461997    -0.0046606101     0.0078442553
               15              -45            -22.4     0.0030644129    -0.0021131844     0.0053679589    -0.0031753364    -0.0086711626     0.0093105612
               45              -45            -22.4     0.0019338743    -0.0019592727     0.0087271081    -0.0057733194      -0.01180943     0.0099910861
               75              -45            -22.4    -0.0016772465   -9.3234652e-05      0.010257466     -0.007634778     -0.010861862      0.009877922
              105              -45            -22.4    -0.0044357833     0.0018192226      0.007743624    -0.0056596999    -0.0047135027     0.0093480172
             -105              -15            -22.4    0.00097384868   -0.00079461234    0.00026452192    -0.0001227734    0.00021154707     0.0022550304
              -75              -15            -22.4     0.0017424799    -0.0011987707    0.00061928359    -0.0002949815   -0.00092400063     0.0047118915
              -45              -15            -22.4     0.0030359207    -0.0016569424     0.0014906129   -0.00064602459    -0.0037514176     0.0072746584
              -15              -15            -22.4     0.0051679034    -0.0031509257     0.0034523862    -0.0018992973    -0.0091404421     0.0097415177
               15              -15            -22.4     0.0085339937    -0.0063552414     0.0090251612    -0.0060387934     -0.017983412      0.011537103
               45              -15            -22.4      0.009871956      -0.01021992      0.022787562     -0.019191686     -0.026462786      0.011334135
               75              -15            -22.4    -0.0029946601   -0.00049245823       0.03684587     -0.032361332     -0.026114928        0.0119049
              105              -15            -22.4     -0.014862393      0.009427404      0.021769948     -0.019436391     -0.011768356      0.014579088
             -105               15            -22.4     0.0011551986   -0.00086838863    0.00010921103    2.7127855e-06    0.00015758385      0.002504861
              -75               15            -22.4     0.0021854565    -0.0013428912    0.00028113564    -2.472839e-05    -0.0015371758     0.0051249592
              -45               15            -22.4     0.0042063482    -0.0022069921    0.00081722304     -0.000222952    -0.0054665245     0.0079776943
              -15               15            -22.4     0.0086762281    -0.0053863116     0.0025640216    -0.0014607448      -0.01377684      0.010600201
               15               15            -22.4      0.022185305      -0.01917717      0.010901331     -0.008403522     -0.028060004      0.011144067
               45               15            -22.4      0.059953041     -0.066934496      0.065571256     -0.071382672     -0.033640683     -0.011444078
               75               15            -22.4     -0.001559926    -0.0048723174       0.19291328      -0.22426669      0.022677727     -0.081009097
              105               15            -22.4     -0.066867262      0.062867358      0.056483515     -0.059485566     -0.013322236     0.0066910819
             -105               45            -22.4     0.0011645708   -0.00083136203    -0.0001101876    0.00015213504    0.00010160566     0.0025374782
              -75               45            -22.4     0.0022597753    -0.0012712204   -0.00025018526    0.00028998638    -0.0016091896     0.0049854149
              -45               45            -22.4     0.0044672517    -0.0023233737   -0.00053745625    0.00039095344    -0.0056707161     0.0076750489
              -15               45            -22.4      0.010295741    -0.0064727818   -0.00091139146    0.00037015133     -0.014950939      0.010219478
               15               45            -22.4      0.036518846     -0.031842295    -0.0013692889    0.00025533428     -0.030745354     0.0088036731
               45               45            -22.4       0.16315311      -0.18944632    0.00092527643     -0.002342687      0.025906684     -0.096958086
               75               45            -22.4    -0.0056391638    -0.0025254451    -0.0045898855   -8.5439533e-05       0.64135844      -0.89593589
              105               45            -22.4      -0.19364285       0.21504933     0.0014896365    -0.0049925679      0.049934562     -0.075830407
             -105               75            -22.4    0.00095799391   -0.00068072265   -0.00027339492    0.00027295796    0.00011736481     0.0022648531
              -75               75            -22.4     0.0018341496    -0.0011502604   -0.00071796909    0.00051946915    -0.0010037009      0.004236225
              -45               75            -22.4     0.0036117891    -0.0018626107    -0.0016890622    0.00085214787    -0.0040101688     0.0065358626
              -15               75            -22.4     0.0078703854    -0.0047741174    -0.0040279967     0.0020052425     -0.010772034     0.0088930186
               15               75            -22.4      0.021447368     -0.018192461     -0.012729839     0.0091427946     -0.024583776     0.0099341897
               45               75            -22.4      0.057202104     -0.064982906     -0.057181805       0.05859324     -0.025313333     -0.015919954
               75               75            -22.4    0.00072063413    -0.0054026609      -0.17826459       0.20142798       0.03135483     -0.086501665
              105               75            -22.4     -0.061352015      0.057454303     -0.056127463      0.056820482    -0.0085216062     0.0014465461
             -105              105            -22.4    0.00066482835   -0.00042289257   -0.00035698319     0.0003211158    0.00016292692     0.0016865834
              -75              105            -22.4     0.0012115095   -0.00064707722   -0.00087968394    0.00057891203   -9.2423252e-06     0.0028585696
              -45              105            -22.4     0.0022337933    -0.0011195519    -0.0019308447     0.0009206665    -0.0008315267     0.0047361422
              -15              105            -22.4     0.0041020159    -0.0023860699     -0.004263496     0.0019078932    -0.0030099647     0.0075688935
               15              105            -22.4     0.0072812848    -0.0053469846    -0.0098799225     0.0050438829    -0.0077145537      0.010989792
               45              105            -22.4     0.0097972322    -0.0088973306     -0.023232505      0.016217055     -0.013726668      0.013692402
               75              105            -22.4    -0.0012347121   -0.00069537049     -0.035956636      0.028938834     -0.013411137      0.013954729
              105              105            -22.4     -0.012437386     0.0077162888     -0.022456229      0.017479099    -0.0095733013      0.017456645
