           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.012814973     -0.031203045     -0.028049001     -0.068546236     -0.056994949     -0.034417629
              -75             -105            -22.4     -0.023482874    -0.0090170056      -0.01615422     -0.041037675     -0.027930433    -0.0095826797
              -45             -105            -22.4     0.0024937633      0.014549065     -0.026829403     -0.028323764     -0.014081843    -0.0031011167
              -15             -105            -22.4      0.048311215      0.025727643     -0.024759838      -0.01614894    -0.0087139839     -0.001332606
               15             -105            -22.4      0.079738274      0.023533059     -0.013259058     -0.009278263    -0.0068479576   -0.00098062272
               45             -105            -22.4      0.084546246      0.017788503     0.0004436817    -0.0074351672    -0.0048498688    5.7257912e-05
               75             -105            -22.4       0.06627477      0.014175659      0.012402491    -0.0073426254    -0.0032516946     0.0005906719
              105             -105            -22.4      0.027050201      0.010755367      0.022749916    -0.0046940008    -0.0010819689     0.0010855487
             -105              -75            -22.4      -0.13781856     -0.091930851    -0.0025558013      -0.11192706       -0.1469918     -0.096707769
              -75              -75            -22.4      -0.24650784      -0.10328878     -0.054371759     -0.098341368     -0.060320713     -0.022904804
              -45              -75            -22.4      -0.17109707     -0.045967661      -0.11289518     -0.071847484     -0.017651513    -0.0020446056
              -15              -75            -22.4     -0.054105591    -0.0046526906     -0.099549234     -0.035093617    -0.0060721738    0.00060953986
               15              -75            -22.4      0.017547561     0.0054063043     -0.050798576     -0.012677086    -0.0028271207    0.00071588019
               45              -75            -22.4      0.045407627     0.0046395557    -0.0033343963    -0.0086607477    -0.0011818924    0.00075475493
               75              -75            -22.4      0.041032184     0.0035544748      0.033322468     -0.010417918    -0.0008402628    0.00072857045
              105              -75            -22.4      0.017084328     0.0033694257      0.060941819    -0.0049018189    0.00038949639    0.00082968775
             -105              -45            -22.4      -0.56619966      -0.36631781       0.28792071     -0.017826442      -0.40894285      -0.30048054
              -75              -45            -22.4      -0.77926409       -0.4054907      -0.19076124      -0.22491542      -0.11013581     -0.040433217
              -45              -45            -22.4      -0.42969602      -0.17160971      -0.35001391      -0.19534816     -0.031345207    -0.0016997945
              -15              -45            -22.4      -0.16349076      -0.04196905      -0.24367934     -0.081042126    -0.0057416256     0.0025791787
               15              -45            -22.4     -0.035870839    -0.0044761305      -0.11563177     -0.022838727   -0.00055143418    0.00098424009
               45              -45            -22.4     0.0099892374    0.00065386097     -0.021344349    -0.0095384028   -0.00040952038     0.0005426585
               75              -45            -22.4      0.018512722    0.00058926531      0.042061906     -0.012333942   -0.00015906448    0.00040458437
              105              -45            -22.4     0.0085337516    0.00097005244      0.083505347    -0.0064666849    0.00056902674    0.00046659747
             -105              -15            -22.4        -2.274174       -1.3687688        1.4864774       0.67801547      -0.96311951      -0.81768852
              -75              -15            -22.4       -1.6820391       -1.0734774       -1.1369492      -0.85775536      -0.16779013      0.020492747
              -45              -15            -22.4      -0.53766912      -0.29842967      -0.86295485      -0.49879241      -0.01160286      0.028547615
              -15              -15            -22.4      -0.16842425     -0.062558584      -0.44956207      -0.17050074    -0.0026663032     0.0047607585
               15              -15            -22.4     -0.051162194       -0.0114718       -0.1928222     -0.041424356   -0.00080977631    0.00083408563
               45              -15            -22.4    -0.0097318059    -0.0015731584     -0.046448566      -0.01196376   -0.00014519172    0.00037960513
