           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.052550279      0.068042852      0.070999391     -0.052720707     0.0036898728     0.0017555433
              -75             -105            -22.4      -0.21487302       0.20786229       0.12024317     -0.060423482     0.0088981818     0.0065614041
              -45             -105            -22.4      -0.49877283       0.33383453       0.19435962     -0.037680771       0.01108314       0.01010852
              -15             -105            -22.4       -0.9355129       0.38735336         0.250249     0.0075427741     0.0093569113      0.010225952
               15             -105            -22.4         -1.41181       0.32451943       0.19065838      0.059743661      0.010438989     0.0053505301
               45             -105            -22.4        -1.566195       0.20199668     -0.048595227        0.0678197     0.0060979635    -0.0039904951
               75             -105            -22.4       -1.1721146        0.1106409      -0.31336272      0.055241968    -0.0011108334    -0.0071340376
              105             -105            -22.4      -0.40566093      0.022380354      -0.37055928      0.057144441      0.016532632       0.01037106
             -105              -75            -22.4     -0.059767172      0.066334844       0.20116879      -0.18301128   -0.00031580939    -0.0016837784
              -75              -75            -22.4      -0.22816798       0.19479834       0.35393816       -0.1932835     0.0015834912    0.00038377132
              -45              -75            -22.4      -0.54840416       0.28690004        0.6082195      -0.11778562     0.0035521563    -0.0027876752
              -15              -75            -22.4       -1.1353283       0.23381568       0.88334066      0.085086122    0.00093114126    -0.0089904191
               15              -75            -22.4       -2.0532303     -0.080148727       0.80531847       0.28540745    0.00098888425     -0.014795559
               45              -75            -22.4       -2.5904398      -0.42949921      -0.17043328       0.17414534     -0.010100864    -0.0083022509
               75              -75            -22.4       -1.8279631       -0.2915366       -1.1789649      0.015025577      0.007788084      0.011312816
              105              -75            -22.4      -0.57647061     -0.064358838       -1.3267827      0.073980428      0.038537551      0.032068864
             -105              -45            -22.4     -0.041352682      0.043421499       0.31254986      -0.29121333   -8.4656174e-05    -0.0039660698
              -75              -45            -22.4      -0.16018932       0.12128639       0.56482571      -0.29388461   -0.00052526046    -0.0043202047
              -45              -45            -22.4      -0.40680176       0.14665644        1.0254214      -0.11697298    -0.0004987971     -0.010351123
              -15              -45            -22.4       -1.0267228     -0.064728744        1.8015723       0.39876109    -0.0071517234     -0.034560274
               15              -45            -22.4       -2.6710896      -0.99961627        2.5015178        1.2152767        0.0249038      -0.10258687
               45              -45            -22.4        -4.983006       -2.2856374      -0.23240969       0.28229576     -0.088556878     -0.063092344
               75              -45            -22.4       -2.5913153       -1.1502227       -3.0542197      -0.72515619      0.024996858       0.13452542
              105              -45            -22.4      -0.59385365      -0.20631547       -2.5953302      -0.21573973      0.034808382      0.056385398
             -105              -15            -22.4    -0.0022678354       0.01129505       0.36260188      -0.34271622     0.0006251749    0.00032729629
              -75              -15            -22.4      -0.01265863      0.029559352       0.64964157      -0.33014402    -0.0021280209     0.0010160761
              -45              -15            -22.4     -0.028008603      0.031133801        1.2495058     -0.079342104    -0.0015975862    -0.0089283958
              -15              -15            -22.4     -0.063577235     -0.032351017        2.3881009       0.73878455    -0.0056401216     -0.058712132
               15              -15            -22.4     -0.057203103      -0.12819405        4.5366678        2.7268224      0.082302347       -0.4841491
               45              -15            -22.4      -0.18564153        1.0844687      -0.38635743       0.33207017     -0.016939286       0.19413853
               75              -15            -22.4    -0.0014480005      -0.18944038       -5.4560933       -2.3274422      0.018549619       0.55546683
              105              -15            -22.4     -0.036479745     -0.069997266        -3.340225      -0.54440677     -0.019631643      0.066929691
             -105               15            -22.4      0.033751182     -0.020379703       0.33082476      -0.33269909     0.0020912851     0.0012590903
              -75               15            -22.4       0.13229632     -0.059701219       0.58034998       -0.3206954     0.0020694742    0.00013614353
              -45               15            -22.4       0.34719634     -0.061328899        1.0630014        -0.115312   -0.00034786772    -0.0071109794
              -15               15            -22.4       0.91738391       0.13492614        1.8079476       0.49199396    -0.0037491922     -0.036786802
               15               15            -22.4        2.4749587        1.0758958        2.5369587        1.6818676      -0.01691558      -0.22308721
               45               15            -22.4        4.4621115        2.9772558      -0.16613525       0.44231856      -0.12418123        -0.170627
               75               15            -22.4        2.3839149        1.1812532       -3.1074834       -1.1453339      0.027549017       0.21966949
              105               15            -22.4       0.54580891       0.18237984       -2.6507087       -0.3114765     -0.026714027      0.021577694
             -105               45            -22.4      0.053349543     -0.045656342       0.24174801      -0.26511872     0.0030257616     0.0034038448
              -75               45            -22.4       0.19530067      -0.13397187       0.40923947      -0.26704821    0.00062409195    5.3733515e-05
              -45               45            -22.4       0.46397588      -0.18249482       0.68204063      -0.15254109   -0.00061780534    -0.0011540124
