           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      -0.11781348      0.061489254       0.17396395     0.0067608785      0.032262027      0.017639564
              -75             -105            -22.4      -0.54028642      0.092568815       0.37148863      0.080571689      0.069411196      0.039516937
              -45             -105            -22.4       -1.5218537      -0.17655216       0.86723089       0.38688552       0.12196075      0.056516524
              -15             -105            -22.4       -3.9568255       -1.4102496        1.6536301       0.90346164       0.11810306     -0.025591249
               15             -105            -22.4       -6.9766183       -2.9974091     0.0034003677      0.027505338      0.014839762    0.00071952166
               45             -105            -22.4       -3.9196281       -1.4503746       -1.7403727      -0.91722405     -0.083647676      0.065651894
               75             -105            -22.4       -1.4195963      -0.24923316      -0.90537488      -0.35793418      -0.13381472      -0.06565702
              105             -105            -22.4      -0.33514881    0.00070414599      -0.44001997      -0.09761557     -0.067596905     -0.036451053
             -105              -75            -22.4     -0.074163646      0.058554683       0.43070537     -0.064832777      0.011692021     0.0019336509
              -75              -75            -22.4      -0.26468724       0.14068237       0.88263202       0.10898549      0.018720997    -0.0030220563
              -45              -75            -22.4      -0.59690458       0.11162357          1.98804       0.80782765      0.037326425     -0.055229478
              -15              -75            -22.4      -0.98804224     -0.069541037        4.3420115        2.6221871      0.037335828      -0.47035617
               15              -75            -22.4       -1.2726028        1.2576855      -0.03959395        0.0961321    -0.0059538311       0.13426216
               45              -75            -22.4      -0.95852411     -0.049135718       -4.5280952       -2.6839471      0.099488012       0.63795072
               75              -75            -22.4      -0.52177632      0.051407859       -2.1018469      -0.77905792    -0.0069920253      0.066445462
              105              -75            -22.4       -0.1697492      0.042194016        -1.062629      -0.12266198     -0.018334595     0.0026742248
             -105              -45            -22.4      0.020660549      0.044906981       0.49887484      -0.14571279     0.0086970497    -0.0016145916
              -75              -45            -22.4       0.12899856       0.14771822       0.91850704    -0.0036890656       0.00813381    -0.0073689157
              -45              -45            -22.4       0.52141577       0.40364712         1.674813       0.53751624     0.0062828045      -0.05230803
              -15              -45            -22.4         2.008893        1.4896139        2.4214175        1.4592048      0.017038021      -0.16716555
               15              -45            -22.4        4.0061975        3.4421024     -0.045635104      0.014282301      0.010548132     0.0079386346
               45              -45            -22.4        1.9552922        1.4192796       -2.5124373       -1.4135122     0.0060373847       0.19868003
               75              -45            -22.4       0.52171582       0.36946109       -1.7879672      -0.45405668    -0.0032666815      0.041494422
              105              -45            -22.4      0.099206947      0.086445004       -1.1091269     0.0014679446     -0.012234769    -0.0001830595
             -105              -15            -22.4      0.078872606      0.020261046       0.39068443      -0.19352207     0.0056485296     0.0026471519
              -75              -15            -22.4       0.30692676      0.071710438       0.62906963      -0.12837686     0.0018616152    -0.0011954603
              -45              -15            -22.4       0.77008402       0.25155327       0.90524292      0.087832928    -0.0032346293     -0.010124002
              -15              -15            -22.4        1.5671632       0.69472694       0.87700838       0.31121549   -0.00054583652     -0.023444656
               15              -15            -22.4        2.0926261        1.0670339    -0.0054604178      0.068823904    -0.0035527206    -0.0087524503
               45              -15            -22.4        1.5429372        0.6904726      -0.93392277      -0.21751723     -0.022816254      0.010316709
               75              -15            -22.4          0.71919       0.24422535       -1.0162499     -0.016524069    -0.0030804072     0.0081218267
              105              -15            -22.4       0.18724599      0.057663992      -0.78461123       0.14315398     -0.015864529    -0.0033849014
             -105               15            -22.4      0.081289262    -0.0053562438         0.231328       -0.1894588     0.0056739631     0.0027468412
              -75               15            -22.4       0.28009921     -0.018963063       0.34596202      -0.16755667     0.0028630598   -0.00050335855
              -45               15            -22.4       0.57414842      0.013963306       0.42169842     -0.085544057     0.0015091909    -0.0013567477
              -15               15            -22.4       0.91607696       0.10876476        0.3362532      0.018600134    -0.0026026554    -0.0054920861
               15               15            -22.4        1.0965405       0.18642716     -0.012554429      0.046213515   -0.00097261043    -0.0014619501
               45               15            -22.4       0.89884853       0.12657505      -0.35854253      0.079503022    -0.0014865886     -0.002616975
               75               15            -22.4       0.51640266      0.042097814      -0.48841119       0.14957255    -0.0030982243     0.0023087165
              105               15            -22.4       0.16155854      0.012784357      -0.43046144        0.1939366     -0.010966675    -0.0066425297
             -105               45            -22.4      0.057373252     -0.019955013       0.10173313      -0.14489189     0.0043965667     0.0029013157
