           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.056025296      0.066557541      0.085697003     -0.036293074     0.0080658766     0.0041035032
              -75             -105            -22.4      -0.25534976        0.1849774       0.16263226      -0.03572911      0.017350312      0.011339311
              -45             -105            -22.4      -0.66071409        0.2608555       0.31027737      0.016407365       0.02643864      0.019107673
              -15             -105            -22.4       -1.4373964       0.16395345       0.51088357       0.12900631      0.030940093      0.020434935
               15             -105            -22.4       -2.5890665      -0.23846759       0.55481273       0.24826354      0.036275703      0.011999705
               45             -105            -22.4       -3.2311375       -0.6228109     -0.057249736      0.065031104      0.018447218    -0.0024177413
               75             -105            -22.4       -2.2870381      -0.41602585      -0.72120976      -0.14977272     -0.024224479     -0.012920162
              105             -105            -22.4      -0.71659672      -0.11450092      -0.72368348      -0.10812021   -0.00058630761     0.0075089009
             -105              -75            -22.4     -0.052340604      0.060592964       0.22585881      -0.14589988     0.0019294635   -0.00082901405
              -75              -75            -22.4      -0.20925073       0.16774049       0.44024721      -0.13478532     0.0041595441     0.0007356095
              -45              -75            -22.4       -0.5419541       0.22099298        0.8748315      0.015686147     0.0079794815    -0.0050411159
              -15              -75            -22.4       -1.2567896      0.035986636          1.62088       0.47764808     0.0042138337     -0.032008883
               15              -75            -22.4       -3.0603797      -0.89989209        2.3596261        1.1595579     0.0039417604       -0.1225276
               45              -75            -22.4       -5.2120843       -2.1330376       -0.1783593       0.16529593     -0.051795967     -0.034170374
               75              -75            -22.4         -2.86186       -1.1027631       -2.8405483      -0.94057161    -0.0098319268       0.10932643
              105              -75            -22.4      -0.70469385      -0.18674611       -2.2737026      -0.42958355      0.030754838      0.051797774
             -105              -45            -22.4     -0.015523408      0.037292693       0.30858767      -0.23324317     0.0017836462    -0.0029181871
              -75              -45            -22.4      -0.05714627       0.10240905       0.59597367      -0.21709214     0.0011800587    -0.0036595245
              -45              -45            -22.4      -0.12488294       0.14846753        1.1637509      0.017017106    0.00074713619     -0.014889639
              -15              -45            -22.4       -0.1965293       0.12920767        2.3351603       0.81201243     -0.007949423     -0.074325062
               15              -45            -22.4      -0.18620422      0.050997749        4.4960971        2.7691264      0.072490551      -0.46075442
               45              -45            -22.4      -0.30896235        1.6391299      -0.28128725       0.27098602      0.010040211      0.081064053
               75              -45            -22.4      -0.25725561      -0.18960203       -5.2895393       -2.4443445      0.039023217       0.56861687
              105              -45            -22.4     -0.060580019    -0.0022618431       -3.2003868      -0.72952783   -0.00019147055      0.066705078
             -105              -15            -22.4       0.02693313     0.0085150544       0.30063999      -0.26880458      0.001655387     0.0010324605
              -75              -15            -22.4       0.10365593      0.022439748       0.55187148      -0.25644398   -0.00083946926    0.00068511313
              -45              -15            -22.4       0.29539147       0.07210806        1.0300242     -0.057474695    -0.0048139966    -0.0076065399
              -15              -15            -22.4       0.81833118       0.29008925        1.7923272       0.53398317       -0.0182964     -0.048790347
               15              -15            -22.4        2.3864715        1.3311675        2.4188387        1.5671637     -0.015626907       -0.1915776
