           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     0.0029897201    -0.0012996913     0.0019246056   -0.00067344808    0.00084638619     0.0047209766
              -75             -105            -22.4     0.0052304892    -0.0027888005     0.0048800744    -0.0016920394    -0.0016212513     0.0077620912
              -45             -105            -22.4     0.0091834385    -0.0058510122      0.011500357    -0.0053133373    -0.0066843289      0.011839368
              -15             -105            -22.4      0.011903486    -0.0096734837      0.026534377     -0.017900396     -0.013745782      0.015809208
               15             -105            -22.4   -2.3292305e-06    -0.0001639754      0.043942828     -0.032923646     -0.015810119       0.01619903
               45             -105            -22.4     -0.012260357     0.0093937274      0.026793653     -0.018319389     -0.013739253      0.015079158
               75             -105            -22.4    -0.0095211957     0.0063242307      0.010969664    -0.0055788574    -0.0063101668      0.011779234
              105             -105            -22.4    -0.0054003187     0.0027703363      0.003942016    -0.0016767757   -0.00038599424     0.0080055716
             -105              -75            -22.4     0.0048288316     -0.002000171     0.0015472535    -0.0004467126   -0.00055494881     0.0059088399
              -75              -75            -22.4      0.010016334    -0.0061782389     0.0045326585    -0.0016652078     -0.010441199     0.0089776861
              -45              -75            -22.4      0.024425346     -0.020202391      0.014959039    -0.0095256362     -0.026836935      0.011378499
              -15              -75            -22.4      0.064014703     -0.068025805      0.064212374     -0.063195787     -0.040308177    -0.0028931862
               15              -75            -22.4   -0.00025113302    -0.0021852753         0.187105       -0.2154436      0.016489511     -0.091494516
               45              -75            -22.4      -0.06344822      0.065792955      0.066330209     -0.066038094     -0.038093269    -0.0052008932
               75              -75            -22.4     -0.024471905      0.018185653      0.013614984    -0.0084691653     -0.023869846      0.010877061
              105              -75            -22.4     -0.009896188     0.0049944613     0.0035679678    -0.0015957851    -0.0041603218     0.0096777976
             -105              -45            -22.4     0.0058392608    -0.0022997712     0.0004465169    7.1971779e-05    -0.0012362349     0.0065685348
              -75              -45            -22.4      0.013291928    -0.0080338698     0.0009747296    0.00020467112     -0.015192391      0.010278634
              -45              -45            -22.4      0.039616417     -0.033734597     0.0020337375    6.9344722e-05     -0.034787834      0.010595615
              -15              -45            -22.4       0.17165746      -0.19868988   -0.00037945301     0.0010043599      0.015291896     -0.096215509
               15              -45            -22.4     -0.013734019      0.014812507     -0.018038126      0.018450925       0.60200214      -0.87085164
               45              -45            -22.4      -0.17372298       0.19609448     -0.003530236     0.0066424012     0.0022787359      -0.07416442
               75              -45            -22.4     -0.038643479      0.029565258     0.0010716767    0.00037395739     -0.031316575     0.0095465705
              105              -45            -22.4     -0.012733712     0.0062339269    0.00041224537     0.0002659286    -0.0060660145      0.010369644
             -105              -15            -22.4     0.0055351891    -0.0018708436   -0.00085142703    0.00046973766   -0.00091212289     0.0063386005
              -75              -15            -22.4      0.010599455    -0.0054857293    -0.0028426074     0.0019125965     -0.013701338      0.010245881
              -45              -15            -22.4      0.023805652     -0.016801342      -0.01174066      0.009042521     -0.033051521      0.013158357
              -15              -15            -22.4      0.059750356     -0.061843656     -0.057896301      0.059768815     -0.041268706     -0.010071454
               15              -15            -22.4     0.0087411171     -0.010049467      -0.16646537        0.1888372    0.00019105221     -0.078665368
               45              -15            -22.4     -0.062079441      0.061328378     -0.061052583      0.064356424      -0.04133353     -0.010569981
               75              -15            -22.4     -0.024644814       0.01673202     -0.011138665     0.0086935069      -0.02799407      0.010448175
              105              -15            -22.4     -0.010669108     0.0043279892    -0.0024190273     0.0016392008    -0.0050023431     0.0098423278
             -105               15            -22.4     0.0042341035    -0.0014110175    -0.0014726971    0.00061910978   -4.7181456e-05      0.005390699
              -75               15            -22.4     0.0067381407    -0.0026743487    -0.0037626261      0.001799257    -0.0092586912     0.0092116566
              -45               15            -22.4      0.010008079    -0.0051483158    -0.0095137758     0.0053698393     -0.021038447      0.012436255
              -15               15            -22.4      0.011952127    -0.0081737004     -0.022633975      0.016269971     -0.032763004      0.012416415
               15               15            -22.4   -0.00015606449    0.00014747908     -0.036505248      0.027188756     -0.038470272      0.012163232
               45               15            -22.4     -0.012543142       0.00870152     -0.023180403      0.017226102     -0.031887714      0.011301924
               75               15            -22.4     -0.010821341     0.0051831529    -0.0090425592      0.005187491      -0.01752457      0.010359518
              105               15            -22.4     -0.006896589     0.0022684766    -0.0032403076     0.0015826949    -0.0024256888     0.0078964103
             -105               45            -22.4     0.0027583516   -0.00099940354     -0.001522169    0.00059275678     0.0007088909     0.0041284673
