           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4     -0.032454621      0.054245308     -0.031238031      0.052334636       0.75183111      -0.88781971
              -75             -105            -22.4      -0.17109822       0.20360959    0.00025289576      0.013743729      0.056472972     -0.055455916
              -45             -105            -22.4     -0.032183092      0.030759241    0.00082516373     0.0021377089     -0.011488297      0.016891722
              -15             -105            -22.4    -0.0075957836     0.0077477894    0.00014569437    9.2475042e-05    -0.0061198366     0.0084010344
               15             -105            -22.4    -0.0023251956     0.0027901484   -0.00030845805   -0.00030676823    -0.0029837454     0.0041288096
               45             -105            -22.4   -0.00081036845     0.0012718173   -0.00035590603   -0.00031451628    -0.0017010479     0.0022006056
               75             -105            -22.4   -0.00024348625    0.00064906187   -0.00026165886   -0.00023104365    -0.0011696444     0.0012499751
              105             -105            -22.4   -6.7739442e-05    0.00037057651   -0.00015179739   -0.00014070817    -0.0010439293    0.00074021536
             -105              -75            -22.4    0.00019108341      0.013518149      -0.15451978       0.18306263      0.063170545     -0.058887333
              -75              -75            -22.4     -0.057145175      0.072870299     -0.058154639      0.074210182    -0.0038738169   -0.00017703639
              -45              -75            -22.4     -0.018193047      0.023058552    -0.0090119122      0.012489438    -0.0095611801      0.013000261
              -15              -75            -22.4     -0.005071654     0.0072861714    -0.0019007963      0.002420597    -0.0039123092     0.0081251841
               15              -75            -22.4    -0.0015456332     0.0031531819   -0.00085988903    0.00060851139    -0.0011695558     0.0048114569
               45              -75            -22.4    -0.0003877795     0.0014748308   -0.00052247319    7.2216339e-05   -0.00041107679     0.0028606469
               75              -75            -22.4    3.5107605e-05    0.00080293103   -0.00033589159   -5.1463263e-05   -0.00042451569     0.0017939929
              105              -75            -22.4     0.0001308061       0.00046973   -0.00018296164   -5.3969197e-05   -0.00094403629     0.0010169003
             -105              -45            -22.4     0.0013415901      0.002188364     -0.031520698      0.030760048     -0.011261608      0.017051971
              -75              -45            -22.4    -0.0083445851      0.011907773     -0.018245511      0.022975855    -0.0095342323      0.012792908
              -45              -45            -22.4    -0.0059277406     0.0086825602    -0.0059620915      0.008743139    -0.0055166502        0.0096215
              -15              -45            -22.4    -0.0023972876     0.0043710051    -0.0018647799     0.0029468248    -0.0016455287     0.0063773119
               15              -45            -22.4   -0.00076141278     0.0022608726   -0.00073556189     0.0010230509    6.3797437e-05     0.0040508853
               45              -45            -22.4   -4.3185981e-05     0.0012080687   -0.00040677347    0.00036326968    0.00041281001     0.0026092972
               75              -45            -22.4    0.00025938608    0.00073714665    -0.0002383735    0.00013083789    4.6799694e-05      0.001757266
              105              -45            -22.4    0.00026875606    0.00045705066   -0.00013574067     4.646778e-05   -0.00087756454     0.0010094852
             -105              -15            -22.4    0.00024465661   -0.00015298395    -0.0072059613     0.0070721172    -0.0060439906      0.008481781
              -75              -15            -22.4     -0.001753947     0.0022158055    -0.0049809441     0.0072580958    -0.0038124863     0.0080646165
              -45              -15            -22.4    -0.0017207903     0.0026150851    -0.0024023573     0.0042336727    -0.0015948669     0.0062847771
              -15              -15            -22.4   -0.00091057294     0.0020503625   -0.00093555712     0.0021350563    0.00011569064     0.0044984329
               15              -15            -22.4    -0.0002330995     0.0013239658   -0.00038741803    0.00099103258     0.0008195542     0.0030761936
               45              -15            -22.4    0.00019107993    0.00087089301   -0.00017903048    0.00048564302    0.00081629935     0.0021418354
               75              -15            -22.4    0.00038068552    0.00057162036   -8.4604108e-05    0.00023220653    0.00024594864     0.0015231814
