           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.027538635      0.013640892     -0.021475803     0.0055694035     0.0023607779   -0.00064153783
              -75             -105            -22.4      0.065250874      0.020913811    -0.0090215737     0.0074132839     0.0050138379    4.1044259e-05
              -45             -105            -22.4      0.075519644       0.02770802     0.0090374369     0.0083440477     0.0079667997     0.0013208442
              -15             -105            -22.4      0.045695044      0.033871498      0.033900015      0.013229243      0.011788381     0.0027246121
               15             -105            -22.4     -0.036512461       0.02689172      0.065183543      0.029891131      0.019998703     0.0061629666
               45             -105            -22.4      -0.16945036     -0.019478181       0.07567627      0.053093951      0.033407353     0.0096410811
               75             -105            -22.4      -0.26129481     -0.090997145      0.027452849      0.065355785      0.072318837      0.030299265
              105             -105            -22.4      -0.13082473     -0.091401964      -0.01826058      0.075455591       0.16556701       0.10768566
             -105              -75            -22.4       0.01704577     0.0053440887     -0.058643505     0.0037809487    0.00018101846   -0.00085494126
              -75              -75            -22.4      0.039327424     0.0071015861     -0.024068108     0.0091929371     0.0014267508   -0.00061658537
              -45              -75            -22.4      0.037048031     0.0088838404      0.028616421     0.0089461971     0.0026153103   -0.00053676928
              -15              -75            -22.4    -0.0088925781     0.0069257212       0.11077742      0.023900272     0.0043211095   -0.00068262871
               15              -75            -22.4      -0.14118235     -0.026323728       0.22941528       0.07984715     0.0099657206    -0.0010712715
               45              -75            -22.4      -0.42119589      -0.15928289       0.33872032       0.19367701      0.028054096     0.0015439944
               75              -75            -22.4      -0.77829999       -0.3996478       0.19365188       0.22679257       0.11373077      0.044515133
              105              -75            -22.4      -0.55490208      -0.35582757      -0.29636875       0.01080487       0.39097038       0.28359485
             -105              -45            -22.4     0.0089418059     0.0018374692     -0.080582775     0.0051930938   -0.00018407288   -0.00025817761
              -75              -45            -22.4      0.019940965    0.00099348859     -0.030669715      0.011430918    0.00038624028   -0.00033915683
              -45              -45            -22.4      0.015026701   -0.00030799065      0.050179504      0.011376665     0.0011435674   -0.00064951065
              -15              -45            -22.4     -0.024366489    -0.0085450942       0.19281152      0.041622967     0.0010730776    -0.0016299693
               15              -45            -22.4      -0.14047122     -0.053614326       0.44411075       0.17081286     0.0058102636    -0.0029053055
               45              -45            -22.4      -0.50633621       -0.2809135       0.85760641       0.50091094        0.0288761     -0.014659973
               75              -45            -22.4       -1.6576797       -1.0542076        1.1571642       0.86945623       0.13426331     -0.023707479
              105              -45            -22.4       -2.3433051       -1.3942062        -1.611311      -0.75315994       0.94681221       0.81903869
             -105              -15            -22.4     0.0033638608   -0.00017818782     -0.090410784     0.0073820343    0.00029138304   -8.6103137e-05
              -75              -15            -22.4     0.0083470959    -0.0019486479      -0.03526935      0.013465488     3.633352e-05   -0.00041620323
              -45              -15            -22.4       0.01084169    -0.0044974368      0.060842246      0.015252458    0.00016136275   -0.00021023527
              -15              -15            -22.4     0.0092353271    -0.0097568901       0.23014274       0.05554885    -0.0014044305     -0.001325985
               15              -15            -22.4      0.010986113     -0.020841282       0.55936849       0.23704548    -0.0018341138    -0.0073120939
               45              -15            -22.4     -0.015573978     -0.097877152        1.3132271       0.84926742      0.022353601     -0.052383397
               75              -15            -22.4      0.062596075     -0.078496613        2.8325632        2.1889942    -0.0082859918      -0.47571751
              105              -15            -22.4      -0.11065763        1.4873198       -3.6050756       -2.2538333      0.069801271        0.5790863
             -105               15            -22.4    -0.0017935832     -0.001264771     -0.091485836     0.0092495894    0.00081845466    0.00045274163
              -75               15            -22.4    -0.0020298781    -0.0028181071     -0.039043684      0.015410244    0.00033976228    0.00018529847
              -45               15            -22.4     0.0089786621    -0.0046438905      0.048169196      0.016840871    0.00031171599    0.00034800242
              -15               15            -22.4       0.04962799   -0.00066597236       0.19271025      0.050434195   -0.00045595245    7.0426897e-05
               15               15            -22.4       0.16173863       0.03182862       0.44813156         0.196151   -0.00093637087    -0.0046450514
               45               15            -22.4       0.53487504       0.24189162       0.85724962       0.58877832     -0.013576945      -0.03188733
               75               15            -22.4        1.6039987        1.0793753        1.1324922        1.1980412      -0.16461419      -0.26086873
              105               15            -22.4        2.2734075        2.3061082        -1.623956       -1.1942465      -0.82399064      -0.41932842
             -105               45            -22.4    -0.0078632534     -0.002077074     -0.082501933     0.0091689834     0.0011497875    0.00070887856
              -75               45            -22.4     -0.017329413    -0.0025270171     -0.040230513      0.015781062    7.1665476e-05    0.00044489274
              -45               45            -22.4    -0.0090048015    -0.0031803243       0.02311879      0.015635202   -0.00033455927    0.00052662881
              -15               45            -22.4      0.037837125     0.0013182458       0.11696592      0.034725655    -0.0016845176     0.0002559147
               15               45            -22.4       0.16303426      0.038706236       0.24230669        0.1056302    -0.0073734839    -0.0020959314
               45               45            -22.4        0.4206768       0.17992264       0.33939654        0.2400946     -0.021120822     -0.011602044
               75               45            -22.4       0.79391807       0.50225556       0.19689792       0.28097522      -0.11180507     -0.061379835
              105               45            -22.4       0.56093764       0.47557554      -0.28242576     -0.086060055      -0.40357554      -0.26720345
             -105               75            -22.4     -0.016338207    -0.0040671313     -0.060185231     0.0073548369    0.00075024157     0.0012142316
              -75               75            -22.4     -0.039054275    -0.0037736681     -0.031989209       0.01363706   -0.00058396423    0.00077158259
              -45               75            -22.4     -0.042191554     -0.003917139     0.0044793971      0.013510973    -0.0012294354    0.00069856294
              -15               75            -22.4     -0.013566144    -0.0021908551      0.051129848      0.021466669    -0.0022727458    0.00068679237
               15               75            -22.4      0.061025541      0.015102271      0.099769473      0.049106412    -0.0043905266    0.00044037611
               45               75            -22.4       0.17877886      0.068684451       0.11106626       0.08811301     -0.022193309    -0.0056221513
               75               75            -22.4       0.25175497       0.14241403      0.046513345      0.097447366     -0.049609665     -0.019020362
              105               75            -22.4       0.13458167       0.11323019    -0.0055625872      0.073671252      -0.14304832     -0.090363353
             -105              105            -22.4     -0.025914008     -0.011204924     -0.023166765     0.0061470806   -0.00070049963      0.001849252
              -75              105            -22.4      -0.06333518     -0.013734738     -0.012627666     0.0089415526    -0.0025354046    0.00090734044
              -45              105            -22.4     -0.080700152     -0.014943279    -0.0005423883     0.0094484035    -0.0041664741     0.0003261563
              -15              105            -22.4      -0.07383348     -0.016906325      0.012703415      0.012245273    -0.0058984011   -0.00012816607
               15              105            -22.4     -0.041715831     -0.012895999       0.02346136      0.019768391    -0.0079771988   -0.00055502518
               45              105            -22.4     0.0022392878     0.0043798261      0.024658233      0.031013336     -0.013551729    -0.0025395879
               75              105            -22.4      0.025661677      0.030388691       0.01342814      0.038928073     -0.026550315    -0.0080597335
              105              105            -22.4     0.0099007022      0.040515993      0.025112176      0.059066895     -0.057285719     -0.032618001
